日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2020-03-01|2020-03-31,手机保护套/壳,25648614,410594675,37207619,24.68%,-0.13%,45.67%,-1.12%,16.01,11.04
2020-03-01|2020-03-31,手机贴膜,19628387,221139643,21618723,12.67%,7.75%,27.81%,13.41%,11.27,10.23
2020-03-01|2020-03-31,手机零部件,1756104,206260115,7176148,11.75%,32.48%,3.44%,0.08%,117.45,28.74
2020-03-01|2020-03-31,手机支架/手机座,4778590,179428774,12539855,10.33%,256.32%,11.26%,104.87%,37.55,14.31
2020-03-01|2020-03-31,手机数据线,6972102,171296718,10879680,8.00%,13.55%,12.67%,31.50%,24.57,15.74
2020-03-01|2020-03-31,移动电源,1867633,164173794,4989838,7.74%,-35.86%,4.15%,-38.65%,87.90,32.90
2020-03-01|2020-03-31,平板电脑保护套/壳,2267185,143000450,5476354,6.31%,72.44%,6.75%,71.39%,63.07,26.11
2020-03-01|2020-03-31,手机充电器,2224209,122735159,6153711,4.66%,5.71%,6.36%,11.69%,55.18,19.94
2020-03-01|2020-03-31,笔记本零部件,191435,91711191,2084146,2.49%,23.71%,0.12%,52.66%,479.07,44.00
2020-03-01|2020-03-31,手机电池,703172,86372463,3328566,2.14%,11.21%,0.96%,8.02%,122.83,25.95
2020-03-01|2020-03-31,影室灯,64429,86106787,473130,1.93%,65.67%,0.04%,83.16%,1336.46,181.99
2020-03-01|2020-03-31,数据线,3421704,83989499,6256848,1.59%,-6.05%,8.40%,3.01%,24.55,13.42
2020-03-01|2020-03-31,其它配件,318763,82731873,2267292,1.56%,25.66%,0.33%,11.33%,259.54,36.49
2020-03-01|2020-03-31,手写笔,457817,72838353,2068267,1.06%,110.24%,0.48%,250.52%,159.10,35.22
2020-03-01|2020-03-31,云台,73697,71902323,664633,1.03%,39.78%,0.06%,86.49%,975.65,108.18
2020-03-01|2020-03-31,手机镜头,408753,49400502,1964047,0.83%,44.42%,0.40%,61.40%,120.86,25.15
2020-03-01|2020-03-31,普通干电池,1309833,47699662,1887476,0.81%,34.08%,2.90%,64.92%,36.42,25.27
2020-03-01|2020-03-31,耳机保护套,1077341,45661665,3387216,0.72%,40.36%,2.82%,66.11%,42.38,13.48
2020-03-01|2020-03-31,笔记本电脑包,473031,40373642,2021890,0.67%,0.06%,0.53%,11.76%,85.35,19.97
2020-03-01|2020-03-31,背景布类,446817,36085905,2030961,0.66%,18.42%,0.46%,42.49%,80.76,17.77
2020-03-01|2020-03-31,笔记本电池,97278,32488996,457719,0.52%,38.57%,0.08%,48.35%,333.98,70.98
2020-03-01|2020-03-31,自拍杆/架,483136,31177372,1894687,0.48%,25.60%,0.59%,34.20%,64.53,16.46
2020-03-01|2020-03-31,USB HUB/转换器,317889,28895045,1361308,0.44%,17.59%,0.33%,7.72%,90.90,21.23
2020-03-01|2020-03-31,涂鸦笔,227369,27879038,747840,0.41%,459.54%,0.26%,765.66%,122.62,37.28
2020-03-01|2020-03-31,USB风扇,488706,24624091,1380342,0.39%,25.47%,0.66%,27.90%,50.39,17.84
2020-03-01|2020-03-31,遥控设备,704689,23986916,1773017,0.38%,19.46%,0.98%,42.10%,34.04,13.53
2020-03-01|2020-03-31,笔记本炫彩贴,426800,21737271,2055568,0.35%,40.74%,0.43%,53.22%,50.93,10.57
2020-03-01|2020-03-31,纽扣电池,791279,20942135,1761647,0.35%,25.00%,1.59%,40.38%,26.47,11.89
2020-03-01|2020-03-31,笔记本多功能支架/桌,301494,19845401,750419,0.33%,87.50%,0.32%,87.80%,65.82,26.45
2020-03-01|2020-03-31,笔记本电源,177705,19379336,500745,0.33%,37.00%,0.12%,41.91%,109.05,38.70
2020-03-01|2020-03-31,脚架,61459,18700319,457404,0.32%,-3.18%,0.04%,25.40%,304.27,40.88
2020-03-01|2020-03-31,USB电脑锁/防盗器,51448,18048867,303886,0.30%,14.78%,0.03%,-3.92%,350.82,59.39
2020-03-01|2020-03-31,平板电脑屏幕贴膜,406872,17972695,749139,0.30%,59.13%,0.40%,52.73%,44.17,23.99
2020-03-01|2020-03-31,平板电脑零部件,54683,17380821,457840,0.27%,44.56%,0.04%,70.30%,317.85,37.96
2020-03-01|2020-03-31,笔记本键盘保护膜,513697,13609021,1902222,0.12%,66.58%,0.79%,60.30%,26.49,7.15
2020-03-01|2020-03-31,笔记本散热器/降温卡,101572,12662498,589214,0.11%,70.75%,0.11%,65.38%,124.67,21.49
2020-03-01|2020-03-31,数码收纳整理包,297442,12218232,1424212,0.11%,-9.19%,0.31%,-8.15%,41.08,8.58
2020-03-01|2020-03-31,摄影棚,34366,11199545,135917,0.09%,-32.36%,0.02%,-22.82%,325.89,82.40
2020-03-01|2020-03-31,摄像机配件,19969,10339178,312890,0.09%,-32.13%,0.01%,-23.99%,517.76,33.04
2020-03-01|2020-03-31,笔记本膝上桌,97763,10223693,851018,0.08%,-17.09%,0.09%,-35.80%,104.58,12.01
2020-03-01|2020-03-31,苹果视频线/转换线,73255,10058532,510479,0.08%,-14.89%,0.06%,7.81%,137.31,19.70
2020-03-01|2020-03-31,笔记本屏幕贴膜,97721,9752821,481746,0.08%,56.90%,0.09%,48.56%,99.80,20.24
2020-03-01|2020-03-31,平板电脑外接键盘,27035,8857202,707392,0.08%,178.73%,0.02%,208.05%,327.62,12.52
2020-03-01|2020-03-31,外拍灯,10158,7276496,83741,0.07%,64.80%,0.01%,121.43%,716.33,86.89
2020-03-01|2020-03-31,耳机绕线器,458170,7101910,1797846,0.06%,-16.96%,0.49%,-11.95%,15.50,3.95
2020-03-01|2020-03-31,手机挂件/手机链,375397,7037650,1208455,0.06%,-34.28%,0.38%,-32.69%,18.75,5.82
2020-03-01|2020-03-31,数码维修工具,61453,6943279,428249,0.06%,-14.00%,0.04%,25.57%,112.99,16.21
2020-03-01|2020-03-31,通用电池充电套装,61354,6896474,313023,0.06%,-34.55%,0.04%,-42.02%,112.40,22.03
2020-03-01|2020-03-31,读卡器,97714,6803670,430984,0.06%,-3.74%,0.09%,-0.56%,69.63,15.79
2020-03-01|2020-03-31,数码相机包,43532,6663748,297275,0.06%,-35.76%,0.03%,-35.59%,153.08,22.42
2020-03-01|2020-03-31,滤镜,27428,6571561,97051,0.06%,-24.35%,0.02%,-28.66%,239.59,67.71
2020-03-01|2020-03-31,USB加湿器,82970,6566608,502457,0.06%,-32.71%,0.07%,-32.40%,79.14,13.07
2020-03-01|2020-03-31,数码相机电池,43798,6225751,110355,0.05%,-32.66%,0.03%,-25.03%,142.15,56.42
2020-03-01|2020-03-31,视频线/音频线/AV线,249907,6167015,580829,0.05%,-3.16%,0.30%,5.11%,24.68,10.62
2020-03-01|2020-03-31,USB多功能数码宝,25418,6117570,111016,0.04%,456.70%,0.02%,788.19%,240.68,55.11
2020-03-01|2020-03-31,平板电脑支架,51168,5965902,400210,0.04%,123.44%,0.03%,228.63%,116.59,14.91
2020-03-01|2020-03-31,防潮箱,10061,5849261,50817,0.04%,-22.80%,0.01%,-26.09%,581.38,115.10
2020-03-01|2020-03-31,苹果卡槽,71217,5683105,383065,0.04%,281.48%,0.06%,83.99%,79.80,14.84
2020-03-01|2020-03-31,相机闪光灯,5384,5627276,43708,0.04%,-5.67%,-,-18.32%,1045.18,128.75
2020-03-01|2020-03-31,USB驱蚊器,62702,5536111,361944,0.04%,43.90%,0.04%,124.92%,88.29,15.30
2020-03-01|2020-03-31,USB按摩器,16028,5443411,85832,0.04%,2254.70%,0.01%,1609.67%,339.62,63.42
2020-03-01|2020-03-31,数码显微镜,8244,5325889,69533,0.04%,-8.28%,-,0.88%,646.03,76.60
2020-03-01|2020-03-31,灯附件,18927,5321361,62434,0.04%,-4.07%,0.01%,8.11%,281.15,85.23
2020-03-01|2020-03-31,胶卷,10159,5278921,65669,0.04%,-25.97%,0.01%,-33.60%,519.63,80.39
2020-03-01|2020-03-31,转接环,8940,5233907,51537,0.04%,-31.68%,-,-9.51%,585.45,101.56
2020-03-01|2020-03-31,触摸屏手套,296445,5186841,473298,0.04%,198.96%,0.31%,364.73%,17.50,10.96
2020-03-01|2020-03-31,车载充电器,47304,5167490,446364,0.04%,-4.99%,0.03%,-12.18%,109.24,11.58
2020-03-01|2020-03-31,分配器/分频器/分支器,25675,4604075,97146,0.03%,-45.73%,0.02%,-9.41%,179.32,47.39
2020-03-01|2020-03-31,清洁套装,219556,4533146,423895,0.03%,-22.94%,0.21%,-17.00%,20.65,10.69
2020-03-01|2020-03-31,快显胶片,19537,3412132,81273,0.03%,-33.18%,0.01%,-32.56%,174.65,41.98
2020-03-01|2020-03-31,手机贴纸,92555,3411929,660325,0.03%,-24.35%,0.08%,-24.83%,36.86,5.17
