日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-12-01|2018-12-31,手机保护套/壳,26185783,472433418,37324792,28.21%,29.61%,55.47%,19.34%,18.04,12.66
2018-12-01|2018-12-31,移动电源,3625412,213764644,10957684,12.62%,38.07%,11.06%,52.08%,58.96,19.51
2018-12-01|2018-12-31,手机贴膜,16762324,209146346,20650283,12.00%,21.25%,25.57%,14.30%,12.48,10.13
2018-12-01|2018-12-31,手机零部件,1528513,187448842,5599985,11.23%,36.67%,3.68%,42.33%,122.63,33.47
2018-12-01|2018-12-31,手机数据线,6091838,166497504,9632111,8.11%,38.95%,12.00%,55.43%,27.33,17.29
2018-12-01|2018-12-31,手机充电器,2222232,127507826,6229957,5.50%,52.46%,7.17%,65.50%,57.38,20.47
2018-12-01|2018-12-31,手机电池,1329833,117772019,3432139,4.73%,31.42%,3.03%,25.88%,88.56,34.31
2018-12-01|2018-12-31,平板电脑保护套/壳,1149173,95415034,2731058,2.92%,54.14%,2.96%,14.99%,83.03,34.94
2018-12-01|2018-12-31,手机支架/手机座,2199862,89274065,5563927,2.82%,36.77%,6.82%,21.71%,40.58,16.05
2018-12-01|2018-12-31,数据线,3514728,85426396,5597865,2.32%,36.89%,10.44%,47.51%,24.31,15.26
2018-12-01|2018-12-31,笔记本零部件,77974,60657405,592425,0.95%,0.32%,0.07%,1.47%,777.92,102.39
2018-12-01|2018-12-31,其它配件,351940,54739848,2231132,0.91%,24.55%,0.38%,19.10%,155.54,24.53
2018-12-01|2018-12-31,普通干电池,760304,36379766,1876458,0.76%,48.53%,1.93%,47.65%,47.85,19.39
2018-12-01|2018-12-31,USB加湿器,513855,33858051,2089362,0.67%,210.85%,0.85%,168.47%,65.89,16.20
2018-12-01|2018-12-31,云台,44095,33397995,459695,0.66%,67.81%,0.03%,121.42%,757.41,72.65
2018-12-01|2018-12-31,笔记本电脑包,420595,32965662,1436088,0.66%,11.69%,0.45%,11.88%,78.38,22.96
2018-12-01|2018-12-31,影室灯,43133,31173258,243763,0.52%,22.09%,0.03%,11.77%,722.72,127.88
2018-12-01|2018-12-31,手机镜头,263114,31126861,774157,0.51%,70.34%,0.31%,30.23%,118.30,40.21
2018-12-01|2018-12-31,USB暖手宝/暖手袋,218977,29479914,2256521,0.47%,1052.82%,0.28%,1187.25%,134.63,13.06
2018-12-01|2018-12-31,USB HUB/转换器,306475,26674794,698664,0.41%,64.83%,0.33%,55.39%,87.04,38.18
2018-12-01|2018-12-31,遥控设备,612392,26062161,1502396,0.40%,31.36%,0.98%,28.78%,42.56,17.35
2018-12-01|2018-12-31,背景布类,239941,23987762,878853,0.40%,26.05%,0.30%,17.18%,99.97,27.29
2018-12-01|2018-12-31,纽扣电池,848488,23490139,1864036,0.40%,59.30%,2.81%,63.36%,27.68,12.60
2018-12-01|2018-12-31,手写笔,100153,21884428,531628,0.38%,262.03%,0.11%,230.01%,218.51,41.16
2018-12-01|2018-12-31,笔记本电池,65675,19241468,309098,0.34%,22.72%,0.05%,27.79%,292.98,62.25
2018-12-01|2018-12-31,耳机保护套,454132,19236190,1655913,0.34%,168.45%,0.52%,120.21%,42.36,11.62
2018-12-01|2018-12-31,自拍杆/架,297151,19073615,603114,0.33%,25.02%,0.33%,19.77%,64.19,31.63
2018-12-01|2018-12-31,脚架,49955,18803665,307197,0.33%,0.06%,0.03%,-8.39%,376.41,61.21
2018-12-01|2018-12-31,通用电池充电套装,196367,17518852,411905,0.30%,15.37%,0.26%,6.52%,89.21,42.53
2018-12-01|2018-12-31,摄像机配件,25144,17462169,337925,0.30%,-6.95%,0.02%,8.47%,694.49,51.67
2018-12-01|2018-12-31,笔记本膝上桌,367131,17142020,1895069,0.30%,380.61%,0.40%,412.45%,46.69,9.05
2018-12-01|2018-12-31,数码收纳整理包,302037,15345172,849881,0.27%,65.98%,0.33%,42.09%,50.81,18.06
2018-12-01|2018-12-31,笔记本炫彩贴,225682,14046101,836770,0.21%,36.00%,0.30%,19.62%,62.24,16.79
2018-12-01|2018-12-31,数码相机包,53239,13916114,312010,0.13%,8.02%,0.04%,-7.65%,261.39,44.60
2018-12-01|2018-12-31,笔记本电源,77155,13466663,401037,0.12%,21.39%,0.07%,22.81%,174.54,33.58
2018-12-01|2018-12-31,手机挂件/手机链,449976,12455174,1752290,0.12%,86.46%,0.50%,58.21%,27.68,7.11
2018-12-01|2018-12-31,摄影棚,27570,12407581,101703,0.12%,34.50%,0.02%,18.73%,450.04,122.00
2018-12-01|2018-12-31,USB电脑锁/防盗器,45754,11828530,218912,0.12%,165.60%,0.03%,378.23%,258.52,54.03
