日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2019-08-01|2019-08-31,手机保护套/壳,26731004,412692058,40257890,25.48%,-4.57%,52.45%,7.77%,15.44,10.25
2019-08-01|2019-08-31,手机贴膜,19976237,219118249,21861536,13.33%,14.81%,27.66%,11.21%,10.97,10.02
2019-08-01|2019-08-31,移动电源,3517063,200145996,10827900,11.80%,-6.05%,8.49%,6.64%,56.91,18.48
2019-08-01|2019-08-31,手机零部件,1704559,190038210,6185176,11.40%,-0.45%,3.04%,3.18%,111.49,30.72
2019-08-01|2019-08-31,手机数据线,7164528,166697711,10589176,8.12%,8.14%,12.62%,36.37%,23.27,15.74
2019-08-01|2019-08-31,手机充电器,2225197,116123008,6158690,4.72%,-6.86%,6.26%,-1.94%,52.19,18.86
2019-08-01|2019-08-31,平板电脑保护套/壳,1824124,102710416,3402866,3.56%,17.73%,3.71%,14.10%,56.31,30.18
2019-08-01|2019-08-31,手机支架/手机座,2920485,98456493,6253069,2.99%,-17.44%,7.72%,9.15%,33.71,15.75
2019-08-01|2019-08-31,USB风扇,1861662,95784959,5002533,2.94%,67.42%,3.89%,66.10%,51.45,19.15
2019-08-01|2019-08-31,数据线,3531707,83188659,6154601,2.14%,7.73%,8.66%,18.08%,23.55,13.52
2019-08-01|2019-08-31,笔记本零部件,105085,67970649,1926004,1.12%,-14.40%,0.09%,40.33%,646.82,35.29
2019-08-01|2019-08-31,手机电池,603733,66182291,2302045,1.06%,-26.33%,0.88%,-22.20%,109.62,28.75
2019-08-01|2019-08-31,云台,52388,60593607,532062,0.96%,89.23%,0.04%,124.80%,1156.63,113.88
2019-08-01|2019-08-31,笔记本电脑包,490925,50652871,2079776,0.88%,19.24%,0.66%,29.29%,103.18,24.35
2019-08-01|2019-08-31,耳机保护套,1373792,48811682,3388483,0.87%,267.58%,2.92%,334.26%,35.53,14.41
2019-08-01|2019-08-31,其它配件,298447,46587889,2263919,0.83%,-10.34%,0.31%,-4.38%,156.10,20.58
2019-08-01|2019-08-31,手写笔,275453,32118821,709479,0.54%,124.97%,0.30%,168.51%,116.60,45.27
2019-08-01|2019-08-31,影室灯,42013,31948333,233506,0.54%,-7.97%,0.02%,-17.59%,760.44,136.82
2019-08-01|2019-08-31,普通干电池,749410,31345525,1373694,0.53%,8.19%,1.12%,17.72%,41.83,22.82
2019-08-01|2019-08-31,背景布类,309073,29359985,1209207,0.47%,17.33%,0.32%,19.36%,94.99,24.28
2019-08-01|2019-08-31,遥控设备,852077,29198622,2018030,0.47%,16.98%,1.84%,21.38%,34.27,14.47
2019-08-01|2019-08-31,手机镜头,235257,26607851,791451,0.41%,-32.23%,0.27%,-9.13%,113.10,33.62
2019-08-01|2019-08-31,USB HUB/转换器,298236,26372969,775011,0.40%,17.77%,0.31%,24.63%,88.43,34.03
