日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2020-06-01|2020-06-30,苹果视频线/转换线,72512,8951117,452489,0.08%,-5.90%,0.05%,-2.37%,123.44,19.78
2020-06-01|2020-06-30,笔记本屏幕贴膜,96813,8861143,426241,0.07%,52.42%,0.08%,64.81%,91.53,20.79
2020-06-01|2020-06-30,数码相机电池,51514,8859357,198088,0.07%,11.75%,0.03%,14.82%,171.98,44.72
2020-06-01|2020-06-30,通用电池充电套装,60481,8456051,252143,0.07%,-32.76%,0.04%,-45.79%,139.81,33.54
2020-06-01|2020-06-30,笔记本键盘保护膜,456213,7588818,853037,0.07%,40.53%,0.45%,59.34%,16.63,8.90
2020-06-01|2020-06-30,防潮箱,14842,7253920,52203,0.06%,20.93%,0.01%,17.70%,488.74,138.96
2020-06-01|2020-06-30,USB加湿器,101946,7075073,588434,0.06%,-10.03%,0.09%,8.02%,69.40,12.02
2020-06-01|2020-06-30,平板电脑外接键盘,24631,6934140,430517,0.06%,107.84%,0.01%,87.50%,281.52,16.11
2020-06-01|2020-06-30,读卡器,197793,6756591,388545,0.06%,-8.18%,0.12%,38.78%,34.16,17.39
2020-06-01|2020-06-30,手机散热器,53134,6694690,450423,0.06%,-,0.04%,-,126.00,14.86
2020-06-01|2020-06-30,快显胶片,44057,6650468,110487,0.06%,-10.41%,0.03%,-3.72%,150.95,60.19
2020-06-01|2020-06-30,笔记本膝上桌,81378,6559725,497291,0.06%,-8.51%,0.06%,-33.53%,80.61,13.19
2020-06-01|2020-06-30,车载充电器,52720,6397392,461545,0.05%,19.73%,0.03%,11.24%,121.35,13.86
2020-06-01|2020-06-30,数码维修工具,52460,6367031,352060,0.05%,-24.81%,0.03%,5.50%,121.37,18.09
2020-06-01|2020-06-30,相机闪光灯,7504,6240770,44288,0.04%,-26.13%,-,-12.03%,831.66,140.91
2020-06-01|2020-06-30,耳机绕线器,425601,6178020,882468,0.04%,-32.86%,0.40%,-24.97%,14.52,7.00
2020-06-01|2020-06-30,视频线/音频线/AV线,113888,6100242,472917,0.04%,11.69%,0.11%,-9.11%,53.56,12.90
2020-06-01|2020-06-30,数码显微镜,8758,6077173,58969,0.04%,11.44%,-,-23.97%,693.90,103.06
2020-06-01|2020-06-30,灯附件,18602,5840944,58317,0.04%,21.93%,0.01%,13.64%,314.00,100.16
2020-06-01|2020-06-30,转接环,9612,5706672,51528,0.04%,-25.00%,-,-1.81%,593.70,110.75
2020-06-01|2020-06-30,胶卷,15184,5681458,64012,0.04%,1.37%,0.01%,-21.65%,374.17,88.76
2020-06-01|2020-06-30,户外电源,4394,5631803,69151,0.04%,-,-,-,1281.70,81.44
2020-06-01|2020-06-30,USB翻页激光笔,65198,4787733,97805,0.03%,13.33%,0.04%,99.28%,73.43,48.95
2020-06-01|2020-06-30,平板电脑支架,43128,4571765,229143,0.03%,71.98%,0.02%,86.81%,106.00,19.95
2020-06-01|2020-06-30,分配器/分频器/分支器,23488,4539076,79343,0.03%,-44.48%,0.01%,-17.78%,193.25,57.21
2020-06-01|2020-06-30,触摸屏手套,208448,3693721,376133,0.03%,99.34%,0.12%,66.51%,17.72,9.82
2020-06-01|2020-06-30,USB多功能数码宝,25813,3670240,96549,0.03%,324.65%,0.02%,440.46%,142.19,38.01
2020-06-01|2020-06-30,Lomo镜头,677,3612031,2076,0.03%,311.43%,-,33.31%,5335.35,1739.90
2020-06-01|2020-06-30,手机贴纸,88493,3606794,585216,0.03%,-2.42%,0.07%,-24.28%,40.76,6.16
2020-06-01|2020-06-30,直播专用支架,25479,3591633,192895,0.03%,-,0.02%,-,140.96,18.62
2020-06-01|2020-06-30,PDA/掌上电脑,3107,3342724,47092,0.03%,-11.53%,-,5.58%,1075.87,70.98
2020-06-01|2020-06-30,摄影包,9225,3340953,61465,0.03%,11.86%,-,3.18%,362.16,54.36
2020-06-01|2020-06-30,手机防尘塞,66141,3241609,452518,0.03%,-20.67%,0.04%,2.83%,49.01,7.16
2020-06-01|2020-06-30,清洁套装,97759,3216975,320606,0.03%,0.52%,0.08%,-30.43%,32.91,10.03
2020-06-01|2020-06-30,18650电池,16855,3032176,54239,0.03%,38.97%,0.01%,59.93%,179.90,55.90
2020-06-01|2020-06-30,快装板,24457,2998457,84141,0.03%,87.12%,0.01%,68.13%,122.60,35.64
2020-06-01|2020-06-30,辅助道具类,43218,2920829,274130,0.03%,-9.47%,0.02%,0.03%,67.58,10.65
2020-06-01|2020-06-30,数码相框,2221,2860800,43141,0.03%,52.05%,-,38.97%,1288.07,66.31
2020-06-01|2020-06-30,USB吸尘器,44007,2854571,96504,0.02%,121.43%,0.03%,76.12%,64.87,29.58
2020-06-01|2020-06-30,USB延长线,53582,2738800,92970,0.02%,36.97%,0.04%,23.03%,51.11,29.46
2020-06-01|2020-06-30,USB灯,54111,2734310,310467,0.02%,66.50%,0.04%,22.36%,50.53,8.81
2020-06-01|2020-06-30,射频器/转换器,15016,2659264,71104,0.02%,-9.12%,0.01%,11.77%,177.10,37.40
2020-06-01|2020-06-30,苹果卡槽,52440,2479917,212767,0.02%,49.62%,0.03%,11.75%,47.29,11.66
2020-06-01|2020-06-30,相机背带,16960,2337952,68614,0.02%,-16.08%,0.01%,-24.47%,137.85,34.07
2020-06-01|2020-06-30,手机屏幕总成,5177,2105002,54683,0.02%,-,-,-,406.61,38.49
2020-06-01|2020-06-30,USB按摩器,7772,2103281,48604,0.02%,1030.35%,-,815.47%,270.62,43.27
2020-06-01|2020-06-30,音乐枕,10638,2091995,212665,0.02%,747.24%,0.01%,416.40%,196.65,9.84
2020-06-01|2020-06-30,柔光器具,8514,1863066,43025,0.02%,36.69%,-,17.69%,218.82,43.30
2020-06-01|2020-06-30,单反/单电电池,5807,1781198,43226,0.02%,22.75%,-,-22.72%,306.73,41.21
2020-06-01|2020-06-30,电子书保护套,43870,1712989,96723,0.01%,17.76%,0.03%,23.70%,39.05,17.71
2020-06-01|2020-06-30,校色仪,1842,1582708,10753,0.01%,7.87%,-,20.58%,859.23,147.19
2020-06-01|2020-06-30,手机镜头保护贴,61354,1463852,295110,0.01%,-,0.04%,-,23.86,4.96
2020-06-01|2020-06-30,无线传输设备,865,1395234,10210,0.01%,94.62%,-,25.66%,1612.99,136.65
2020-06-01|2020-06-30,镜头纸/镜头布,16800,1374196,43609,0.01%,5.99%,0.01%,-9.20%,81.80,31.51
2020-06-01|2020-06-30,笔记本个性小贴纸,46010,1297685,424135,0.01%,-32.94%,0.03%,-31.45%,28.20,3.06
2020-06-01|2020-06-30,平板电脑包,14164,1280122,91086,0.01%,112.82%,0.01%,154.38%,90.38,14.05
2020-06-01|2020-06-30,数码相机充电器,17040,1269695,51542,0.01%,4.89%,0.01%,-2.56%,74.51,24.63
2020-06-01|2020-06-30,屏幕保护膜,21347,1268335,58293,0.01%,70.90%,0.01%,36.74%,59.42,21.76
2020-06-01|2020-06-30,闪光灯配件,8540,1246842,27165,0.01%,-32.90%,-,-19.74%,146.00,45.90
2020-06-01|2020-06-30,清洁液,16914,1245928,43548,0.01%,25.52%,0.01%,22.58%,73.66,28.61
2020-06-01|2020-06-30,反光器具,15316,1230315,46836,0.01%,22.66%,0.01%,37.92%,80.33,26.27
2020-06-01|2020-06-30,脚架包,2419,1229802,16633,0.01%,36.70%,-,11.17%,508.39,73.94
2020-06-01|2020-06-30,USB暖手鼠标垫,14978,1199124,82765,0.01%,308.24%,0.01%,111.72%,80.06,14.49
2020-06-01|2020-06-30,插头/接口,13724,1198075,68549,0.01%,2.84%,0.01%,-8.25%,87.30,17.48
2020-06-01|2020-06-30,加密狗,3646,1184740,43232,0.01%,-,-,-,324.94,27.40
2020-06-01|2020-06-30,单反手柄,2110,1172420,43049,0.01%,-24.80%,-,-8.19%,555.65,27.23
2020-06-01|2020-06-30,擦屏布,16170,1035102,49684,0.01%,24.34%,0.01%,15.34%,64.01,20.83
2020-06-01|2020-06-30,节电器/省电器,7543,1008070,44060,0.01%,-35.33%,-,-34.41%,133.64,22.88
2020-06-01|2020-06-30,显示器/打印机色彩校正仪,956,997746,13808,0.01%,178.56%,-,257.33%,1043.67,72.26
2020-06-01|2020-06-30,快门线,8587,997300,27502,0.01%,-10.33%,-,-9.11%,116.14,36.26
2020-06-01|2020-06-30,USB迷你冰箱,2081,991003,57624,0.01%,37.55%,-,11.85%,476.21,17.20
2020-06-01|2020-06-30,脚架配件,5553,981906,43102,0.01%,-8.64%,-,36.73%,176.82,22.78
2020-06-01|2020-06-30,遮光罩,10060,895275,43285,0.01%,-16.72%,0.01%,-10.95%,88.99,20.68
2020-06-01|2020-06-30,遥控器,18649,891112,60024,0.01%,11.08%,0.01%,17.24%,47.78,14.85
2020-06-01|2020-06-30,平板电脑底座,3608,887460,49751,0.01%,47.19%,-,225.77%,245.97,17.84
2020-06-01|2020-06-30,18650电池盒,10702,882619,50695,0.01%,-24.22%,0.01%,11.33%,82.47,17.41
2020-06-01|2020-06-30,平板电脑充电器,4154,868036,25576,-,19.81%,-,-31.67%,208.96,33.94
2020-06-01|2020-06-30,MP3/MP4保护套,8266,855296,66349,-,-4.44%,-,-24.59%,103.47,12.89
2020-06-01|2020-06-30,相机腕带,8920,848903,42074,-,0.37%,-,-8.11%,95.17,20.18
2020-06-01|2020-06-30,手机直播补光灯,2643,847254,18923,-,-,-,-,320.57,44.77
2020-06-01|2020-06-30,配件礼盒套装,8906,825711,24848,-,-,-,-,92.71,33.23
2020-06-01|2020-06-30,RF头,1835,762723,10001,-,61.84%,-,-8.66%,415.65,76.26
2020-06-01|2020-06-30,增距镜,681,740304,9096,-,25.46%,-,-0.18%,1087.08,81.39
2020-06-01|2020-06-30,摄影台/静物台,2048,723190,11369,-,-18.67%,-,-24.87%,353.12,63.61
2020-06-01|2020-06-30,数码设备外接键盘,2123,675390,43184,-,27.72%,-,87.42%,318.13,15.64
2020-06-01|2020-06-30,隔离器/耦合器,2064,671905,10440,-,0.50%,-,11.21%,325.54,64.36
2020-06-01|2020-06-30,电子书灯,6186,663084,43194,-,89.42%,-,-24.38%,107.19,15.35
2020-06-01|2020-06-30,镜头盖,10786,641318,43128,-,-33.17%,0.01%,-32.04%,59.46,14.87
2020-06-01|2020-06-30,笔记本保护壳,2804,582315,43128,-,-,-,-,207.67,13.50
2020-06-01|2020-06-30,VGA切换器,6920,577863,26837,-,-8.50%,-,-16.53%,83.51,21.53
2020-06-01|2020-06-30,数据连接线,3626,576141,25666,-,52.05%,-,39.09%,158.89,22.45
2020-06-01|2020-06-30,电视高压包,10203,574372,27332,-,-34.06%,0.01%,-24.71%,56.29,21.01
2020-06-01|2020-06-30,USB电话机/网络电话机,2925,565150,24197,-,-31.40%,-,17.71%,193.21,23.36
2020-06-01|2020-06-30,3G无线上网卡设备,854,559723,10494,-,-46.71%,-,-47.55%,655.41,53.34
2020-06-01|2020-06-30,微波炉面板,8949,559181,16630,-,11.70%,-,21.60%,62.49,33.62
2020-06-01|2020-06-30,闪存卡转接套,8786,557394,27068,-,-0.61%,-,-32.86%,63.44,20.59
2020-06-01|2020-06-30,说明书/使用指南,1703,524401,10633,-,-18.75%,-,-87.44%,307.93,49.32
2020-06-01|2020-06-30,一次成像相机专用包,10129,516591,45808,-,31.22%,0.01%,49.30%,51.00,11.28
2020-06-01|2020-06-30,取景器,1306,513642,11926,-,-18.78%,-,-33.18%,393.29,43.07
2020-06-01|2020-06-30,耳塞保护套,10581,499364,49734,-,893.53%,0.01%,1865.71%,47.19,10.04
2020-06-01|2020-06-30,测光表,206,497322,3852,-,-4.12%,-,13.47%,2414.18,129.11
2020-06-01|2020-06-30,气吹,10234,495439,25363,-,25.39%,0.01%,25.71%,48.41,19.53
2020-06-01|2020-06-30,3D立体眼镜,1199,491924,10413,-,-35.34%,-,-45.99%,410.28,47.24
2020-06-01|2020-06-30,USB暖手宝/暖手袋,2111,477441,43147,-,138.59%,-,125.32%,226.17,11.07
2020-06-01|2020-06-30,BNC头,2136,468724,9727,-,3.78%,-,0.33%,219.44,48.19
2020-06-01|2020-06-30,苹果取卡针,19377,462186,29318,-,25.46%,0.01%,-9.19%,23.85,15.76
2020-06-01|2020-06-30,F头,3986,448652,13796,-,-28.40%,-,11.11%,112.56,32.52
2020-06-01|2020-06-30,一次成像相册,5706,445304,27498,-,0.79%,-,0.11%,78.04,16.19
2020-06-01|2020-06-30,电子辞典/学习机配件,2085,414774,10295,-,28.56%,-,42.75%,198.93,40.29
2020-06-01|2020-06-30,单反/单电充电器,1959,414307,9553,-,11.86%,-,-26.16%,211.49,43.37
2020-06-01|2020-06-30,USB烟灰缸,2066,413188,9342,-,378.72%,-,90.20%,199.99,44.23
2020-06-01|2020-06-30,点读机/点读笔配件,2105,407898,9361,-,-15.48%,-,-34.35%,193.78,43.57
2020-06-01|2020-06-30,高压气罐,2259,405427,10146,-,20.98%,-,70.02%,179.47,39.96
2020-06-01|2020-06-30,电池收纳盒,5574,382136,18810,-,20.68%,-,-7.73%,68.56,20.32
2020-06-01|2020-06-30,防寒设备,1928,381105,9331,-,-26.25%,-,-24.80%,197.67,40.84
2020-06-01|2020-06-30,相机专用遥控器,2028,381064,10159,-,-8.58%,-,-8.50%,187.90,37.51
2020-06-01|2020-06-30,USB Humping Dog,676,374470,2130,-,11.35%,-,-24.47%,553.95,175.81
2020-06-01|2020-06-30,平板电脑数据线,687,367438,5886,-,68.36%,-,-11.59%,534.84,62.43
2020-06-01|2020-06-30,MP3/MP4连接线,466,367397,2787,-,308.21%,-,-46.17%,788.41,131.83
2020-06-01|2020-06-30,RCA头,2221,363642,10095,-,19.40%,-,-13.00%,163.73,36.02
2020-06-01|2020-06-30,USB食品加热包/保温盒,1360,204941,8558,-,24.71%,-,218.51%,150.69,23.95
2020-06-01|2020-06-30,手机同屏器,826,193607,8642,-,-,-,-,234.39,22.40
2020-06-01|2020-06-30,FM/MP3发射器,695,157439,8362,-,9.82%,-,-24.28%,226.53,18.83
2020-06-01|2020-06-30,相机色卡,681,134129,4389,-,12.23%,-,-2.52%,196.96,30.56
2020-06-01|2020-06-30,MSN聊天伴侣,2105,129398,15363,-,-31.77%,-,-86.13%,61.47,8.42
2020-06-01|2020-06-30,相机挂绳,2110,128760,10569,-,17.38%,-,-42.36%,61.02,12.18
2020-06-01|2020-06-30,脚架接环,681,128512,3114,-,12.25%,-,-5.11%,188.71,41.27
2020-06-01|2020-06-30,相机/摄像机专用充电套装,978,121361,4231,-,11.43%,-,36.86%,124.09,28.68
2020-06-01|2020-06-30,手机屏幕放大器,2041,121269,9861,-,-,-,-,59.42,12.30
2020-06-01|2020-06-30,广角镜,55,121044,2122,-,-35.23%,-,-32.95%,2200.80,57.04
2020-06-01|2020-06-30,电纸书数据线,1249,120986,12253,-,-34.55%,-,-14.67%,96.87,9.87
2020-06-01|2020-06-30,单反/单电适配器,744,120034,4681,-,87.78%,-,73.46%,161.34,25.64
2020-06-01|2020-06-30,热靴水平仪,5489,116214,18624,-,87.36%,-,63.08%,21.17,6.24
2020-06-01|2020-06-30,电子书手写笔/电磁笔,1008,114050,9542,-,-10.35%,-,-91.90%,113.14,11.95
2020-06-01|2020-06-30,相机眼罩,2389,113746,9542,-,-24.58%,-,-26.09%,47.61,11.92
2020-06-01|2020-06-30,USB保温碟/保温垫,1283,110247,17941,-,64.89%,-,66.10%,85.93,6.14
2020-06-01|2020-06-30,USB摆设品/装饰品,677,104529,2104,-,-25.24%,-,-47.58%,154.40,49.68
2020-06-01|2020-06-30,SIM 剪卡钳,2772,96508,9187,-,-10.32%,-,-32.60%,34.82,10.50
2020-06-01|2020-06-30,KVM,679,90580,3002,-,22.73%,-,66.10%,133.40,30.17
2020-06-01|2020-06-30,键盘刷,2963,90444,11089,-,39.00%,-,-8.94%,30.52,8.16
2020-06-01|2020-06-30,数码相机适配器,755,90199,5240,-,-45.22%,-,-17.48%,119.47,17.21
2020-06-01|2020-06-30,机顶盒共享器,676,87154,5128,-,19.26%,-,-24.64%,128.93,17.00
2020-06-01|2020-06-30,灰板,1684,84742,3587,-,-8.45%,-,-1.24%,50.32,23.62
2020-06-01|2020-06-30,单反机身盖,2198,77546,6909,-,0.96%,-,-0.56%,35.28,11.22
2020-06-01|2020-06-30,网络切换器,1796,74133,4282,-,36.70%,-,24.88%,41.28,17.31
2020-06-01|2020-06-30,手机智能按键,1035,72001,10411,-,4.33%,-,17.68%,69.57,6.92
2020-06-01|2020-06-30,电纸书屏幕贴膜,1802,71891,24474,-,-17.84%,-,-31.87%,39.90,2.94
2020-06-01|2020-06-30,照片夹子,2357,71861,9869,-,-45.48%,-,-50.34%,30.49,7.28
2020-06-01|2020-06-30,AV切换器,1081,71656,5873,-,-24.23%,-,-24.36%,66.29,12.20
2020-06-01|2020-06-30,cmos清洁,1637,70765,4870,-,22.30%,-,3.21%,43.23,14.53
2020-06-01|2020-06-30,线缆收纳器/集线器,1191,70007,5803,-,-46.73%,-,-42.19%,58.78,12.06
2020-06-01|2020-06-30,毛刷,2128,67514,9631,-,99.08%,-,66.68%,31.73,7.01
2020-06-01|2020-06-30,数码望远镜,27,61483,6223,-,4.02%,-,-13.24%,2277.15,9.88
2020-06-01|2020-06-30,保护箱,35,58227,2170,-,-32.04%,-,20.83%,1663.63,26.83
2020-06-01|2020-06-30,云台监视器,18,57431,2104,-,-,-,-,3190.61,27.30
2020-06-01|2020-06-30,USB氧吧/空气清新器,652,53163,2103,-,273.79%,-,306.77%,81.54,25.28
2020-06-01|2020-06-30,相片角贴,2457,52364,9551,-,-31.77%,-,-35.35%,21.31,5.48
2020-06-01|2020-06-30,镜头笔,1271,52131,4300,-,-17.39%,-,-23.97%,41.02,12.12
2020-06-01|2020-06-30,镜头袋/镜头筒,681,52076,4889,-,-13.38%,-,-24.35%,76.47,10.65
2020-06-01|2020-06-30,手机红外遥控器/发射器,678,51631,2547,-,-,-,-,76.15,20.27
2020-06-01|2020-06-30,电纸书充电器,959,50854,2042,-,333.75%,-,308.12%,53.03,24.90
2020-06-01|2020-06-30,包/箱配件,413,50780,4024,-,-8.36%,-,-32.96%,122.95,12.62
2020-06-01|2020-06-30,对焦屏,72,49546,2105,-,13.29%,-,-4.34%,688.14,23.54
2020-06-01|2020-06-30,液晶屏保护膜,1101,48891,7257,-,-32.17%,-,-35.35%,44.41,6.74
2020-06-01|2020-06-30,耳机线夹,682,46985,5854,-,-35.69%,-,-2.60%,68.89,8.03
2020-06-01|2020-06-30,自拍镜头,2097,45623,9642,-,8.08%,-,32.95%,21.76,4.73
2020-06-01|2020-06-30,背夹电源,687,43303,6865,-,-,-,-,63.03,6.31
2020-06-01|2020-06-30,数码伴侣,676,42339,2689,-,-24.68%,-,121.83%,62.63,15.75
2020-06-01|2020-06-30,Lomo相机包,55,41480,2030,-,190.44%,-,87.04%,754.18,20.43
2020-06-01|2020-06-30,MP3/MP4充电器,536,23829,2015,-,-32.06%,-,-32.86%,44.46,11.83
2020-06-01|2020-06-30,耳机贴膜,872,19069,8782,-,-,-,-,21.87,2.17
2020-06-01|2020-06-30,专业摄影背心,27,15639,1721,-,-24.96%,-,5.72%,579.22,9.09
2020-06-01|2020-06-30,USB暖手套/暖脚鞋,679,10625,2058,-,-42.37%,-,-34.42%,15.65,5.16
2020-06-01|2020-06-30,云台电池与充电器,52,8724,680,-,-,-,-,167.77,12.83
2020-06-01|2020-06-30,电纸书防护包,681,7243,5944,-,-46.57%,-,-50.96%,10.64,1.22
2020-06-01|2020-06-30,MP4屏幕保护膜,18,4970,1031,-,306.99%,-,-16.78%,276.11,4.82
2020-06-01|2020-06-30,送话器,159,4689,969,-,-,-,-,29.49,4.84
2020-06-01|2020-06-30,USB保暖坐垫/靠垫,22,4685,801,-,-24.45%,-,-48.65%,212.95,5.85
2020-06-01|2020-06-30,MP3/MP4支架,14,4683,1263,-,17.38%,-,-42.08%,334.50,3.71
2020-06-01|2020-06-30,白平衡镜,3,4240,255,-,41.39%,-,86.52%,1413.33,16.63
2020-06-01|2020-06-30,吹风机炫彩贴,167,4205,2089,-,-,-,-,25.18,2.01
2020-06-01|2020-06-30,摄影梯,2,4168,29,-,-32.26%,-,-35.88%,2084.00,143.72
2020-06-01|2020-06-30,USB碎纸机,7,3116,816,-,8.25%,-,-43.21%,445.14,3.82
2020-06-01|2020-06-30,扫地机器人贴,18,1108,1091,-,-,-,-,61.56,1.02
2020-06-01|2020-06-30,USB暖手鼠标套,22,888,209,-,-,-,-,40.36,4.25
2020-06-01|2020-06-30,Lomo潜水盒,1,145,25,-,-54.07%,-,-72.61%,145.00,5.80
2020-06-01|2020-06-30,Lomo闪光灯,1,111,28,-,-97.67%,-,-66.90%,111.00,3.96
2020-06-01|2020-06-30,分压盒,0,6,4,-,-99.83%,-,-49.73%,0,1.50
2020-06-01|2020-06-30,移动支付终端机,0,2,6,-,-,-,-,0,0.33
2020-06-01|2020-06-30,苹果卡贴,0,0,13,-,-99.95%,-,-99.95%,0,0
