日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2019-03-01|2019-03-31,灯附件,17908,5428768,54715,0.04%,22.22%,0.01%,8.95%,303.15,99.22
2019-03-01|2019-03-31,车载充电器,50712,5370058,459710,0.04%,6.90%,0.04%,-19.39%,105.89,11.68
2019-03-01|2019-03-31,手机贴纸,109748,4711123,674329,0.04%,54.23%,0.12%,11.17%,42.93,6.99
2019-03-01|2019-03-31,辅助道具类,44199,4681260,314991,0.04%,-24.70%,0.03%,-31.53%,105.91,14.86
2019-03-01|2019-03-31,PDA/掌上电脑,4051,4655595,51689,0.04%,4.03%,-,24.79%,1149.25,90.07
2019-03-01|2019-03-31,手机防尘塞,51818,3550300,544010,0.03%,71.90%,0.04%,29.73%,68.51,6.53
2019-03-01|2019-03-31,平板电脑外接键盘,10050,3538281,401809,0.03%,38.95%,0.01%,67.25%,352.07,8.81
2019-03-01|2019-03-31,涂鸦笔,19045,3466553,71002,0.03%,19.56%,0.01%,38.87%,182.02,48.82
2019-03-01|2019-03-31,USB驱蚊器,43046,3347857,226830,0.03%,3379.96%,0.03%,1602.30%,77.77,14.76
2019-03-01|2019-03-31,射频器/转换器,15798,3057884,77183,0.03%,-16.82%,0.01%,-8.49%,193.56,39.62
2019-03-01|2019-03-31,摄影包,7514,2813352,68556,0.03%,42.11%,-,49.95%,374.41,41.04
2019-03-01|2019-03-31,18650电池,10115,2780787,72200,0.03%,-20.57%,0.01%,11.03%,274.92,38.52
2019-03-01|2019-03-31,平板电脑支架,20085,2492771,93014,0.03%,-23.99%,0.02%,-25.06%,124.11,26.80
2019-03-01|2019-03-31,相机背带,19077,2179688,72502,0.02%,21.04%,0.01%,22.93%,114.26,30.06
2019-03-01|2019-03-31,USB延长线,51156,2047018,95263,0.02%,14.12%,0.04%,19.62%,40.02,21.49
2019-03-01|2019-03-31,数码相框,2071,1874007,43237,0.02%,-24.89%,-,-2.06%,904.88,43.34
2019-03-01|2019-03-31,USB灯,53317,1809695,336209,0.02%,0.28%,0.04%,-9.32%,33.94,5.38
2019-03-01|2019-03-31,电子书保护套,43298,1772839,108729,0.02%,-33.28%,0.03%,-34.06%,40.95,16.31
2019-03-01|2019-03-31,校色仪,1792,1717631,10643,0.02%,83.44%,-,98.65%,958.50,161.39
2019-03-01|2019-03-31,笔记本个性小贴纸,49901,1688600,457427,0.02%,11.23%,0.03%,4.40%,33.84,3.69
2019-03-01|2019-03-31,触摸屏手套,49321,1680237,210321,0.02%,31.14%,0.03%,311.71%,34.07,7.99
2019-03-01|2019-03-31,闪光灯配件,9569,1648062,43216,0.02%,-24.29%,0.01%,-9.12%,172.23,38.14
2019-03-01|2019-03-31,苹果卡槽,48545,1509175,237922,0.02%,-41.34%,0.03%,-33.23%,31.09,6.34
2019-03-01|2019-03-31,柔光器具,7536,1434188,39383,0.02%,38.17%,-,-0.02%,190.31,36.42
2019-03-01|2019-03-31,快装板,10211,1429134,46165,0.02%,62.28%,0.01%,74.32%,139.96,30.96
2019-03-01|2019-03-31,单反手柄,2116,1404476,43216,0.01%,12.25%,-,8.98%,663.74,32.50
2019-03-01|2019-03-31,镜头纸/镜头布,19865,1396147,49444,0.01%,13.50%,0.02%,8.40%,70.28,28.24
2019-03-01|2019-03-31,节电器/省电器,10018,1382528,61880,0.01%,-24.64%,0.01%,-33.64%,138.00,22.34
2019-03-01|2019-03-31,数码相机充电器,19207,1373743,52105,0.01%,-2.36%,0.01%,-9.13%,71.52,26.36
2019-03-01|2019-03-31,3G无线上网卡设备,2837,1372041,43694,0.01%,-36.15%,-,-35.92%,483.62,31.40
2019-03-01|2019-03-31,单反/单电电池,5325,1272369,43133,0.01%,27.56%,-,39.89%,238.94,29.50
2019-03-01|2019-03-31,插头/接口,19008,1269718,96123,0.01%,-2.38%,0.01%,13.50%,66.80,13.21
2019-03-01|2019-03-31,USB吸尘器,19789,1235287,72442,0.01%,66.72%,0.02%,44.46%,62.42,17.05
2019-03-01|2019-03-31,擦屏布,18591,1207530,52099,0.01%,50.33%,0.01%,25.55%,64.95,23.18
2019-03-01|2019-03-31,反光器具,10633,1187058,43812,0.01%,-5.45%,0.01%,-7.49%,111.64,27.09
2019-03-01|2019-03-31,18650电池盒,10417,1173858,49509,0.01%,42.36%,0.01%,18.79%,112.69,23.71
2019-03-01|2019-03-31,遮光罩,10471,1173813,46037,0.01%,7.90%,0.01%,-14.40%,112.10,25.50
2019-03-01|2019-03-31,清洁液,12915,1152240,43216,0.01%,23.33%,0.01%,22.30%,89.22,26.66
2019-03-01|2019-03-31,Lomo镜头,678,1035102,4362,0.01%,9999.99%,-,1070.92%,1526.70,237.30
2019-03-01|2019-03-31,USB多功能数码宝,2108,1032491,25413,0.01%,99.84%,-,59.93%,489.80,40.63
2019-03-01|2019-03-31,快门线,8552,1000423,42297,0.01%,-17.14%,-,-14.26%,116.98,23.65
2019-03-01|2019-03-31,电视高压包,13645,936296,43117,0.01%,4.14%,0.01%,-7.01%,68.62,21.72
2019-03-01|2019-03-31,摄影台/静物台,2412,886725,17850,0.01%,-24.46%,-,-32.18%,367.63,49.68
2019-03-01|2019-03-31,镜头盖,17961,875003,46554,0.01%,6.80%,0.01%,-9.38%,48.72,18.80
2019-03-01|2019-03-31,脚架包,2268,870902,11555,0.01%,48.23%,-,27.58%,384.00,75.37
2019-03-01|2019-03-31,脚架配件,2428,868795,25274,0.01%,11.80%,-,29.29%,357.82,34.38
2019-03-01|2019-03-31,相机腕带,9164,864617,43218,0.01%,28.52%,0.01%,25.37%,94.35,20.01
2019-03-01|2019-03-31,闪存卡转接套,15132,851760,218761,0.01%,58.29%,0.01%,11.21%,56.29,3.89
2019-03-01|2019-03-31,遥控器,12335,840543,50737,0.01%,22.65%,0.01%,11.06%,68.14,16.57
2019-03-01|2019-03-31,平板电脑底座,1946,836407,25688,0.01%,-30.37%,-,7.73%,429.81,32.56
2019-03-01|2019-03-31,USB电话机/网络电话机,3123,801698,22630,0.01%,25.69%,-,289.57%,256.71,35.43
2019-03-01|2019-03-31,隔离器/耦合器,2102,779503,14988,-,25.04%,-,42.80%,370.84,52.01
2019-03-01|2019-03-31,USB暖手宝/暖手袋,4450,773143,61880,-,378.99%,-,390.97%,173.74,12.49
2019-03-01|2019-03-31,电子书灯,10487,770880,69751,-,67.74%,0.01%,22.65%,73.51,11.05
2019-03-01|2019-03-31,平板电脑充电器,6656,770217,43232,-,-26.51%,-,-3.46%,115.72,17.82
2019-03-01|2019-03-31,VGA切换器,8937,757653,43102,-,8.15%,0.01%,-8.64%,84.78,17.58
2019-03-01|2019-03-31,无线传输设备,682,757287,9732,-,66.96%,-,28.34%,1110.39,77.81
2019-03-01|2019-03-31,MP3/MP4保护套,2695,742239,42940,-,32.63%,-,86.08%,275.41,17.29
2019-03-01|2019-03-31,数码设备外接键盘,2119,734394,44658,-,-13.91%,-,-46.22%,346.58,16.44
2019-03-01|2019-03-31,平板电脑包,8556,710912,53309,-,0.13%,-,121.51%,83.09,13.34
2019-03-01|2019-03-31,说明书/使用指南,2640,688121,43168,-,-33.51%,-,-44.51%,260.65,15.94
2019-03-01|2019-03-31,屏幕保护膜,10092,681764,43614,-,87.68%,0.01%,102.67%,67.55,15.63
2019-03-01|2019-03-31,3D立体眼镜,2050,678757,26138,-,-35.22%,-,-35.17%,331.10,25.97
2019-03-01|2019-03-31,数据连接线,3198,606350,20396,-,71.11%,-,212.50%,189.60,29.73
2019-03-01|2019-03-31,取景器,1464,577904,16600,-,-24.32%,-,6.39%,394.74,34.81
2019-03-01|2019-03-31,RF头,2008,577014,13212,-,-4.41%,-,-8.48%,287.36,43.67
2019-03-01|2019-03-31,测光表,324,574339,5494,-,11.20%,-,25.47%,1772.65,104.54
2019-03-01|2019-03-31,点读机/点读笔配件,6027,566882,19753,-,-8.42%,-,-32.89%,94.06,28.70
2019-03-01|2019-03-31,F头,5182,563733,18420,-,-31.28%,-,-14.66%,108.79,30.60
2019-03-01|2019-03-31,微波炉面板,9157,562096,18570,-,39.01%,0.01%,25.58%,61.38,30.27
2019-03-01|2019-03-31,USB暖手鼠标垫,8261,558206,70973,-,374.23%,-,320.65%,67.57,7.87
2019-03-01|2019-03-31,显示器/打印机色彩校正仪,676,520072,8768,-,-33.23%,-,-14.10%,769.34,59.31
2019-03-01|2019-03-31,增距镜,679,509298,9402,-,72.23%,-,47.46%,750.07,54.17
2019-03-01|2019-03-31,机顶盒共享器,680,504665,6398,-,37.72%,-,-25.98%,742.15,78.88
2019-03-01|2019-03-31,广角镜,329,498109,3982,-,33.46%,-,-32.61%,1514.01,125.09
2019-03-01|2019-03-31,苹果取卡针,20455,489000,43232,-,11.08%,0.02%,-28.53%,23.91,11.31
2019-03-01|2019-03-31,BNC头,2184,482060,10421,-,21.48%,-,54.23%,220.72,46.26
2019-03-01|2019-03-31,气吹,9863,478274,24463,-,28.84%,0.01%,14.12%,48.49,19.55
2019-03-01|2019-03-31,照片夹子,13017,475837,54029,-,1.37%,0.01%,-23.31%,36.56,8.81
2019-03-01|2019-03-31,手机智能按键,2640,472392,14076,-,38.79%,-,443.17%,178.94,33.56
2019-03-01|2019-03-31,数码相机适配器,1187,437522,9077,-,87.01%,-,44.64%,368.59,48.20
2019-03-01|2019-03-31,电子辞典/学习机配件,2051,429335,19795,-,-32.40%,-,-36.33%,209.33,21.69
2019-03-01|2019-03-31,USB迷你冰箱,759,424875,24621,-,-8.46%,-,311.97%,559.78,17.26
2019-03-01|2019-03-31,一次成像相机专用包,6003,424157,41869,-,11.35%,-,22.66%,70.66,10.13
2019-03-01|2019-03-31,SIM 剪卡钳,9164,423852,12862,-,-34.13%,0.01%,-25.17%,46.25,32.95
2019-03-01|2019-03-31,音乐枕,2066,418624,43327,-,-35.35%,-,22.86%,202.63,9.66
2019-03-01|2019-03-31,RCA头,3376,407634,15944,-,-8.49%,-,-16.82%,120.74,25.57
2019-03-01|2019-03-31,相机专用遥控器,2095,406409,10682,-,-8.64%,-,-32.31%,193.99,38.05
2019-03-01|2019-03-31,防寒设备,1960,403843,9478,-,-31.67%,-,23.49%,206.04,42.61
2019-03-01|2019-03-31,USB Humping Dog,676,395451,4335,-,-37.58%,-,-36.94%,584.99,91.22
2019-03-01|2019-03-31,USB保温碟/保温垫,1989,389662,47752,-,794.65%,-,308.23%,195.91,8.16
2019-03-01|2019-03-31,一次成像相册,4188,385411,26390,-,28.78%,-,57.10%,92.03,14.60
2019-03-01|2019-03-31,电纸书数据线,1993,365724,51646,-,1005.24%,-,771.57%,183.50,7.08
2019-03-01|2019-03-31,单反/单电充电器,2063,221304,9761,-,62.68%,-,40.51%,107.27,22.67
2019-03-01|2019-03-31,线缆收纳器/集线器,2059,196398,42985,-,-31.34%,-,-24.40%,95.39,4.57
2019-03-01|2019-03-31,高压气罐,1972,193751,6885,-,11.36%,-,49.65%,98.25,28.14
2019-03-01|2019-03-31,电池收纳盒,5175,165225,20203,-,11.86%,-,11.70%,31.93,8.18
2019-03-01|2019-03-31,FM/MP3发射器,1226,159108,10052,-,0.03%,-,39.94%,129.78,15.83
2019-03-01|2019-03-31,相机眼罩,3761,157677,10177,-,-3.10%,-,-2.96%,41.92,15.49
2019-03-01|2019-03-31,USB食品加热包/保温盒,681,149078,6824,-,167.34%,-,118.51%,218.91,21.85
2019-03-01|2019-03-31,平板电脑数据线,1208,148111,19075,-,-35.28%,-,-32.90%,122.61,7.76
2019-03-01|2019-03-31,相机挂绳,2376,140745,19494,-,96.06%,-,69.99%,59.24,7.22
2019-03-01|2019-03-31,KVM,423,112504,2307,-,13.16%,-,-20.46%,265.97,48.77
2019-03-01|2019-03-31,相机色卡,683,111317,6281,-,-11.94%,-,35.13%,162.98,17.72
2019-03-01|2019-03-31,包/箱配件,591,105669,6589,-,121.47%,-,-4.68%,178.80,16.04
2019-03-01|2019-03-31,单反机身盖,2471,102484,8692,-,56.70%,-,16.18%,41.47,11.79
2019-03-01|2019-03-31,脚架接环,683,96927,5154,-,-33.89%,-,40.48%,141.91,18.81
2019-03-01|2019-03-31,相机/摄像机专用充电套装,943,96523,5681,-,-24.80%,-,-19.33%,102.36,16.99
2019-03-01|2019-03-31,MP3/MP4连接线,685,96319,4046,-,314.95%,-,66.92%,140.61,23.81
2019-03-01|2019-03-31,USB按摩器,683,95913,9789,-,422.71%,-,-8.55%,140.43,9.80
2019-03-01|2019-03-31,电子书手写笔/电磁笔,4008,94141,41736,-,-26.96%,-,12.12%,23.49,2.26
2019-03-01|2019-03-31,AV切换器,1737,90243,9759,-,-8.63%,-,-14.17%,51.95,9.25
2019-03-01|2019-03-31,耳机线夹,792,86722,9632,-,102.73%,-,-8.48%,109.50,9.00
2019-03-01|2019-03-31,MSN聊天伴侣,6567,86176,26757,-,-41.06%,-,-34.24%,13.12,3.22
2019-03-01|2019-03-31,灰板,1796,85085,4178,-,13.94%,-,2.65%,47.37,20.37
2019-03-01|2019-03-31,键盘刷,4846,81333,12940,-,11.35%,-,-21.45%,16.78,6.29
2019-03-01|2019-03-31,镜头袋/镜头筒,740,80168,9122,-,126.92%,-,231.21%,108.34,8.79
2019-03-01|2019-03-31,电纸书屏幕贴膜,2022,79277,9866,-,-32.28%,-,-33.39%,39.21,8.04
2019-03-01|2019-03-31,USB摆设品/装饰品,688,75594,9536,-,104.72%,-,-3.45%,109.88,7.93
2019-03-01|2019-03-31,cmos清洁,1658,70999,5628,-,42.39%,-,-18.30%,42.82,12.62
2019-03-01|2019-03-31,镜头笔,1939,70003,5151,-,-33.02%,-,-30.10%,36.10,13.59
2019-03-01|2019-03-31,液晶屏保护膜,1989,69575,9821,-,-34.38%,-,-36.51%,34.98,7.08
2019-03-01|2019-03-31,热靴水平仪,2352,69386,10358,-,71.12%,-,32.80%,29.50,6.70
2019-03-01|2019-03-31,相片角贴,6616,67527,15336,-,-51.43%,-,-38.24%,10.21,4.40
2019-03-01|2019-03-31,单反/单电适配器,680,67363,2790,-,39.36%,-,11.10%,99.06,24.14
2019-03-01|2019-03-31,保护箱,32,64381,2198,-,-36.51%,-,-23.19%,2011.91,29.29
2019-03-01|2019-03-31,网络切换器,1505,63959,2815,-,7.91%,-,17.71%,42.50,22.72
2019-03-01|2019-03-31,USB烟灰缸,1685,60319,9534,-,297.28%,-,38.68%,35.80,6.33
2019-03-01|2019-03-31,MP3/MP4充电器,686,56435,7541,-,-8.35%,-,62.74%,82.27,7.48
2019-03-01|2019-03-31,USB暖手套/暖脚鞋,1235,54254,9908,-,69.64%,-,230.15%,43.93,5.48
2019-03-01|2019-03-31,对焦屏,326,52232,2550,-,-4.45%,-,11.83%,160.22,20.48
2019-03-01|2019-03-31,数码伴侣,466,49534,3663,-,62.01%,-,168.51%,106.30,13.52
2019-03-01|2019-03-31,毛刷,2036,49133,6571,-,85.49%,-,47.53%,24.13,7.48
2019-03-01|2019-03-31,自拍镜头,1735,37710,9133,-,11.06%,-,-17.04%,21.73,4.13
2019-03-01|2019-03-31,专业摄影背心,55,34095,2081,-,-9.16%,-,67.57%,619.91,16.38
2019-03-01|2019-03-31,数码望远镜,25,27950,2366,-,71.07%,-,166.53%,1118.00,11.81
2019-03-01|2019-03-31,电纸书防护包,968,19151,8577,-,-42.32%,-,54.90%,19.78,2.23
2019-03-01|2019-03-31,电纸书充电器,680,17685,2444,-,-56.93%,-,-46.05%,26.01,7.24
2019-03-01|2019-03-31,Lomo相机包,27,8675,1797,-,23.68%,-,24.51%,321.30,4.83
2019-03-01|2019-03-31,耳塞保护套,798,8627,9634,-,22.23%,-,58.39%,10.81,0.90
2019-03-01|2019-03-31,USB氧吧/空气清新器,17,8142,1709,-,61.92%,-,36.45%,478.94,4.76
2019-03-01|2019-03-31,MP3/MP4支架,25,7167,2078,-,108.44%,-,-31.39%,286.68,3.45
2019-03-01|2019-03-31,白平衡镜,3,5978,676,-,24.44%,-,-24.32%,1992.67,8.84
2019-03-01|2019-03-31,MP4屏幕保护膜,24,4778,2091,-,23.70%,-,-35.33%,199.08,2.29
2019-03-01|2019-03-31,USB保暖坐垫/靠垫,17,4735,2119,-,-82.13%,-,-94.88%,278.53,2.23
2019-03-01|2019-03-31,USB碎纸机,37,4689,2113,-,-32.18%,-,-33.79%,126.73,2.22
2019-03-01|2019-03-31,摄影梯,6,4445,507,-,-35.58%,-,36.90%,740.83,8.77
2019-03-01|2019-03-31,Lomo潜水盒,7,3850,679,-,-,-,-,550.00,5.67
2019-03-01|2019-03-31,移动支付终端机,0,2695,18,-,-90.28%,-,-90.78%,0,149.72
2019-03-01|2019-03-31,Lomo闪光灯,3,1756,474,-,-85.93%,-,65.77%,585.33,3.70
2019-03-01|2019-03-31,分压盒,1,48,25,-,-50.31%,-,-43.74%,48.00,1.92
2019-03-01|2019-03-31,苹果卡贴,1,5,327,-,-95.70%,-,-32.42%,5.00,0.02
