日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-06-01|2018-06-30,笔记本电池,51414,15968664,210087,0.30%,11.16%,0.04%,-7.73%,310.59,76.01
2018-06-01|2018-06-30,数码相机包,64182,14499393,367104,0.30%,-9.33%,0.06%,-17.61%,225.91,39.50
2018-06-01|2018-06-30,笔记本电源,78849,13011390,360579,0.26%,-9.99%,0.08%,-2.52%,165.02,36.08
2018-06-01|2018-06-30,通用电池充电套装,187764,12580731,384668,0.21%,-9.11%,0.28%,-7.97%,67.00,32.71
2018-06-01|2018-06-30,纽扣电池,463060,12177141,704808,0.21%,14.57%,0.66%,17.18%,26.30,17.28
2018-06-01|2018-06-30,数码收纳整理包,227000,11209919,761489,0.12%,23.64%,0.31%,-9.14%,49.38,14.72
2018-06-01|2018-06-30,笔记本炫彩贴,131491,10255720,740834,0.12%,24.55%,0.21%,7.81%,78.00,13.84
2018-06-01|2018-06-30,手机挂件/手机链,459897,9908363,1927230,0.11%,60.59%,0.66%,36.64%,21.54,5.14
2018-06-01|2018-06-30,笔记本散热器/降温卡,102001,9894112,509298,0.11%,-9.07%,0.12%,-34.72%,97.00,19.43
2018-06-01|2018-06-30,滤镜,43556,9831344,107496,0.11%,-11.15%,0.03%,-8.46%,225.72,91.46
2018-06-01|2018-06-30,平板电脑零部件,43218,9518494,328554,0.11%,11.23%,0.03%,-32.16%,220.24,28.97
2018-06-01|2018-06-30,摄影棚,25910,9268250,97661,0.11%,12.77%,0.02%,15.57%,357.71,94.90
2018-06-01|2018-06-30,苹果视频线/转换线,54245,9220561,446950,0.11%,36.71%,0.05%,25.00%,169.98,20.63
2018-06-01|2018-06-30,USB电脑锁/防盗器,25834,7453730,96236,0.08%,172.35%,0.02%,88.93%,288.52,77.45
2018-06-01|2018-06-30,快显胶片,43194,6831928,97774,0.08%,-0.95%,0.03%,-8.48%,158.17,69.87
2018-06-01|2018-06-30,笔记本多功能支架/桌,63971,6757996,389041,0.08%,58.08%,0.06%,68.74%,105.64,17.37
2018-06-01|2018-06-30,读卡器,96489,6709209,400478,0.07%,13.54%,0.11%,2.90%,69.53,16.75
2018-06-01|2018-06-30,平板电脑屏幕贴膜,222686,6660558,400196,0.07%,-16.79%,0.30%,-33.16%,29.91,16.64
2018-06-01|2018-06-30,数码相机电池,45477,6472104,96459,0.07%,7.75%,0.03%,7.62%,142.32,67.10
2018-06-01|2018-06-30,USB加湿器,96410,6458851,506681,0.07%,1854.86%,0.11%,2844.80%,66.99,12.75
2018-06-01|2018-06-30,相机闪光灯,8684,6394578,52131,0.06%,-18.04%,0.01%,-14.24%,736.36,122.66
2018-06-01|2018-06-30,防潮箱,10305,6187490,47625,0.06%,11.45%,0.01%,8.98%,600.44,129.92
2018-06-01|2018-06-30,笔记本键盘保护膜,298999,6020243,603759,0.06%,11.07%,0.35%,-8.13%,20.13,9.97
2018-06-01|2018-06-30,转接环,8510,5735198,47883,0.05%,20.76%,-,-18.46%,673.94,119.78
2018-06-01|2018-06-30,耳机绕线器,388929,5615342,705372,0.05%,-31.59%,0.45%,-32.47%,14.44,7.96
2018-06-01|2018-06-30,视频线/音频线/AV线,112013,5500651,500074,0.04%,75.94%,0.13%,88.01%,49.11,11.00
2018-06-01|2018-06-30,数码维修工具,44269,5382253,310795,0.04%,64.96%,0.03%,53.02%,121.58,17.32
2018-06-01|2018-06-30,笔记本屏幕贴膜,59541,5375419,301183,0.04%,33.86%,0.05%,11.14%,90.28,17.85
2018-06-01|2018-06-30,笔记本膝上桌,89391,5367413,748700,0.04%,409.54%,0.09%,468.24%,60.04,7.17
2018-06-01|2018-06-30,涂鸦笔,19389,4641356,78714,0.04%,128.77%,0.02%,288.19%,239.38,58.96
2018-06-01|2018-06-30,辅助道具类,45879,4165671,320632,0.04%,-32.20%,0.03%,-31.47%,90.80,12.99
2018-06-01|2018-06-30,PDA/掌上电脑,3193,3846639,58566,0.04%,4.33%,-,11.77%,1204.71,65.68
2018-06-01|2018-06-30,车载充电器,51465,3770968,447908,0.04%,9.26%,0.04%,7.28%,73.27,8.42
2018-06-01|2018-06-30,外拍灯,2341,3761757,42470,0.04%,64.99%,-,61.57%,1606.90,88.57
2018-06-01|2018-06-30,数码显微镜,5803,3598087,53126,0.04%,14.08%,-,12.27%,620.04,67.73
2018-06-01|2018-06-30,手机防尘塞,64163,3477960,447270,0.03%,28.05%,0.06%,-8.49%,54.21,7.78
2018-06-01|2018-06-30,灯附件,13443,3438018,48099,0.03%,11.09%,0.01%,-10.37%,255.75,71.48
2018-06-01|2018-06-30,USB翻页激光笔,43067,3433488,68407,0.03%,11.25%,0.03%,19.21%,79.72,50.19
2018-06-01|2018-06-30,胶卷,10411,3284188,58672,0.03%,7.75%,0.01%,19.40%,315.45,55.98
2018-06-01|2018-06-30,射频器/转换器,12957,3154817,66919,0.03%,-4.20%,0.01%,3.38%,243.48,47.14
2018-06-01|2018-06-30,18650电池,10039,2780350,75049,0.03%,-7.97%,0.01%,-17.14%,276.95,37.05
2018-06-01|2018-06-30,手机贴纸,82610,2610431,576124,0.03%,-24.47%,0.08%,-33.64%,31.60,4.53
2018-06-01|2018-06-30,清洁套装,84099,2558133,281041,0.03%,-2.50%,0.08%,-6.85%,30.42,9.10
2018-06-01|2018-06-30,平板电脑支架,19420,2498119,96191,0.03%,-24.48%,0.02%,-34.31%,128.64,25.97
2018-06-01|2018-06-30,数码相框,2109,2485189,43123,0.03%,7.48%,-,-2.75%,1178.37,57.63
2018-06-01|2018-06-30,苹果卡槽,58414,2416303,299621,0.03%,-31.28%,0.05%,-8.12%,41.37,8.06
2018-06-01|2018-06-30,电子书保护套,49687,2313656,168464,0.03%,-24.48%,0.04%,-17.76%,46.56,13.73
2018-06-01|2018-06-30,3G无线上网卡设备,5990,2273416,54650,0.03%,-34.31%,-,-30.41%,379.54,41.60
2018-06-01|2018-06-30,USB驱蚊器,25895,2107925,296334,0.02%,415.90%,0.02%,145.01%,81.40,7.11
2018-06-01|2018-06-30,摄影包,5579,2106382,61784,0.02%,13.37%,-,-2.54%,377.56,34.09
2018-06-01|2018-06-30,闪光灯配件,9552,2052105,43455,0.02%,11.24%,0.01%,-9.33%,214.84,47.22
2018-06-01|2018-06-30,相机背带,14074,1869701,72436,0.02%,7.95%,0.01%,-0.20%,132.85,25.81
2018-06-01|2018-06-30,节电器/省电器,16700,1778956,65978,0.02%,38.48%,0.01%,20.98%,106.52,26.96
2018-06-01|2018-06-30,平板电脑外接键盘,5851,1770738,254816,0.02%,-26.82%,-,2.53%,302.64,6.95
2018-06-01|2018-06-30,USB延长线,43801,1717468,80196,0.02%,11.70%,0.03%,-9.08%,39.21,21.42
2018-06-01|2018-06-30,笔记本个性小贴纸,50042,1510785,457457,0.02%,23.69%,0.04%,40.77%,30.19,3.30
2018-06-01|2018-06-30,USB灯,48467,1435713,299857,0.02%,0.31%,0.03%,-32.12%,29.62,4.79
2018-06-01|2018-06-30,数码相机充电器,17677,1255196,50626,0.01%,-24.69%,0.01%,-17.84%,71.01,24.79
2018-06-01|2018-06-30,柔光器具,6622,1240877,25664,0.01%,25.09%,-,-9.15%,187.39,48.35
2018-06-01|2018-06-30,触摸屏手套,22162,1237952,97979,0.01%,172.15%,0.02%,23.83%,55.86,12.63
2018-06-01|2018-06-30,镜头纸/镜头布,14899,1227739,43163,0.01%,-6.17%,0.01%,-2.50%,82.40,28.44
2018-06-01|2018-06-30,单反手柄,2107,1221187,26955,0.01%,-23.00%,-,-3.52%,579.59,45.30
2018-06-01|2018-06-30,插头/接口,13294,1195621,72406,0.01%,1.58%,0.01%,11.69%,89.94,16.51
2018-06-01|2018-06-30,校色仪,881,1187195,9519,0.01%,62.69%,-,22.70%,1347.55,124.72
2018-06-01|2018-06-30,快门线,9423,1187046,42927,0.01%,-8.35%,0.01%,-20.49%,125.97,27.65
2018-06-01|2018-06-30,单反/单电电池,2417,1186105,24896,0.01%,-2.56%,-,-33.28%,490.73,47.64
2018-06-01|2018-06-30,快装板,8543,1169500,27311,0.01%,11.75%,-,11.07%,136.90,42.82
2018-06-01|2018-06-30,3D立体眼镜,2110,1159169,43237,0.01%,-34.06%,-,-67.84%,549.37,26.81
2018-06-01|2018-06-30,反光器具,10193,1055779,43128,0.01%,11.80%,0.01%,0.48%,103.58,24.48
2018-06-01|2018-06-30,遮光罩,10443,1001104,43812,0.01%,-16.72%,0.01%,-25.20%,95.86,22.85
2018-06-01|2018-06-30,清洁液,10211,971861,35887,0.01%,21.09%,0.01%,-18.14%,95.18,27.08
2018-06-01|2018-06-30,说明书/使用指南,8294,940542,46749,0.01%,271.46%,-,123.12%,113.40,20.12
2018-06-01|2018-06-30,电视高压包,15311,895994,27448,0.01%,-26.00%,0.01%,-35.32%,58.52,32.64
2018-06-01|2018-06-30,擦屏布,10433,883876,43849,0.01%,20.59%,0.01%,2.53%,84.72,20.16
2018-06-01|2018-06-30,摄影台/静物台,2146,873252,15738,0.01%,-25.13%,-,-32.28%,406.92,55.49
2018-06-01|2018-06-30,USB吸尘器,13145,870073,54439,0.01%,461.11%,0.01%,371.87%,66.19,15.98
2018-06-01|2018-06-30,18650电池盒,9806,848676,44648,0.01%,67.35%,0.01%,8.25%,86.55,19.01
2018-06-01|2018-06-30,遥控器,13447,848557,54035,0.01%,-24.80%,0.01%,-0.33%,63.10,15.70
2018-06-01|2018-06-30,平板电脑底座,1380,847471,24314,0.01%,-36.40%,-,-17.15%,614.11,34.86
2018-06-01|2018-06-30,镜头盖,17999,828083,44629,0.01%,-17.86%,0.01%,-17.14%,46.01,18.55
2018-06-01|2018-06-30,脚架配件,2127,797081,19230,0.01%,74.95%,-,7.46%,374.74,41.45
2018-06-01|2018-06-30,USB多功能数码宝,2081,761630,25641,0.01%,234.86%,-,83.80%,365.99,29.70
2018-06-01|2018-06-30,MP3/MP4保护套,2108,746506,25700,0.01%,87.53%,-,-22.04%,354.13,29.05
2018-06-01|2018-06-30,相机腕带,7380,696582,41919,-,3.00%,-,-8.24%,94.39,16.62
2018-06-01|2018-06-30,VGA切换器,8831,685451,40300,-,0.90%,0.01%,-3.78%,77.62,17.01
2018-06-01|2018-06-30,平板电脑充电器,4032,676693,20970,-,-35.01%,-,-45.35%,167.83,32.27
2018-06-01|2018-06-30,取景器,1246,646305,14064,-,3.00%,-,8.74%,518.70,45.95
2018-06-01|2018-06-30,脚架包,2110,625607,10152,-,21.10%,-,11.70%,296.50,61.62
2018-06-01|2018-06-30,F头,5450,616292,26294,-,-9.07%,-,-4.04%,113.08,23.44
2018-06-01|2018-06-30,USB电话机/网络电话机,5155,565818,19435,-,-17.66%,-,-16.98%,109.76,29.11
2018-06-01|2018-06-30,显示器/打印机色彩校正仪,515,565010,5731,-,-32.90%,-,-32.86%,1097.11,98.59
2018-06-01|2018-06-30,隔离器/耦合器,1773,523915,9767,-,17.72%,-,2.53%,295.50,53.64
2018-06-01|2018-06-30,无线传输设备,679,523038,6530,-,11.35%,-,-8.48%,770.31,80.10
2018-06-01|2018-06-30,RF头,1962,520660,10624,-,-24.69%,-,-26.89%,265.37,49.01
2018-06-01|2018-06-30,USB迷你冰箱,682,516750,47445,-,746.87%,-,71.90%,757.70,10.89
2018-06-01|2018-06-30,测光表,55,504140,3368,-,-23.97%,-,-31.69%,9166.18,149.69
2018-06-01|2018-06-30,闪存卡转接套,9991,499013,74540,-,-36.04%,0.01%,-32.00%,49.95,6.69
2018-06-01|2018-06-30,数码设备外接键盘,8746,497587,52474,-,-31.92%,0.01%,1145.03%,56.89,9.48
2018-06-01|2018-06-30,相机专用遥控器,2282,492901,17005,-,-36.20%,-,-32.47%,216.00,28.99
2018-06-01|2018-06-30,照片夹子,19299,492211,66916,-,66.91%,0.02%,66.57%,25.50,7.36
2018-06-01|2018-06-30,平板电脑包,3025,488227,48063,-,-71.81%,-,-34.69%,161.40,10.16
2018-06-01|2018-06-30,USB Humping Dog,681,482360,4318,-,140.32%,-,72.24%,708.31,111.71
2018-06-01|2018-06-30,电子书灯,9917,482221,51551,-,33.67%,0.01%,69.10%,48.63,9.35
2018-06-01|2018-06-30,电子辞典/学习机配件,4142,474563,43078,-,11.67%,-,36.73%,114.57,11.02
2018-06-01|2018-06-30,手机智能按键,1070,457232,10197,-,8.40%,-,-15.95%,427.32,44.84
2018-06-01|2018-06-30,广角镜,571,450326,4167,-,58.24%,-,-72.58%,788.66,108.07
2018-06-01|2018-06-30,BNC头,2019,450311,9202,-,-8.15%,-,-26.83%,223.04,48.94
2018-06-01|2018-06-30,屏幕保护膜,8532,449812,29137,-,11.18%,-,138.18%,52.72,15.44
2018-06-01|2018-06-30,点读机/点读笔配件,3825,448860,19772,-,-32.28%,-,-24.46%,117.35,22.70
2018-06-01|2018-06-30,SIM 剪卡钳,9547,446379,20563,-,-32.86%,0.01%,-35.55%,46.76,21.71
2018-06-01|2018-06-30,音乐枕,2016,437633,27068,-,-50.95%,-,-48.10%,217.08,16.17
2018-06-01|2018-06-30,微波炉面板,5084,433186,16789,-,21.71%,-,-20.43%,85.21,25.80
2018-06-01|2018-06-30,一次成像相册,4067,429196,28723,-,69.12%,-,67.31%,105.53,14.94
2018-06-01|2018-06-30,增距镜,595,428380,6188,-,-12.54%,-,-22.74%,719.97,69.23
2018-06-01|2018-06-30,线缆收纳器/集线器,2073,427950,24345,-,-24.67%,-,-46.17%,206.44,17.58
2018-06-01|2018-06-30,防寒设备,2051,420638,9760,-,38.95%,-,51.93%,205.09,43.10
2018-06-01|2018-06-30,苹果取卡针,19297,419136,43136,-,-21.57%,0.02%,18.99%,21.72,9.72
2018-06-01|2018-06-30,MSN聊天伴侣,16298,418105,52013,-,398.99%,0.01%,4075.17%,25.65,8.04
2018-06-01|2018-06-30,一次成像相机专用包,5434,410410,26878,-,0.87%,-,-0.69%,75.53,15.27
2018-06-01|2018-06-30,机顶盒共享器,682,407427,8436,-,23.07%,-,-9.06%,597.40,48.30
2018-06-01|2018-06-30,气吹,8351,406053,16437,-,20.61%,-,-9.09%,48.62,24.70
2018-06-01|2018-06-30,电子书手写笔/电磁笔,8499,402723,43139,-,256.54%,-,310.74%,47.38,9.34
2018-06-01|2018-06-30,FM/MP3发射器,683,393863,7537,-,-2.47%,-,-34.91%,576.67,52.26
2018-06-01|2018-06-30,数码相机适配器,832,379847,5754,-,59.22%,-,8.22%,456.55,66.01
2018-06-01|2018-06-30,USB暖手鼠标垫,2681,369891,28849,-,309.37%,-,325.61%,137.97,12.82
2018-06-01|2018-06-30,平板电脑数据线,913,367193,15040,-,36.74%,-,-35.23%,402.18,24.41
2018-06-01|2018-06-30,电池收纳盒,4412,207005,12028,-,40.32%,-,-2.50%,46.92,17.21
2018-06-01|2018-06-30,RCA头,2833,193090,14988,-,11.80%,-,19.15%,68.16,12.88
2018-06-01|2018-06-30,高压气罐,1673,192078,8549,-,34.32%,-,31.39%,114.81,22.47
2018-06-01|2018-06-30,相机眼罩,2980,134574,10097,-,-16.86%,-,-9.64%,45.16,13.33
2018-06-01|2018-06-30,数据连接线,1076,129021,9631,-,-21.45%,-,-23.07%,119.91,13.40
2018-06-01|2018-06-30,相机/摄像机专用充电套装,1216,127722,5492,-,-20.77%,-,-14.10%,105.03,23.26
2018-06-01|2018-06-30,KVM,595,115850,2358,-,-16.12%,-,-19.15%,194.71,49.13
2018-06-01|2018-06-30,单反/单电充电器,1837,112484,8573,-,-21.59%,-,55.85%,61.23,13.12
2018-06-01|2018-06-30,脚架接环,679,103023,2393,-,67.58%,-,13.24%,151.73,43.05
2018-06-01|2018-06-30,电纸书屏幕贴膜,2117,96840,9475,-,-9.47%,-,-31.04%,45.74,10.22
2018-06-01|2018-06-30,相片角贴,9766,95965,27133,-,-25.00%,0.01%,-32.71%,9.83,3.54
2018-06-01|2018-06-30,AV切换器,1701,90071,10138,-,-31.84%,-,-31.78%,52.95,8.88
2018-06-01|2018-06-30,网络切换器,1114,89245,2391,-,168.45%,-,-4.31%,80.11,37.33
2018-06-01|2018-06-30,液晶屏保护膜,2386,87754,10263,-,-49.39%,-,-51.76%,36.78,8.55
2018-06-01|2018-06-30,包/箱配件,676,86291,5481,-,27.89%,-,-22.81%,127.65,15.74
2018-06-01|2018-06-30,镜头笔,2037,81700,5683,-,-34.07%,-,4.31%,40.11,14.38
2018-06-01|2018-06-30,相机色卡,679,81557,2590,-,-26.83%,-,54.87%,120.11,31.49
2018-06-01|2018-06-30,相机挂绳,2116,77912,11095,-,60.30%,-,25.49%,36.82,7.02
2018-06-01|2018-06-30,保护箱,55,76099,2189,-,-31.73%,-,-35.35%,1383.62,34.76
2018-06-01|2018-06-30,单反机身盖,2118,75005,6992,-,37.02%,-,-7.85%,35.41,10.73
2018-06-01|2018-06-30,USB摆设品/装饰品,681,73824,6689,-,-12.32%,-,231.27%,108.41,11.04
2018-06-01|2018-06-30,电纸书充电器,958,70936,2465,-,-18.79%,-,-20.77%,74.05,28.78
2018-06-01|2018-06-30,电纸书防护包,2888,66157,19768,-,-51.39%,-,-34.12%,22.91,3.35
2018-06-01|2018-06-30,灰板,1371,65506,2604,-,-4.04%,-,-10.04%,47.78,25.16
2018-06-01|2018-06-30,镜头袋/镜头筒,677,64400,8952,-,-10.02%,-,-32.71%,95.13,7.19
2018-06-01|2018-06-30,键盘刷,5176,60675,15971,-,-26.79%,-,-34.24%,11.72,3.80
2018-06-01|2018-06-30,USB按摩器,1253,52301,9727,-,34.47%,-,45.05%,41.74,5.38
2018-06-01|2018-06-30,USB食品加热包/保温盒,201,52223,6407,-,305.13%,-,42.17%,259.82,8.15
2018-06-01|2018-06-30,cmos清洁,1658,52062,4585,-,37.01%,-,-31.61%,31.40,11.35
2018-06-01|2018-06-30,USB暖手宝/暖手袋,556,51251,6824,-,40.47%,-,63.07%,92.18,7.51
2018-06-01|2018-06-30,单反/单电适配器,677,50951,2146,-,-33.34%,-,-2.96%,75.26,23.74
2018-06-01|2018-06-30,MP3/MP4充电器,683,50581,3196,-,-19.65%,-,-3.69%,74.06,15.83
2018-06-01|2018-06-30,对焦屏,62,50042,2116,-,-24.29%,-,-33.11%,807.13,23.65
2018-06-01|2018-06-30,热靴水平仪,2114,49712,9889,-,9.00%,-,-9.99%,23.52,5.03
2018-06-01|2018-06-30,USB保暖坐垫/靠垫,1507,49709,2786,-,36.88%,-,742.12%,32.99,17.84
2018-06-01|2018-06-30,耳机线夹,678,49563,3966,-,-64.57%,-,-49.94%,73.10,12.50
2018-06-01|2018-06-30,自拍镜头,1964,43308,9720,-,-28.71%,-,-24.91%,22.05,4.46
2018-06-01|2018-06-30,专业摄影背心,28,30813,2113,-,-32.47%,-,-34.25%,1100.46,14.58
2018-06-01|2018-06-30,Lomo镜头,8,23794,2039,-,296.74%,-,87.44%,2974.25,11.67
2018-06-01|2018-06-30,数码望远镜,16,21920,2376,-,62.21%,-,47.80%,1370.00,9.23
2018-06-01|2018-06-30,MP3/MP4连接线,676,21511,2105,-,-34.40%,-,8.59%,31.82,10.22
2018-06-01|2018-06-30,数码伴侣,25,20655,2717,-,-71.92%,-,-34.58%,826.20,7.60
2018-06-01|2018-06-30,USB烟灰缸,849,16987,9085,-,168.46%,-,234.87%,20.01,1.87
2018-06-01|2018-06-30,毛刷,1266,15352,2155,-,7.28%,-,-12.91%,12.13,7.12
2018-06-01|2018-06-30,Lomo相机包,22,10315,1245,-,84.10%,-,11.14%,468.86,8.29
2018-06-01|2018-06-30,USB保温碟/保温垫,629,8900,8292,-,-49.42%,-,264.76%,14.15,1.07
2018-06-01|2018-06-30,MP3/MP4支架,57,7573,1989,-,24.55%,-,-33.20%,132.86,3.81
2018-06-01|2018-06-30,USB碎纸机,341,7390,8491,-,86.81%,-,40.29%,21.67,0.87
2018-06-01|2018-06-30,MP4屏幕保护膜,29,6917,1508,-,-14.39%,-,-44.75%,238.52,4.59
2018-06-01|2018-06-30,白平衡镜,7,6802,678,-,-33.82%,-,-96.93%,971.71,10.03
2018-06-01|2018-06-30,USB氧吧/空气清新器,27,6751,2098,-,168.45%,-,81.46%,250.04,3.22
2018-06-01|2018-06-30,USB暖手套/暖脚鞋,67,5316,1989,-,-34.16%,-,-9.11%,79.34,2.67
2018-06-01|2018-06-30,电纸书数据线,199,4750,1895,-,-46.44%,-,-45.93%,23.87,2.51
2018-06-01|2018-06-30,耳塞保护套,677,4741,6278,-,-49.28%,-,-31.82%,7.00,0.76
2018-06-01|2018-06-30,摄影梯,3,4236,381,-,-31.45%,-,-33.15%,1412.00,11.12
2018-06-01|2018-06-30,移动支付终端机,1,4065,356,-,-98.27%,-,-97.38%,4065.00,11.42
2018-06-01|2018-06-30,Lomo闪光灯,3,3116,210,-,1965.35%,-,455.54%,1038.67,14.84
2018-06-01|2018-06-30,苹果卡贴,0,125,197,-,-85.69%,-,-66.36%,0,0.63
2018-06-01|2018-06-30,Lomo潜水盒,0,123,10,-,451.04%,-,-,0,12.30
2018-06-01|2018-06-30,分压盒,4,118,191,-,-46.72%,-,-,29.50,0.62
