日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2020-09-01|2020-09-30,手机保护套/壳,26070580,412408296,36472840,25.37%,-0.09%,49.95%,-8.00%,15.82,11.31
2020-09-01|2020-09-30,手机贴膜,17176447,199522107,19966893,11.77%,-29.82%,25.47%,-14.11%,11.62,9.99
2020-09-01|2020-09-30,移动电源,3532213,192381635,7695341,11.67%,-6.05%,9.00%,8.12%,54.46,25.00
2020-09-01|2020-09-30,手机零部件,1379225,190172747,5304799,11.38%,11.77%,2.98%,-3.01%,137.88,35.85
2020-09-01|2020-09-30,手机数据线,6284349,155393202,7444922,7.72%,-4.26%,11.88%,-2.96%,24.73,20.87
2020-09-01|2020-09-30,手机充电器,2310746,123718413,5501314,4.96%,11.36%,7.28%,12.79%,53.54,22.49
2020-09-01|2020-09-30,平板电脑保护套/壳,1972050,119169215,3646313,4.79%,27.80%,5.00%,25.57%,60.43,32.68
2020-09-01|2020-09-30,手机支架/手机座,3111218,107122611,4990319,4.04%,25.39%,7.93%,0.90%,34.43,21.47
2020-09-01|2020-09-30,影室灯,68777,96356856,448444,2.93%,139.14%,0.05%,163.00%,1401.00,214.87
2020-09-01|2020-09-30,笔记本零部件,92855,80560476,729678,1.65%,17.73%,0.08%,-18.58%,867.59,110.41
2020-09-01|2020-09-30,其它配件,298056,78585752,1908847,1.60%,28.92%,0.32%,-8.51%,263.66,41.17
2020-09-01|2020-09-30,云台,96052,78329631,601588,1.59%,11.45%,0.08%,90.04%,815.49,130.20
2020-09-01|2020-09-30,手写笔,457149,72330647,1618618,1.37%,68.06%,0.48%,67.37%,158.22,44.69
2020-09-01|2020-09-30,数据线,3389108,70340488,5158893,1.19%,-9.43%,8.40%,-12.54%,20.75,13.63
2020-09-01|2020-09-30,笔记本电脑包,587553,60543420,2275213,0.94%,23.54%,0.88%,31.49%,103.04,26.61
2020-09-01|2020-09-30,手机电池,522505,54547531,2118253,0.91%,-9.06%,0.81%,-20.22%,104.40,25.75
2020-09-01|2020-09-30,耳机保护套,1905966,52457278,3943521,0.89%,5.12%,4.66%,25.51%,27.52,13.30
2020-09-01|2020-09-30,普通干电池,1209693,46832561,1524917,0.82%,36.98%,2.89%,38.97%,38.71,30.71
2020-09-01|2020-09-30,背景布类,315601,32450814,942343,0.53%,22.06%,0.33%,11.07%,102.82,34.44
2020-09-01|2020-09-30,USB风扇,471601,30339320,1924009,0.47%,25.56%,0.53%,11.91%,64.33,15.77
2020-09-01|2020-09-30,USB HUB/转换器,359453,30335801,883494,0.47%,22.77%,0.36%,21.46%,84.39,34.34
2020-09-01|2020-09-30,笔记本电池,73687,28648992,360181,0.46%,13.50%,0.06%,7.62%,388.79,79.54
2020-09-01|2020-09-30,笔记本多功能支架/桌,428380,26660353,783655,0.40%,86.84%,0.44%,113.09%,62.24,34.02
2020-09-01|2020-09-30,笔记本炫彩贴,429043,22528572,1925962,0.38%,25.59%,0.44%,25.55%,52.51,11.70
2020-09-01|2020-09-30,遥控设备,656841,20331280,1226341,0.35%,-0.26%,0.92%,14.52%,30.95,16.58
2020-09-01|2020-09-30,纽扣电池,825759,19389443,1459153,0.34%,11.75%,1.93%,23.62%,23.48,13.29
2020-09-01|2020-09-30,自拍杆/架,311877,19309539,661792,0.34%,-18.18%,0.33%,-18.54%,61.91,29.18
2020-09-01|2020-09-30,脚架,54721,19096458,366438,0.33%,7.94%,0.04%,19.35%,348.98,52.11
2020-09-01|2020-09-30,手机镜头,161550,18865118,604200,0.33%,-31.98%,0.12%,-34.32%,116.78,31.22
2020-09-01|2020-09-30,笔记本散热器/降温卡,257321,17521439,588082,0.30%,45.04%,0.30%,59.19%,68.09,29.79
2020-09-01|2020-09-30,USB电脑锁/防盗器,52859,17321307,272310,0.30%,22.25%,0.04%,65.61%,327.69,63.61
2020-09-01|2020-09-30,平板电脑屏幕贴膜,355064,17321230,603249,0.30%,83.44%,0.35%,67.35%,48.78,28.71
2020-09-01|2020-09-30,摄像机配件,26373,17181882,296878,0.28%,13.82%,0.02%,11.03%,651.50,57.88
