日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-08-01|2018-08-31,手机保护套/壳,26430100,425024714,40199959,27.52%,8.35%,56.63%,-18.50%,16.08,10.57
2018-08-01|2018-08-31,移动电源,3418955,207565734,11022197,12.53%,21.38%,9.22%,11.12%,60.71,18.83
2018-08-01|2018-08-31,手机贴膜,18371112,202077461,21772974,12.11%,20.95%,28.25%,-8.28%,11.00,9.28
2018-08-01|2018-08-31,手机零部件,1625547,190168048,6303150,11.60%,-4.61%,3.78%,-34.28%,116.99,30.17
2018-08-01|2018-08-31,手机数据线,5301426,163607749,9334911,8.12%,17.72%,11.71%,11.86%,30.86,17.53
2018-08-01|2018-08-31,手机充电器,2230813,121073129,6314920,5.11%,87.38%,7.28%,68.21%,54.27,19.17
2018-08-01|2018-08-31,手机支架/手机座,2688567,105374888,7010770,4.17%,71.69%,7.76%,21.55%,39.19,15.03
2018-08-01|2018-08-31,平板电脑保护套/壳,1486518,95146576,3182630,2.98%,11.44%,3.60%,-8.64%,64.01,29.90
2018-08-01|2018-08-31,手机电池,754829,89235314,2981817,2.85%,36.29%,1.65%,-14.24%,118.22,29.93
2018-08-01|2018-08-31,笔记本零部件,80812,79729275,637487,2.16%,-19.29%,0.08%,-42.37%,986.60,125.07
2018-08-01|2018-08-31,数据线,3229749,78080604,5695127,2.14%,-8.57%,8.37%,-6.68%,24.18,13.71
2018-08-01|2018-08-31,USB风扇,771012,50856237,3803559,0.91%,87.52%,2.14%,54.24%,65.96,13.37
2018-08-01|2018-08-31,其它配件,305301,50113314,2673237,0.90%,-16.67%,0.33%,-31.37%,164.14,18.75
2018-08-01|2018-08-31,笔记本电脑包,450438,44622502,1908435,0.84%,-1.60%,0.50%,-0.18%,99.06,23.38
2018-08-01|2018-08-31,影室灯,43178,32937000,243099,0.67%,48.56%,0.03%,29.27%,762.82,135.49
2018-08-01|2018-08-31,手机镜头,275171,32922853,1128018,0.67%,138.46%,0.32%,87.06%,119.65,29.19
2018-08-01|2018-08-31,普通干电池,658410,30880461,1559562,0.52%,42.80%,1.02%,27.09%,46.90,19.80
2018-08-01|2018-08-31,云台,26394,28165030,355728,0.47%,66.97%,0.02%,76.14%,1067.10,79.18
2018-08-01|2018-08-31,自拍杆/架,429685,27140727,957124,0.45%,6.13%,0.47%,7.28%,63.16,28.36
2018-08-01|2018-08-31,背景布类,263790,26821090,1339206,0.45%,41.98%,0.31%,17.72%,101.68,20.03
2018-08-01|2018-08-31,遥控设备,727371,26541079,1884172,0.44%,18.42%,1.56%,11.24%,36.49,14.09
2018-08-01|2018-08-31,USB HUB/转换器,224603,20780952,661987,0.39%,42.85%,0.30%,19.10%,92.52,31.39
2018-08-01|2018-08-31,笔记本电池,53218,18181028,252506,0.32%,11.44%,0.04%,-10.77%,341.63,72.00
2018-08-01|2018-08-31,分配器/分频器/分支器,25439,18138482,97740,0.32%,372.03%,0.02%,27.69%,713.02,185.58
2018-08-01|2018-08-31,脚架,47528,18093355,297281,0.32%,-8.48%,0.03%,-24.99%,380.69,60.86
2018-08-01|2018-08-31,摄像机配件,27174,17419047,401681,0.31%,-10.28%,0.02%,-8.55%,641.02,43.37
2018-08-01|2018-08-31,手写笔,71779,16988208,457554,0.30%,129.44%,0.06%,61.54%,236.67,37.13
2018-08-01|2018-08-31,耳机保护套,313473,15968331,831252,0.30%,88.75%,0.35%,56.78%,50.94,19.21
2018-08-01|2018-08-31,笔记本炫彩贴,239530,15470487,1208050,0.30%,25.11%,0.30%,2.90%,64.59,12.81
2018-08-01|2018-08-31,笔记本电源,84138,14587437,401228,0.28%,-4.97%,0.08%,-4.31%,173.38,36.36
2018-08-01|2018-08-31,纽扣电池,500066,14540493,837634,0.28%,20.17%,0.81%,17.60%,29.08,17.36
2018-08-01|2018-08-31,数码相机包,54081,13812873,360518,0.21%,-6.55%,0.04%,-17.61%,255.41,38.31
2018-08-01|2018-08-31,通用电池充电套装,178248,13143619,380407,0.13%,-11.42%,0.21%,-9.33%,73.74,34.55
2018-08-01|2018-08-31,手机挂件/手机链,472514,11949212,2014698,0.12%,67.51%,0.66%,25.49%,25.29,5.93
2018-08-01|2018-08-31,平板电脑零部件,45776,11919167,363947,0.12%,6.13%,0.03%,-33.45%,260.38,32.75
2018-08-01|2018-08-31,苹果视频线/转换线,65643,11653105,465635,0.12%,52.57%,0.05%,37.23%,177.52,25.03
2018-08-01|2018-08-31,数码收纳整理包,296266,11575516,810222,0.12%,27.86%,0.32%,12.86%,39.07,14.29
2018-08-01|2018-08-31,USB加湿器,109692,10126378,577522,0.11%,1240.27%,0.12%,1491.37%,92.32,17.53
2018-08-01|2018-08-31,摄影棚,25700,9987869,97680,0.11%,25.46%,0.02%,9.17%,388.63,102.25
2018-08-01|2018-08-31,USB电脑锁/防盗器,43141,9844990,140216,0.11%,87.71%,0.03%,86.11%,228.20,70.21
2018-08-01|2018-08-31,读卡器,167679,9661841,419771,0.09%,22.64%,0.13%,22.21%,57.62,23.02
2018-08-01|2018-08-31,笔记本散热器/降温卡,96545,8900737,512323,0.09%,4.36%,0.09%,-34.32%,92.19,17.37
2018-08-01|2018-08-31,滤镜,42982,7972110,97843,0.08%,-7.72%,0.03%,-31.38%,185.48,81.48
2018-08-01|2018-08-31,笔记本膝上桌,235262,7839221,1862280,0.08%,340.12%,0.30%,395.57%,33.32,4.21
2018-08-01|2018-08-31,笔记本多功能支架/桌,67792,7442196,425601,0.08%,24.98%,0.06%,42.61%,109.78,17.49
2018-08-01|2018-08-31,平板电脑屏幕贴膜,220793,6686174,428876,0.07%,-28.63%,0.28%,-33.28%,30.28,15.59
2018-08-01|2018-08-31,数码相机电池,44020,6460891,96191,0.06%,12.27%,0.03%,11.23%,146.77,67.17
2018-08-01|2018-08-31,耳机绕线器,457179,6377169,969605,0.06%,0.04%,0.52%,-24.53%,13.95,6.58
2018-08-01|2018-08-31,笔记本键盘保护膜,348123,6367886,749475,0.06%,0.53%,0.38%,-8.64%,18.29,8.50
2018-08-01|2018-08-31,快显胶片,25912,6118937,89227,0.05%,-12.18%,0.02%,-18.32%,236.14,68.58
2018-08-01|2018-08-31,数码维修工具,48950,6090689,341408,0.05%,51.99%,0.03%,61.79%,124.43,17.84
2018-08-01|2018-08-31,视频线/音频线/AV线,115854,5836530,508976,0.05%,67.46%,0.12%,72.00%,50.38,11.47
2018-08-01|2018-08-31,相机闪光灯,6180,5836506,51514,0.05%,-9.36%,-,-14.48%,944.42,113.30
2018-08-01|2018-08-31,笔记本屏幕贴膜,63415,5815393,366995,0.05%,29.36%,0.05%,-3.94%,91.70,15.85
2018-08-01|2018-08-31,防潮箱,9984,5743307,47437,0.04%,12.00%,0.01%,11.18%,575.25,121.07
2018-08-01|2018-08-31,USB翻页激光笔,58423,5666251,70930,0.04%,17.75%,0.04%,27.51%,96.99,79.89
2018-08-01|2018-08-31,PDA/掌上电脑,2737,5233639,66637,0.04%,-0.03%,-,-8.49%,1912.18,78.54
2018-08-01|2018-08-31,车载充电器,52749,4711954,452212,0.04%,-4.38%,0.04%,8.95%,89.33,10.42
2018-08-01|2018-08-31,转接环,7016,4537106,47062,0.04%,11.21%,-,-16.64%,646.68,96.41
2018-08-01|2018-08-31,辅助道具类,43782,4304348,301276,0.04%,-32.40%,0.03%,-33.11%,98.31,14.29
2018-08-01|2018-08-31,胶卷,10751,3656594,62649,0.03%,42.74%,0.01%,25.54%,340.12,58.37
2018-08-01|2018-08-31,数码显微镜,5981,3636046,52757,0.03%,22.62%,-,18.86%,607.93,68.92
2018-08-01|2018-08-31,灯附件,11967,3507129,48419,0.03%,11.08%,0.01%,-9.06%,293.07,72.43
2018-08-01|2018-08-31,手机贴纸,96112,3466702,602817,0.03%,-4.26%,0.09%,-34.14%,36.07,5.75
2018-08-01|2018-08-31,外拍灯,2118,3445845,42935,0.03%,64.90%,-,40.06%,1626.93,80.26
2018-08-01|2018-08-31,手机防尘塞,52833,3437574,453953,0.03%,57.33%,0.04%,-17.97%,65.06,7.57
2018-08-01|2018-08-31,涂鸦笔,19079,3254553,84298,0.03%,68.47%,0.01%,116.56%,170.58,38.61
2018-08-01|2018-08-31,清洁套装,97116,3062921,312041,0.03%,11.25%,0.09%,-11.00%,31.54,9.82
