日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-09-01|2018-09-30,显示器/打印机色彩校正仪,371,479507,3931,-,-44.54%,-,-35.16%,1292.47,121.98
2018-09-01|2018-09-30,防寒设备,1991,449656,9406,-,11.35%,-,9.81%,225.84,47.81
2018-09-01|2018-09-30,USB电话机/网络电话机,2117,446668,14388,-,-45.43%,-,-33.18%,210.99,31.04
2018-09-01|2018-09-30,屏幕保护膜,5748,446423,26291,-,-25.20%,-,28.00%,77.67,16.98
2018-09-01|2018-09-30,广角镜,331,440306,2823,-,-32.22%,-,-35.33%,1330.23,155.97
2018-09-01|2018-09-30,电池收纳盒,3707,429379,12531,-,83.29%,-,-8.78%,115.83,34.27
2018-09-01|2018-09-30,机顶盒共享器,678,425921,5633,-,-33.04%,-,-35.64%,628.20,75.61
2018-09-01|2018-09-30,BNC头,2059,408397,9353,-,-33.63%,-,-32.68%,198.35,43.66
2018-09-01|2018-09-30,USB Humping Dog,617,407206,2663,-,-8.38%,-,-49.39%,659.98,152.91
2018-09-01|2018-09-30,一次成像相册,2700,406943,24079,-,57.17%,-,27.77%,150.72,16.90
2018-09-01|2018-09-30,SIM 剪卡钳,8566,401115,17335,-,-33.17%,-,-35.85%,46.83,23.14
2018-09-01|2018-09-30,数据连接线,1390,390137,10217,-,11.48%,-,-7.80%,280.67,38.19
2018-09-01|2018-09-30,气吹,8647,383120,16371,-,7.28%,0.01%,-4.25%,44.31,23.40
2018-09-01|2018-09-30,音乐枕,1835,380822,21482,-,-46.97%,-,-50.30%,207.53,17.73
2018-09-01|2018-09-30,USB暖手鼠标垫,2697,380670,51580,-,99.67%,-,7.97%,141.15,7.38
2018-09-01|2018-09-30,高压气罐,1933,366655,9631,-,38.00%,-,70.35%,189.68,38.07
2018-09-01|2018-09-30,RCA头,2556,363012,11575,-,-4.95%,-,-6.95%,142.02,31.36
2018-09-01|2018-09-30,相机专用遥控器,2084,244740,10300,-,-35.85%,-,-35.24%,117.44,23.76
2018-09-01|2018-09-30,MSN聊天伴侣,5681,207983,20211,-,52.71%,-,-35.62%,36.61,10.29
2018-09-01|2018-09-30,相机眼罩,2865,193541,9782,-,21.25%,-,-6.86%,67.55,19.79
2018-09-01|2018-09-30,增距镜,343,188822,5499,-,-48.26%,-,-12.38%,550.50,34.34
2018-09-01|2018-09-30,一次成像相机专用包,3109,177572,19668,-,-17.78%,-,-18.46%,57.12,9.03
2018-09-01|2018-09-30,电子书手写笔/电磁笔,10234,164924,47465,-,-20.40%,0.01%,62.78%,16.12,3.47
2018-09-01|2018-09-30,平板电脑数据线,1116,150148,15622,-,40.82%,-,-31.45%,134.54,9.61
2018-09-01|2018-09-30,数码相机适配器,694,125800,5399,-,-33.57%,-,-5.16%,181.27,23.30
2018-09-01|2018-09-30,相机/摄像机专用充电套装,942,125499,5189,-,-32.91%,-,-34.77%,133.23,24.19
2018-09-01|2018-09-30,USB迷你冰箱,206,125085,10186,-,99.27%,-,-24.58%,607.21,12.28
2018-09-01|2018-09-30,FM/MP3发射器,682,124739,7427,-,-45.21%,-,-35.63%,182.90,16.80
2018-09-01|2018-09-30,线缆收纳器/集线器,1420,114184,13306,-,-34.58%,-,-49.19%,80.41,8.58
2018-09-01|2018-09-30,单反/单电充电器,1968,105629,9116,-,40.29%,-,69.99%,53.67,11.59
2018-09-01|2018-09-30,KVM,209,87848,2105,-,-33.34%,-,-35.62%,420.33,41.73
2018-09-01|2018-09-30,电纸书屏幕贴膜,2031,86517,9461,-,-33.94%,-,-19.68%,42.60,9.14
2018-09-01|2018-09-30,脚架接环,681,86104,2274,-,17.74%,-,25.00%,126.44,37.86
2018-09-01|2018-09-30,相机色卡,679,86061,3292,-,-16.92%,-,-18.18%,126.75,26.14
2018-09-01|2018-09-30,单反机身盖,2113,85395,6089,-,36.82%,-,-5.54%,40.41,14.02
2018-09-01|2018-09-30,AV切换器,1302,80220,8375,-,-21.61%,-,-32.95%,61.61,9.58
2018-09-01|2018-09-30,相片角贴,8557,78345,18017,-,-35.34%,-,-37.18%,9.16,4.35
2018-09-01|2018-09-30,镜头笔,1978,67979,4892,-,-44.52%,-,-10.23%,34.37,13.90
2018-09-01|2018-09-30,液晶屏保护膜,1844,66977,9219,-,-49.07%,-,-56.02%,36.32,7.27
2018-09-01|2018-09-30,cmos清洁,1964,66352,3980,-,115.73%,-,-8.51%,33.78,16.67
2018-09-01|2018-09-30,相机挂绳,2074,65688,10166,-,-0.27%,-,-11.28%,31.67,6.46
2018-09-01|2018-09-30,键盘刷,3663,62340,12943,-,-31.44%,-,-43.25%,17.02,4.82
2018-09-01|2018-09-30,MP3/MP4连接线,678,61273,2140,-,44.95%,-,-22.75%,90.37,28.63
2018-09-01|2018-09-30,Lomo镜头,9,57080,2070,-,450.91%,-,2.82%,6342.22,27.57
2018-09-01|2018-09-30,网络切换器,1080,55677,2146,-,-42.18%,-,-0.54%,51.55,25.94
2018-09-01|2018-09-30,USB摆设品/装饰品,679,55541,4073,-,-34.09%,-,11.10%,81.80,13.64
2018-09-01|2018-09-30,镜头袋/镜头筒,610,55098,4354,-,-35.20%,-,-36.37%,90.32,12.65
2018-09-01|2018-09-30,灰板,1220,54983,2363,-,-6.80%,-,-20.52%,45.07,23.27
2018-09-01|2018-09-30,电纸书充电器,691,53743,2266,-,-47.93%,-,-43.73%,77.78,23.72
2018-09-01|2018-09-30,保护箱,26,53126,2107,-,-46.27%,-,-49.06%,2043.31,25.21
2018-09-01|2018-09-30,USB食品加热包/保温盒,676,52229,5730,-,87.06%,-,80.86%,77.26,9.12
2018-09-01|2018-09-30,包/箱配件,512,52062,4157,-,-35.72%,-,-42.96%,101.68,12.52
2018-09-01|2018-09-30,对焦屏,54,51279,2110,-,-31.37%,-,-34.07%,949.61,24.30
2018-09-01|2018-09-30,USB暖手套/暖脚鞋,682,50908,6536,-,-84.87%,-,-46.41%,74.65,7.79
2018-09-01|2018-09-30,单反/单电适配器,676,50226,2118,-,-22.86%,-,0.84%,74.30,23.71
2018-09-01|2018-09-30,热靴水平仪,2081,50170,9180,-,-4.33%,-,-18.62%,24.11,5.47
2018-09-01|2018-09-30,专业摄影背心,25,48852,2163,-,-24.59%,-,-35.24%,1954.08,22.59
2018-09-01|2018-09-30,耳机线夹,677,46683,3856,-,-86.98%,-,-49.31%,68.96,12.11
2018-09-01|2018-09-30,USB保温碟/保温垫,686,35273,10722,-,371.56%,-,107.84%,51.42,3.29
2018-09-01|2018-09-30,MP3/MP4充电器,680,25279,4355,-,-44.77%,-,-30.69%,37.17,5.80
2018-09-01|2018-09-30,数码望远镜,16,23933,2125,-,-18.95%,-,48.43%,1495.81,11.26
2018-09-01|2018-09-30,毛刷,1716,22532,5889,-,21.30%,-,4.11%,13.13,3.83
2018-09-01|2018-09-30,USB保暖坐垫/靠垫,676,18675,2121,-,-35.55%,-,-47.30%,27.63,8.80
2018-09-01|2018-09-30,电纸书数据线,1010,17051,16835,-,21.53%,-,459.83%,16.88,1.01
2018-09-01|2018-09-30,数码伴侣,24,14762,3004,-,-70.85%,-,-96.87%,615.08,4.91
2018-09-01|2018-09-30,自拍镜头,1240,13658,6187,-,-35.55%,-,-35.35%,11.01,2.21
2018-09-01|2018-09-30,USB按摩器,678,10989,5506,-,-48.67%,-,-45.78%,16.21,2.00
2018-09-01|2018-09-30,USB烟灰缸,695,8681,8951,-,-34.04%,-,-10.01%,12.49,0.97
2018-09-01|2018-09-30,USB碎纸机,464,7272,6958,-,47.57%,-,22.23%,15.67,1.05
2018-09-01|2018-09-30,摄影梯,2,7162,159,-,168.46%,-,-32.88%,3581.00,45.04
2018-09-01|2018-09-30,电纸书防护包,680,6782,7521,-,-50.92%,-,-49.06%,9.97,0.90
2018-09-01|2018-09-30,白平衡镜,4,5725,371,-,-22.85%,-,-98.26%,1431.25,15.43
2018-09-01|2018-09-30,MP3/MP4支架,197,5220,1844,-,14.77%,-,-35.63%,26.50,2.83
2018-09-01|2018-09-30,Lomo相机包,23,4945,1124,-,-45.44%,-,-31.37%,215.00,4.40
2018-09-01|2018-09-30,USB氧吧/空气清新器,14,4918,1510,-,86.49%,-,-24.81%,351.29,3.26
2018-09-01|2018-09-30,耳塞保护套,425,2845,7564,-,-89.68%,-,-35.54%,6.69,0.38
2018-09-01|2018-09-30,MP4屏幕保护膜,18,2730,947,-,-54.72%,-,-50.19%,151.67,2.88
2018-09-01|2018-09-30,Lomo闪光灯,3,890,35,-,458.20%,-,384.66%,296.67,25.43
2018-09-01|2018-09-30,移动支付终端机,1,182,28,-,-99.08%,-,-93.37%,182.00,6.50
2018-09-01|2018-09-30,分压盒,3,50,23,-,-66.17%,-,-49.73%,16.67,2.17
2018-09-01|2018-09-30,Lomo潜水盒,0,19,4,-,-33.97%,-,100.01%,0,4.75
2018-09-01|2018-09-30,苹果卡贴,1,2,331,-,-98.43%,-,-47.45%,2.00,0.01
