日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-07-01|2018-07-31,摄像机配件,29835,17218108,411376,0.30%,-11.68%,0.02%,-5.04%,577.11,41.85
2018-07-01|2018-07-31,笔记本电源,87172,16841133,410918,0.30%,-,0.08%,-4.07%,193.19,40.98
2018-07-01|2018-07-31,数码相机包,54333,14079059,359729,0.26%,-3.82%,0.04%,-14.89%,259.13,39.14
2018-07-01|2018-07-31,耳机保护套,296693,13734556,751326,0.21%,92.77%,0.33%,55.14%,46.29,18.28
2018-07-01|2018-07-31,纽扣电池,478856,13314310,753836,0.21%,17.71%,0.67%,21.02%,27.80,17.66
2018-07-01|2018-07-31,手写笔,66323,13026239,447604,0.13%,106.98%,0.06%,53.98%,196.41,29.10
2018-07-01|2018-07-31,平板电脑零部件,45885,11862870,365385,0.12%,11.24%,0.03%,-32.87%,258.53,32.47
2018-07-01|2018-07-31,通用电池充电套装,144210,11813960,375459,0.12%,-9.34%,0.13%,-9.96%,81.92,31.47
2018-07-01|2018-07-31,手机挂件/手机链,474288,11373348,2035562,0.12%,63.91%,0.67%,42.34%,23.98,5.59
2018-07-01|2018-07-31,笔记本炫彩贴,126891,11070663,773617,0.12%,25.09%,0.12%,8.08%,87.25,14.31
2018-07-01|2018-07-31,苹果视频线/转换线,61722,10227626,457127,0.11%,43.66%,0.05%,39.85%,165.70,22.37
2018-07-01|2018-07-31,数码收纳整理包,225880,10103438,755345,0.11%,29.25%,0.30%,4.36%,44.73,13.38
2018-07-01|2018-07-31,笔记本散热器/降温卡,101835,10092790,545851,0.11%,-9.11%,0.12%,-34.28%,99.11,18.49
2018-07-01|2018-07-31,USB电脑锁/防盗器,43038,9505641,101599,0.09%,197.85%,0.03%,125.65%,220.87,93.56
2018-07-01|2018-07-31,USB加湿器,112642,9329338,652907,0.09%,1638.77%,0.12%,1990.71%,82.82,14.29
2018-07-01|2018-07-31,摄影棚,25664,8870502,97619,0.09%,23.82%,0.02%,19.43%,345.64,90.87
2018-07-01|2018-07-31,滤镜,43099,8336457,97665,0.09%,-8.48%,0.03%,-12.18%,193.43,85.36
2018-07-01|2018-07-31,笔记本多功能支架/桌,65940,7133959,414666,0.08%,40.49%,0.06%,61.41%,108.19,17.20
2018-07-01|2018-07-31,读卡器,97252,6789737,415751,0.07%,11.75%,0.11%,11.53%,69.82,16.33
2018-07-01|2018-07-31,数码相机电池,44744,6556360,95721,0.06%,21.71%,0.03%,11.89%,146.53,68.49
2018-07-01|2018-07-31,平板电脑屏幕贴膜,222425,6538604,429940,0.06%,-22.82%,0.30%,-32.89%,29.40,15.21
2018-07-01|2018-07-31,笔记本膝上桌,111803,6371843,1375263,0.06%,374.17%,0.12%,408.60%,56.99,4.63
2018-07-01|2018-07-31,耳机绕线器,429918,6142270,841892,0.06%,-3.13%,0.47%,-24.97%,14.29,7.30
2018-07-01|2018-07-31,快显胶片,25931,6000995,93609,0.05%,-8.27%,0.02%,-18.76%,231.42,64.11
2018-07-01|2018-07-31,笔记本键盘保护膜,296557,5902649,602766,0.05%,8.39%,0.33%,-5.57%,19.90,9.79
2018-07-01|2018-07-31,数码维修工具,47958,5809464,339993,0.05%,68.38%,0.03%,67.18%,121.14,17.09
2018-07-01|2018-07-31,视频线/音频线/AV线,135825,5758630,507875,0.05%,70.57%,0.12%,87.49%,42.40,11.34
2018-07-01|2018-07-31,相机闪光灯,6359,5739135,51285,0.04%,-7.16%,-,-7.06%,902.52,111.91
2018-07-01|2018-07-31,防潮箱,10125,5735128,48417,0.04%,0.92%,0.01%,8.40%,566.43,118.45
2018-07-01|2018-07-31,笔记本屏幕贴膜,54559,5704465,312757,0.04%,43.53%,0.04%,9.22%,104.56,18.24
2018-07-01|2018-07-31,涂鸦笔,24908,5373224,84262,0.04%,106.89%,0.02%,211.17%,215.72,63.77
2018-07-01|2018-07-31,转接环,7322,5310354,46518,0.04%,22.47%,-,-15.64%,725.26,114.16
2018-07-01|2018-07-31,PDA/掌上电脑,3154,4293139,64470,0.04%,17.49%,-,13.54%,1361.17,66.59
2018-07-01|2018-07-31,数码显微镜,6310,3648213,54694,0.03%,24.80%,-,24.92%,578.16,66.70
2018-07-01|2018-07-31,辅助道具类,44314,3605150,311984,0.03%,-32.39%,0.03%,-32.06%,81.35,11.56
2018-07-01|2018-07-31,手机防尘塞,61821,3603450,456722,0.03%,31.32%,0.05%,-30.41%,58.29,7.89
2018-07-01|2018-07-31,车载充电器,47230,3581567,426953,0.03%,-9.15%,0.03%,-18.20%,75.83,8.39
2018-07-01|2018-07-31,手机贴纸,93233,3514522,685002,0.03%,8.00%,0.08%,-33.56%,37.70,5.13
2018-07-01|2018-07-31,胶卷,10753,3414233,53306,0.03%,17.72%,0.01%,25.54%,317.51,64.05
2018-07-01|2018-07-31,灯附件,10766,3345537,47736,0.03%,14.78%,0.01%,-7.72%,310.75,70.08
2018-07-01|2018-07-31,射频器/转换器,10576,3255094,65828,0.03%,-2.45%,0.01%,-8.64%,307.78,49.45
2018-07-01|2018-07-31,外拍灯,2115,3058375,31042,0.03%,60.27%,-,66.27%,1446.04,98.52
2018-07-01|2018-07-31,节电器/省电器,22839,3019865,84945,0.03%,18.61%,0.02%,-24.83%,132.22,35.55
2018-07-01|2018-07-31,USB翻页激光笔,30005,3014738,61781,0.03%,23.36%,0.02%,11.74%,100.47,48.80
2018-07-01|2018-07-31,清洁套装,94041,2862485,314279,0.03%,12.03%,0.09%,-0.54%,30.44,9.11
2018-07-01|2018-07-31,苹果卡槽,66550,2778030,326672,0.03%,-13.27%,0.06%,7.85%,41.74,8.50
2018-07-01|2018-07-31,3G无线上网卡设备,6836,2768476,58496,0.03%,-24.93%,-,-25.35%,404.98,47.33
2018-07-01|2018-07-31,平板电脑支架,20220,2531075,108606,0.03%,-22.15%,0.02%,-34.05%,125.18,23.31
2018-07-01|2018-07-31,电子书保护套,45382,2174040,187956,0.02%,-22.15%,0.03%,-30.41%,47.91,11.57
2018-07-01|2018-07-31,数码相框,2091,2133572,43173,0.02%,-3.81%,-,11.43%,1020.36,49.42
2018-07-01|2018-07-31,USB驱蚊器,22160,1991369,223183,0.02%,854.01%,0.02%,335.20%,89.86,8.92
2018-07-01|2018-07-31,18650电池,10142,1870066,77988,0.02%,-31.56%,0.01%,-8.36%,184.39,23.98
2018-07-01|2018-07-31,笔记本个性小贴纸,52714,1790017,495199,0.02%,25.63%,0.04%,44.56%,33.96,3.61
2018-07-01|2018-07-31,相机背带,13255,1779038,69480,0.02%,8.04%,0.01%,4.96%,134.22,25.61
2018-07-01|2018-07-31,平板电脑外接键盘,5395,1739236,291637,0.02%,-34.21%,-,-18.51%,322.38,5.96
2018-07-01|2018-07-31,USB延长线,43732,1724977,78855,0.02%,11.08%,0.03%,-5.18%,39.44,21.88
2018-07-01|2018-07-31,摄影包,3938,1691639,54266,0.02%,7.74%,-,-6.87%,429.57,31.17
2018-07-01|2018-07-31,USB灯,48158,1494512,314317,0.02%,17.73%,0.03%,-24.40%,31.03,4.75
2018-07-01|2018-07-31,闪光灯配件,8955,1484260,43224,0.02%,-0.69%,0.01%,-6.87%,165.75,34.34
2018-07-01|2018-07-31,数码相机充电器,18740,1339897,51156,0.01%,-13.47%,0.01%,-9.67%,71.50,26.19
2018-07-01|2018-07-31,USB多功能数码宝,2641,1270830,43932,0.01%,290.85%,-,231.20%,481.19,28.93
2018-07-01|2018-07-31,电视高压包,21121,1255690,43229,0.01%,-12.54%,0.02%,-35.24%,59.45,29.05
2018-07-01|2018-07-31,触摸屏手套,19818,1250118,82818,0.01%,307.08%,0.02%,65.51%,63.08,15.09
2018-07-01|2018-07-31,镜头纸/镜头布,13253,1226597,43566,0.01%,-0.91%,0.01%,-4.84%,92.55,28.15
2018-07-01|2018-07-31,插头/接口,14809,1207472,74860,0.01%,11.12%,0.01%,19.10%,81.54,16.13
2018-07-01|2018-07-31,柔光器具,5804,1201073,25462,0.01%,21.60%,-,-12.54%,206.94,47.17
2018-07-01|2018-07-31,单反手柄,2064,1198628,25895,0.01%,-3.03%,-,-6.70%,580.73,46.29
2018-07-01|2018-07-31,快门线,9226,1197591,42940,0.01%,-3.45%,0.01%,-22.17%,129.81,27.89
2018-07-01|2018-07-31,校色仪,800,1129354,9531,0.01%,47.80%,-,19.18%,1411.69,118.49
2018-07-01|2018-07-31,快装板,8276,1079848,26960,0.01%,12.82%,-,17.66%,130.48,40.05
2018-07-01|2018-07-31,清洁液,10585,1070318,42824,0.01%,26.21%,0.01%,-19.03%,101.12,24.99
2018-07-01|2018-07-31,说明书/使用指南,8926,1024236,51508,0.01%,257.84%,0.01%,11.74%,114.75,19.88
2018-07-01|2018-07-31,反光器具,10035,1017327,43086,0.01%,13.29%,0.01%,0.45%,101.38,23.61
2018-07-01|2018-07-31,遮光罩,10044,1001295,43216,0.01%,-3.03%,0.01%,-24.95%,99.69,23.17
2018-07-01|2018-07-31,擦屏布,13282,940656,52737,0.01%,38.12%,0.01%,21.16%,70.82,17.84
2018-07-01|2018-07-31,单反/单电电池,2115,879194,20262,0.01%,-26.02%,-,-35.72%,415.69,43.39
2018-07-01|2018-07-31,18650电池盒,9509,868645,43245,0.01%,67.38%,0.01%,-20.19%,91.35,20.09
2018-07-01|2018-07-31,USB吸尘器,11375,851384,62730,0.01%,434.10%,0.01%,372.50%,74.85,13.57
2018-07-01|2018-07-31,镜头盖,17228,846168,43689,0.01%,-4.44%,0.01%,-20.45%,49.12,19.37
2018-07-01|2018-07-31,摄影台/静物台,2118,792859,15711,0.01%,-32.07%,-,-32.35%,374.34,50.47
2018-07-01|2018-07-31,遥控器,10571,784389,53265,0.01%,-32.41%,0.01%,-2.99%,74.20,14.73
2018-07-01|2018-07-31,平板电脑底座,1431,775485,23289,-,-32.94%,-,-10.01%,541.92,33.30
2018-07-01|2018-07-31,3D立体眼镜,2076,762478,43112,-,-46.42%,-,-85.26%,367.28,17.69
2018-07-01|2018-07-31,平板电脑充电器,4291,740871,23829,-,-35.64%,-,-47.99%,172.66,31.09
2018-07-01|2018-07-31,数码设备外接键盘,2126,708504,43689,-,50.05%,-,415.89%,333.26,16.22
2018-07-01|2018-07-31,相机腕带,6594,683889,29711,-,9.00%,-,-8.24%,103.71,23.02
2018-07-01|2018-07-31,VGA切换器,8587,681836,42042,-,8.88%,-,-4.40%,79.40,16.22
2018-07-01|2018-07-31,脚架配件,2110,667461,16900,-,48.43%,-,4.69%,316.33,39.49
2018-07-01|2018-07-31,F头,5486,611026,27165,-,-14.21%,-,-10.90%,111.38,22.49
2018-07-01|2018-07-31,测光表,196,600131,3484,-,25.56%,-,8.12%,3061.89,172.25
2018-07-01|2018-07-31,脚架包,2098,580204,9886,-,27.53%,-,12.15%,276.55,58.69
2018-07-01|2018-07-31,MP3/MP4保护套,2028,568467,22138,-,-10.33%,-,-32.17%,280.31,25.68
2018-07-01|2018-07-31,取景器,1108,559058,15184,-,-19.37%,-,7.72%,504.56,36.82
2018-07-01|2018-07-31,USB电话机/网络电话机,6888,558878,26525,-,-8.11%,-,-14.24%,81.14,21.07
2018-07-01|2018-07-31,平板电脑包,4899,558755,53111,-,-50.26%,-,0.57%,114.05,10.52
2018-07-01|2018-07-31,电子书灯,10197,556920,54242,-,55.92%,0.01%,67.35%,54.62,10.27
2018-07-01|2018-07-31,点读机/点读笔配件,7422,556887,42034,-,-32.78%,-,-22.38%,75.03,13.25
2018-07-01|2018-07-31,隔离器/耦合器,1792,554196,9810,-,11.19%,-,14.88%,309.26,56.49
2018-07-01|2018-07-31,USB Humping Dog,679,520303,3677,-,101.62%,-,-35.34%,766.28,141.50
2018-07-01|2018-07-31,闪存卡转接套,10036,512742,73262,-,-33.15%,0.01%,-24.86%,51.09,7.00
2018-07-01|2018-07-31,机顶盒共享器,681,510928,6909,-,42.38%,-,-26.96%,750.26,73.95
2018-07-01|2018-07-31,RF头,1991,510180,13080,-,-32.85%,-,-25.02%,256.24,39.00
2018-07-01|2018-07-31,电子辞典/学习机配件,2348,505511,26737,-,-26.55%,-,-34.06%,215.29,18.91
2018-07-01|2018-07-31,照片夹子,19458,491467,71765,-,52.43%,0.01%,58.08%,25.26,6.85
2018-07-01|2018-07-31,显示器/打印机色彩校正仪,406,488884,5085,-,-35.68%,-,-32.94%,1204.15,96.14
2018-07-01|2018-07-31,无线传输设备,678,475653,6152,-,11.25%,-,-14.40%,701.55,77.32
2018-07-01|2018-07-31,微波炉面板,5547,467746,16603,-,65.00%,-,-18.30%,84.32,28.17
2018-07-01|2018-07-31,USB迷你冰箱,681,461530,43758,-,389.80%,-,26.21%,677.72,10.55
2018-07-01|2018-07-31,MSN聊天伴侣,26966,449537,66141,-,761.26%,0.02%,1018.39%,16.67,6.80
2018-07-01|2018-07-31,SIM 剪卡钳,9574,448823,22710,-,-33.88%,0.01%,-35.58%,46.88,19.76
2018-07-01|2018-07-31,防寒设备,2064,445192,9820,-,64.75%,-,67.82%,215.69,45.34
2018-07-01|2018-07-31,苹果取卡针,19464,439466,43404,-,6.24%,0.01%,12.27%,22.58,10.13
2018-07-01|2018-07-31,BNC头,2029,428868,9176,-,-13.09%,-,-28.42%,211.37,46.74
2018-07-01|2018-07-31,相机专用遥控器,2108,423801,14136,-,-35.58%,-,-33.24%,201.04,29.98
2018-07-01|2018-07-31,屏幕保护膜,5083,422707,25783,-,-24.35%,-,68.38%,83.16,16.39
2018-07-01|2018-07-31,音乐枕,2065,419403,43221,-,-52.33%,-,-52.21%,203.10,9.70
2018-07-01|2018-07-31,手机智能按键,1512,413704,10284,-,-35.30%,-,121.76%,273.61,40.23
2018-07-01|2018-07-31,一次成像相册,3744,411963,27495,-,64.75%,-,67.59%,110.03,14.98
2018-07-01|2018-07-31,广角镜,425,408675,3746,-,-24.70%,-,-34.28%,961.59,109.10
2018-07-01|2018-07-31,KVM,489,406786,2665,-,52.07%,-,-24.94%,831.87,152.64
2018-07-01|2018-07-31,增距镜,508,405954,6018,-,-17.23%,-,-14.87%,799.12,67.46
2018-07-01|2018-07-31,气吹,8553,404745,17274,-,13.60%,-,2.98%,47.32,23.43
2018-07-01|2018-07-31,电子书手写笔/电磁笔,10108,372530,49839,-,67.28%,0.01%,225.60%,36.85,7.47
2018-07-01|2018-07-31,一次成像相机专用包,3927,368882,25664,-,-2.47%,-,-8.64%,93.93,14.37
2018-07-01|2018-07-31,数码相机适配器,868,365141,5387,-,86.11%,-,25.46%,420.67,67.78
2018-07-01|2018-07-31,高压气罐,1689,353397,8484,-,36.75%,-,31.13%,209.23,41.65
2018-07-01|2018-07-31,数据连接线,1183,271661,9636,-,23.73%,-,-24.36%,229.64,28.19
2018-07-01|2018-07-31,RCA头,2684,268864,13574,-,1.65%,-,13.54%,100.17,19.81
2018-07-01|2018-07-31,线缆收纳器/集线器,2021,174956,24358,-,3.04%,-,-46.84%,86.57,7.18
2018-07-01|2018-07-31,相机/摄像机专用充电套装,1231,147270,4174,-,-22.76%,-,11.69%,119.63,35.28
2018-07-01|2018-07-31,USB暖手鼠标垫,2103,124764,23968,-,231.26%,-,196.39%,59.33,5.21
2018-07-01|2018-07-31,相机眼罩,2686,121236,9834,-,-12.54%,-,-8.51%,45.14,12.33
2018-07-01|2018-07-31,FM/MP3发射器,742,115976,8557,-,-34.06%,-,-32.15%,156.30,13.55
2018-07-01|2018-07-31,单反/单电充电器,1797,115001,8537,-,48.90%,-,65.02%,64.00,13.47
2018-07-01|2018-07-31,电池收纳盒,4035,112412,13682,-,23.83%,-,1.59%,27.86,8.22
2018-07-01|2018-07-31,脚架接环,679,104018,2279,-,47.85%,-,8.40%,153.19,45.64
2018-07-01|2018-07-31,网络切换器,1104,96847,2330,-,168.51%,-,-38.46%,87.72,41.57
2018-07-01|2018-07-31,USB食品加热包/保温盒,474,95916,8543,-,425.91%,-,116.22%,202.35,11.23
2018-07-01|2018-07-31,平板电脑数据线,862,93504,13226,-,-22.76%,-,-36.55%,108.47,7.07
2018-07-01|2018-07-31,液晶屏保护膜,2082,88972,9849,-,-38.66%,-,-52.02%,42.73,9.03
2018-07-01|2018-07-31,相机色卡,681,88863,3829,-,11.91%,-,72.16%,130.49,23.21
2018-07-01|2018-07-31,USB摆设品/装饰品,687,86301,8700,-,-24.61%,-,6.33%,125.62,9.92
2018-07-01|2018-07-31,相片角贴,9540,85832,25662,-,-32.10%,0.01%,-32.86%,9.00,3.34
2018-07-01|2018-07-31,电纸书屏幕贴膜,2068,85331,8561,-,-31.45%,-,-24.80%,41.26,9.97
2018-07-01|2018-07-31,相机挂绳,2119,84942,10683,-,37.80%,-,34.12%,40.09,7.95
2018-07-01|2018-07-31,AV切换器,1421,83097,9880,-,-16.56%,-,-32.34%,58.48,8.41
2018-07-01|2018-07-31,单反机身盖,2110,82762,6713,-,37.73%,-,-3.01%,39.22,12.33
2018-07-01|2018-07-31,灰板,1363,74799,2581,-,59.26%,-,-2.47%,54.88,28.98
2018-07-01|2018-07-31,电纸书充电器,950,71408,2552,-,-34.06%,-,-33.17%,75.17,27.98
2018-07-01|2018-07-31,镜头笔,1947,67763,5453,-,-42.55%,-,2.84%,34.80,12.43
2018-07-01|2018-07-31,数码望远镜,18,64113,3634,-,338.16%,-,87.75%,3561.83,17.64
2018-07-01|2018-07-31,Lomo镜头,12,63346,1936,-,1492.02%,-,90.06%,5278.83,32.72
2018-07-01|2018-07-31,键盘刷,5425,62396,17291,-,-29.24%,-,-33.88%,11.50,3.61
2018-07-01|2018-07-31,MP3/MP4连接线,676,54844,2120,-,69.96%,-,11.43%,81.13,25.87
2018-07-01|2018-07-31,包/箱配件,486,54688,4357,-,11.19%,-,-13.85%,112.53,12.55
2018-07-01|2018-07-31,单反/单电适配器,677,54674,2283,-,-9.36%,-,4.82%,80.76,23.95
2018-07-01|2018-07-31,镜头袋/镜头筒,676,54609,8569,-,-25.89%,-,-32.93%,80.78,6.37
2018-07-01|2018-07-31,cmos清洁,1515,53815,4026,-,36.40%,-,-35.70%,35.52,13.37
2018-07-01|2018-07-31,保护箱,27,52385,2162,-,-45.79%,-,-42.37%,1940.19,24.23
2018-07-01|2018-07-31,对焦屏,77,52197,2116,-,-23.95%,-,-28.51%,677.88,24.67
2018-07-01|2018-07-31,热靴水平仪,2100,51151,9515,-,-9.38%,-,-9.86%,24.36,5.38
2018-07-01|2018-07-31,USB保暖坐垫/靠垫,1306,50107,2640,-,-19.35%,-,309.40%,38.37,18.98
2018-07-01|2018-07-31,USB暖手宝/暖手袋,517,49321,7401,-,4.96%,-,44.53%,95.40,6.66
2018-07-01|2018-07-31,MP3/MP4充电器,678,46122,2665,-,-36.35%,-,-34.35%,68.03,17.31
2018-07-01|2018-07-31,USB按摩器,962,45553,9552,-,-32.76%,-,-24.32%,47.35,4.77
2018-07-01|2018-07-31,数码伴侣,682,28174,4007,-,-48.49%,-,337.18%,41.31,7.03
2018-07-01|2018-07-31,自拍镜头,1656,21275,9357,-,-16.99%,-,-32.78%,12.85,2.27
2018-07-01|2018-07-31,USB暖手套/暖脚鞋,386,18904,2846,-,36.33%,-,40.32%,48.97,6.64
2018-07-01|2018-07-31,电纸书防护包,1510,18104,9578,-,13.44%,-,17.25%,11.99,1.89
2018-07-01|2018-07-31,耳机线夹,676,14698,3001,-,-94.10%,-,-54.40%,21.74,4.90
2018-07-01|2018-07-31,USB烟灰缸,865,13679,9141,-,226.75%,-,98.87%,15.81,1.50
2018-07-01|2018-07-31,毛刷,1397,12255,2340,-,-19.22%,-,11.07%,8.77,5.24
2018-07-01|2018-07-31,专业摄影背心,24,12224,1970,-,-35.29%,-,-35.11%,509.33,6.21
2018-07-01|2018-07-31,USB氧吧/空气清新器,439,9476,2559,-,287.86%,-,377.04%,21.59,3.70
2018-07-01|2018-07-31,电纸书数据线,117,8708,1986,-,-18.95%,-,-40.04%,74.43,4.38
2018-07-01|2018-07-31,白平衡镜,12,7965,683,-,11.25%,-,-96.14%,663.75,11.66
2018-07-01|2018-07-31,USB保温碟/保温垫,464,6023,8344,-,111.73%,-,99.28%,12.98,0.72
2018-07-01|2018-07-31,USB碎纸机,201,5375,8905,-,37.30%,-,23.72%,26.74,0.60
2018-07-01|2018-07-31,Lomo相机包,21,5106,1192,-,128.80%,-,11.78%,243.14,4.28
2018-07-01|2018-07-31,MP3/MP4支架,58,4863,1843,-,68.36%,-,11.72%,83.84,2.64
2018-07-01|2018-07-31,Lomo闪光灯,6,4779,209,-,9999.99%,-,917.12%,796.50,22.87
2018-07-01|2018-07-31,MP4屏幕保护膜,24,4776,1194,-,-24.32%,-,-49.19%,199.00,4.00
2018-07-01|2018-07-31,移动支付终端机,3,4681,363,-,-92.02%,-,-95.73%,1560.33,12.90
2018-07-01|2018-07-31,摄影梯,3,4174,190,-,-33.88%,-,-33.30%,1391.33,21.97
2018-07-01|2018-07-31,耳塞保护套,677,4105,5356,-,-55.33%,-,-8.48%,6.06,0.77
2018-07-01|2018-07-31,苹果卡贴,1,2203,244,-,897.57%,-,-48.86%,2203.00,9.03
2018-07-01|2018-07-31,分压盒,6,145,192,-,99.74%,-,72.29%,24.17,0.76
2018-07-01|2018-07-31,Lomo潜水盒,0,0,13,-,-99.95%,-,-99.95%,0,0
