日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2019-11-01|2019-11-30,手机保护套/壳,27502405,466339330,39646075,25.57%,-3.19%,54.17%,11.42%,16.96,11.76
2019-11-01|2019-11-30,手机贴膜,20021836,227481778,21721260,13.54%,12.10%,26.88%,12.73%,11.36,10.47
2019-11-01|2019-11-30,移动电源,3703756,212935197,10800967,11.80%,-17.99%,9.26%,-16.99%,57.49,19.71
2019-11-01|2019-11-30,手机零部件,1330196,182054905,5491899,11.04%,-6.39%,2.84%,-3.89%,136.86,33.15
2019-11-01|2019-11-30,手机数据线,6310980,162258842,9706618,7.72%,-13.98%,11.77%,4.72%,25.71,16.72
2019-11-01|2019-11-30,手机充电器,2666964,131100596,6161312,5.25%,-9.05%,7.19%,11.19%,49.16,21.28
2019-11-01|2019-11-30,平板电脑保护套/壳,1858561,103992930,3395947,3.04%,8.59%,3.56%,13.29%,55.95,30.62
2019-11-01|2019-11-30,手机支架/手机座,3237647,102780362,5502777,2.99%,22.60%,7.87%,30.75%,31.75,18.68
2019-11-01|2019-11-30,云台,71468,95785294,604608,2.83%,56.79%,0.05%,79.28%,1340.25,158.43
2019-11-01|2019-11-30,手机电池,699334,83689885,2726440,1.57%,-30.68%,0.91%,-22.82%,119.67,30.70
2019-11-01|2019-11-30,数据线,3609233,82318576,5711787,1.50%,-8.55%,8.74%,0.08%,22.81,14.41
2019-11-01|2019-11-30,耳机保护套,1938839,73376736,4227687,1.03%,238.17%,4.40%,305.38%,37.85,17.36
2019-11-01|2019-11-30,笔记本零部件,100671,59602158,1534636,0.89%,-8.08%,0.09%,36.66%,592.05,38.84
2019-11-01|2019-11-30,笔记本电脑包,516694,52829564,2043431,0.87%,15.25%,0.72%,27.62%,102.25,25.85
2019-11-01|2019-11-30,影室灯,45455,52316361,313854,0.86%,22.19%,0.03%,7.48%,1150.95,166.69
2019-11-01|2019-11-30,其它配件,328904,51396643,2058945,0.86%,-4.23%,0.33%,-24.86%,156.27,24.96
2019-11-01|2019-11-30,普通干电池,1157182,49118928,1837515,0.82%,15.72%,2.65%,27.56%,42.45,26.73
2019-11-01|2019-11-30,手写笔,305602,48433843,875624,0.81%,69.72%,0.31%,87.18%,158.49,55.31
2019-11-01|2019-11-30,USB暖手宝/暖手袋,309533,31282526,2223935,0.47%,194.81%,0.32%,253.26%,101.06,14.07
2019-11-01|2019-11-30,USB HUB/转换器,375329,31094378,1104494,0.47%,17.72%,0.35%,13.63%,82.85,28.15
2019-11-01|2019-11-30,背景布类,331156,30854138,1266999,0.46%,23.52%,0.33%,28.78%,93.17,24.35
2019-11-01|2019-11-30,USB加湿器,521336,30841803,2124759,0.46%,-4.35%,0.76%,18.61%,59.16,14.52
2019-11-01|2019-11-30,手机镜头,359810,30694814,1363945,0.46%,-10.08%,0.34%,48.55%,85.31,22.50
2019-11-01|2019-11-30,笔记本电池,75066,27539622,358355,0.40%,40.36%,0.06%,31.44%,366.87,76.85
2019-11-01|2019-11-30,脚架,61350,26205531,389180,0.39%,-8.36%,0.04%,13.51%,427.15,67.34
2019-11-01|2019-11-30,纽扣电池,967489,24623190,1863656,0.38%,23.11%,2.16%,27.58%,25.45,13.21
2019-11-01|2019-11-30,自拍杆/架,448012,23513703,698664,0.37%,7.94%,0.45%,40.30%,52.48,33.66
2019-11-01|2019-11-30,笔记本炫彩贴,426619,19857785,1881745,0.33%,27.66%,0.40%,42.85%,46.55,10.55
2019-11-01|2019-11-30,遥控设备,507333,18123382,945201,0.30%,-8.19%,0.67%,8.22%,35.72,19.17
2019-11-01|2019-11-30,数码相机包,72030,17963282,416355,0.30%,0.37%,0.05%,13.54%,249.39,43.14
