日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2020-01-01|2020-01-31,USB HUB/转换器,97862,17217916,583794,0.37%,-29.82%,0.21%,-33.34%,175.94,29.49
2020-01-01|2020-01-31,手机镜头,106105,16792502,661138,0.35%,-35.55%,0.26%,-17.83%,158.26,25.40
2020-01-01|2020-01-31,背景布类,97657,14733928,604463,0.34%,-31.30%,0.13%,-18.79%,150.87,24.38
2020-01-01|2020-01-31,USB加湿器,209535,11869084,699044,0.30%,-35.26%,0.32%,-33.89%,56.64,16.98
2020-01-01|2020-01-31,脚架,43932,11708435,288542,0.30%,-31.44%,0.03%,-22.04%,266.51,40.58
2020-01-01|2020-01-31,数码收纳整理包,268307,11387352,1133667,0.30%,-21.68%,0.35%,8.00%,42.44,10.04
2020-01-01|2020-01-31,笔记本电源,73219,11179629,392937,0.30%,-16.44%,0.08%,-5.82%,152.69,28.45
2020-01-01|2020-01-31,USB暖手宝/暖手袋,63918,10826007,572141,0.30%,-17.80%,0.06%,-3.10%,169.37,18.92
2020-01-01|2020-01-31,笔记本炫彩贴,190076,10568962,888811,0.30%,-8.49%,0.31%,8.40%,55.60,11.89
2020-01-01|2020-01-31,手机挂件/手机链,359702,7368549,1130218,0.12%,-32.41%,0.46%,-23.10%,20.49,6.52
2020-01-01|2020-01-31,平板电脑屏幕贴膜,203598,7315423,447292,0.12%,-9.17%,0.32%,-11.56%,35.93,16.35
2020-01-01|2020-01-31,数码相机包,46483,7072922,299801,0.11%,-32.41%,0.04%,-24.00%,152.16,23.59
2020-01-01|2020-01-31,笔记本多功能支架/桌,75794,6941476,415816,0.11%,11.25%,0.08%,36.68%,91.58,16.69
2020-01-01|2020-01-31,USB电脑锁/防盗器,27454,6842671,102229,0.11%,-31.15%,0.03%,-33.63%,249.24,66.93
2020-01-01|2020-01-31,摄像机配件,15896,6407919,220131,0.08%,-35.57%,0.01%,-32.51%,403.12,29.11
2020-01-01|2020-01-31,通用电池充电套装,47755,6376876,176882,0.08%,-38.98%,0.04%,-50.81%,133.53,36.05
2020-01-01|2020-01-31,快显胶片,42953,6376558,97509,0.08%,-24.81%,0.03%,-11.51%,148.45,65.39
2020-01-01|2020-01-31,数码维修工具,51331,6359537,316492,0.08%,12.80%,0.04%,13.16%,123.89,20.09
2020-01-01|2020-01-31,数码相机电池,43476,6288670,96621,0.08%,-24.09%,0.03%,-22.20%,144.65,65.09
2020-01-01|2020-01-31,耳机绕线器,381860,6225533,1417806,0.08%,-0.92%,0.47%,-9.20%,16.30,4.39
2020-01-01|2020-01-31,滤镜,25500,6207874,85997,0.08%,-18.12%,0.02%,-15.03%,243.45,72.19
2020-01-01|2020-01-31,平板电脑外接键盘,16509,6191179,446861,0.08%,37.86%,0.01%,123.70%,375.02,13.85
2020-01-01|2020-01-31,苹果视频线/转换线,49746,6163742,395585,0.08%,-33.82%,0.04%,-24.59%,123.90,15.58
2020-01-01|2020-01-31,USB按摩器,15399,5913178,79028,0.07%,4229.20%,0.01%,2091.70%,384.00,74.82
2020-01-01|2020-01-31,平板电脑零部件,25136,5845196,228454,0.07%,-32.96%,0.02%,-32.43%,232.54,25.59
2020-01-01|2020-01-31,笔记本膝上桌,64890,5808433,483082,0.06%,-36.22%,0.06%,-47.74%,89.51,12.02
2020-01-01|2020-01-31,笔记本屏幕贴膜,53094,5765936,291710,0.06%,20.35%,0.05%,-3.74%,108.60,19.77
2020-01-01|2020-01-31,相机闪光灯,5621,5663031,45721,0.06%,-7.09%,-,-17.92%,1007.48,123.86
2020-01-01|2020-01-31,外拍灯,8246,5425224,54624,0.06%,29.33%,0.01%,83.32%,657.92,99.32
2020-01-01|2020-01-31,笔记本键盘保护膜,203242,5259931,581839,0.06%,-7.31%,0.32%,-17.44%,25.88,9.04
2020-01-01|2020-01-31,胶卷,11938,5234175,53985,0.06%,-6.17%,0.01%,-26.38%,438.45,96.96
2020-01-01|2020-01-31,读卡器,66765,5061910,312941,0.06%,-31.36%,0.07%,-32.32%,75.82,16.18
2020-01-01|2020-01-31,USB多功能数码宝,25426,4971281,97528,0.06%,465.98%,0.02%,1008.55%,195.52,50.97
2020-01-01|2020-01-31,车载充电器,43580,4615473,400358,0.05%,-1.15%,0.03%,-32.19%,105.91,11.53
2020-01-01|2020-01-31,摄影棚,10500,4532559,53285,0.05%,-37.09%,0.01%,-35.16%,431.67,85.06
2020-01-01|2020-01-31,笔记本散热器/降温卡,47966,4317578,300815,0.05%,31.44%,0.04%,25.08%,90.01,14.35
2020-01-01|2020-01-31,转接环,6090,3809116,48063,0.05%,-13.27%,-,-18.79%,625.47,79.25
2020-01-01|2020-01-31,视频线/音频线/AV线,96896,3790658,472826,0.05%,-33.16%,0.12%,-33.40%,39.12,8.02
2020-01-01|2020-01-31,音乐枕,25863,3530959,415233,0.04%,1178.83%,0.02%,1138.87%,136.53,8.50
2020-01-01|2020-01-31,苹果卡槽,53053,3467184,335673,0.04%,87.91%,0.05%,14.74%,65.35,10.33
2020-01-01|2020-01-31,防潮箱,8359,3102559,43245,0.04%,-31.45%,0.01%,-33.18%,371.16,71.74
2020-01-01|2020-01-31,手机贴纸,74395,2923012,578412,0.04%,-8.39%,0.08%,-22.58%,39.29,5.05
2020-01-01|2020-01-31,分配器/分频器/分支器,17455,2890958,73356,0.03%,-48.51%,0.02%,-33.50%,165.62,39.41
2020-01-01|2020-01-31,摄影包,5535,2612735,52743,0.03%,25.04%,-,18.15%,472.04,49.54
2020-01-01|2020-01-31,数码显微镜,3717,2314631,48481,0.03%,-24.27%,-,-9.18%,622.71,47.74
2020-01-01|2020-01-31,射频器/转换器,18967,2275720,81494,0.03%,-33.15%,0.02%,-14.26%,119.98,27.93
2020-01-01|2020-01-31,USB风扇,26761,2167107,218701,0.03%,8.96%,0.03%,-2.90%,80.98,9.91
2020-01-01|2020-01-31,清洁套装,69591,2002743,228884,0.03%,-28.66%,0.08%,-11.10%,28.78,8.75
2020-01-01|2020-01-31,灯附件,9766,2001423,43732,0.03%,-32.32%,0.01%,-24.29%,204.94,45.77
2020-01-01|2020-01-31,USB翻页激光笔,25121,1992744,54234,0.03%,-32.08%,0.02%,-12.08%,79.33,36.74
2020-01-01|2020-01-31,Lomo镜头,570,1755598,1939,0.03%,353.91%,-,60.80%,3080.00,905.41
2020-01-01|2020-01-31,快装板,10424,1621955,60279,0.02%,80.06%,0.01%,67.41%,155.60,26.91
2020-01-01|2020-01-31,PDA/掌上电脑,1900,1596088,27456,0.02%,-34.66%,-,-36.67%,840.05,58.13
2020-01-01|2020-01-31,数码相框,1988,1591622,42373,0.02%,-32.90%,-,-31.74%,800.61,37.56
2020-01-01|2020-01-31,平板电脑支架,17218,1567338,96802,0.02%,-30.51%,0.02%,-8.46%,91.03,16.19
2020-01-01|2020-01-31,相机背带,10441,1480115,54674,0.02%,-18.46%,0.01%,-18.51%,141.76,27.07
2020-01-01|2020-01-31,触摸屏手套,52622,1462881,95154,0.02%,-21.17%,0.05%,61.93%,27.80,15.37
2020-01-01|2020-01-31,手机防尘塞,43070,1461520,367213,0.02%,-41.64%,0.03%,-27.88%,33.93,3.98
2020-01-01|2020-01-31,电子书保护套,28605,1413025,96613,0.02%,-33.15%,0.03%,-33.92%,49.40,14.63
2020-01-01|2020-01-31,USB灯,43149,1362810,225726,0.02%,-4.45%,0.03%,-20.80%,31.58,6.04
2020-01-01|2020-01-31,笔记本个性小贴纸,43572,1241720,407363,0.02%,-33.96%,0.03%,-26.70%,28.50,3.05
2020-01-01|2020-01-31,辅助道具类,14012,1235521,95008,0.01%,-37.73%,0.01%,-34.52%,88.18,13.00
2020-01-01|2020-01-31,USB延长线,26735,1222582,60503,0.01%,-33.35%,0.03%,-33.33%,45.73,20.21
2020-01-01|2020-01-31,USB吸尘器,17874,1197556,61409,0.01%,20.16%,0.02%,11.20%,67.00,19.50
2020-01-01|2020-01-31,单反/单电电池,4159,1179677,42428,0.01%,0.96%,-,14.22%,283.64,27.80
2020-01-01|2020-01-31,镜头纸/镜头布,10073,1067822,26813,0.01%,-31.77%,0.01%,-26.02%,106.01,39.82
2020-01-01|2020-01-31,数码相机充电器,10401,1032588,47087,0.01%,-31.29%,0.01%,-31.51%,99.28,21.93
2020-01-01|2020-01-31,18650电池,5627,1032383,44610,0.01%,-35.57%,-,-34.95%,183.47,23.14
2020-01-01|2020-01-31,校色仪,798,1031284,8560,0.01%,-31.84%,-,-34.00%,1292.34,120.48
2020-01-01|2020-01-31,单反手柄,2048,1002519,42937,0.01%,-28.63%,-,-19.10%,489.51,23.35
2020-01-01|2020-01-31,手机镜头保护贴,43216,998723,72067,0.01%,-,0.03%,-,23.11,13.86
2020-01-01|2020-01-31,闪光灯配件,4103,932614,24442,0.01%,-35.68%,-,-34.45%,227.30,38.16
2020-01-01|2020-01-31,USB保温碟/保温垫,6180,894537,53317,0.01%,18.12%,-,66.78%,144.75,16.78
2020-01-01|2020-01-31,柔光器具,2817,874553,19734,0.01%,-32.88%,-,-33.69%,310.46,44.32
2020-01-01|2020-01-31,平板电脑包,9634,868924,83829,0.01%,66.98%,0.01%,66.97%,90.19,10.37
2020-01-01|2020-01-31,屏幕保护膜,10180,846573,43628,0.01%,72.29%,0.01%,70.03%,83.16,19.40
2020-01-01|2020-01-31,MP3/MP4保护套,8934,817785,54639,0.01%,38.04%,0.01%,310.74%,91.54,14.97
2020-01-01|2020-01-31,插头/接口,9985,774499,59887,0.01%,-35.85%,0.01%,-34.27%,77.57,12.93
2020-01-01|2020-01-31,遥控器,10638,737528,53294,0.01%,22.63%,0.01%,25.72%,69.33,13.84
2020-01-01|2020-01-31,清洁液,9096,734209,24088,0.01%,-31.61%,0.01%,-30.43%,80.72,30.48
2020-01-01|2020-01-31,遮光罩,7908,699651,29817,0.01%,-32.64%,0.01%,-24.71%,88.47,23.46
2020-01-01|2020-01-31,脚架包,2028,683127,10163,0.01%,39.36%,-,-21.60%,336.85,67.22
2020-01-01|2020-01-31,无线传输设备,675,672128,9504,0.01%,20.98%,-,-24.32%,995.75,70.72
2020-01-01|2020-01-31,平板电脑充电器,3982,663376,27502,0.01%,-8.62%,-,-10.53%,166.59,24.12
2020-01-01|2020-01-31,USB暖手鼠标垫,10159,660829,70775,0.01%,-46.76%,0.01%,-35.74%,65.05,9.34
2020-01-01|2020-01-31,快门线,5087,656594,24883,0.01%,-34.05%,-,-31.48%,129.07,26.39
2020-01-01|2020-01-31,加密狗,2103,615504,20195,0.01%,-,-,-,292.68,30.48
2020-01-01|2020-01-31,节电器/省电器,2788,605882,27311,0.01%,-55.38%,-,-68.12%,217.32,22.18
2020-01-01|2020-01-31,18650电池盒,7394,600063,43168,0.01%,-32.13%,-,-32.86%,81.16,13.90
2020-01-01|2020-01-31,擦屏布,10141,587847,45485,0.01%,-36.49%,0.01%,-17.13%,57.97,12.92
2020-01-01|2020-01-31,相机腕带,5523,567410,25641,-,-9.35%,-,-18.18%,102.74,22.13
2020-01-01|2020-01-31,电视高压包,9795,558476,27500,-,-46.05%,0.01%,-34.06%,57.02,20.31
2020-01-01|2020-01-31,平板电脑底座,2089,558074,43700,-,-14.43%,-,98.76%,267.15,12.77
2020-01-01|2020-01-31,防寒设备,2069,555528,9880,-,-32.90%,-,-34.24%,268.50,56.23
2020-01-01|2020-01-31,反光器具,5597,555430,19550,-,-32.07%,-,-31.81%,99.24,28.41
2020-01-01|2020-01-31,USB驱蚊器,5260,555406,43868,-,86.37%,-,256.55%,105.59,12.66
2020-01-01|2020-01-31,镜头盖,10011,526507,30996,-,-33.34%,0.01%,-32.06%,52.59,16.99
2020-01-01|2020-01-31,脚架配件,2187,524680,23218,-,-0.07%,-,25.06%,239.91,22.60
2020-01-01|2020-01-31,3G无线上网卡设备,687,509377,10539,-,-54.71%,-,-87.23%,741.45,48.33
2020-01-01|2020-01-31,增距镜,592,489587,7031,-,37.71%,-,11.19%,827.01,69.63
2020-01-01|2020-01-31,显示器/打印机色彩校正仪,199,479491,8580,-,-32.05%,-,-32.12%,2409.50,55.88
2020-01-01|2020-01-31,电子书灯,9227,474601,43662,-,-33.41%,0.01%,-34.13%,51.44,10.87
2020-01-01|2020-01-31,隔离器/耦合器,1720,464645,10133,-,-35.20%,-,-33.95%,270.14,45.85
2020-01-01|2020-01-31,一次成像相机专用包,8586,457967,43644,-,17.74%,0.01%,34.22%,53.34,10.49
2020-01-01|2020-01-31,取景器,921,457682,10351,-,-24.48%,-,-6.86%,496.94,44.22
2020-01-01|2020-01-31,3D立体眼镜,1234,453273,11961,-,-49.14%,-,-45.30%,367.32,37.90
2020-01-01|2020-01-31,闪存卡转接套,6952,449649,31295,-,-34.56%,-,-35.87%,64.68,14.37
2020-01-01|2020-01-31,VGA切换器,3934,445192,21205,-,-34.87%,-,-34.06%,113.17,20.99
2020-01-01|2020-01-31,数据连接线,2118,441627,19469,-,-7.02%,-,31.56%,208.51,22.68
2020-01-01|2020-01-31,数码设备外接键盘,2073,437081,44047,-,4.27%,-,36.70%,210.84,9.92
2020-01-01|2020-01-31,一次成像相册,3824,418429,25643,-,3.18%,-,-10.42%,109.42,16.32
2020-01-01|2020-01-31,测光表,368,415399,4192,-,-32.88%,-,42.64%,1128.80,99.09
2020-01-01|2020-01-31,RF头,1003,415262,9646,-,-31.67%,-,-35.89%,414.02,43.05
2020-01-01|2020-01-31,F头,2997,407384,17847,-,-46.45%,-,-33.18%,135.93,22.83
2020-01-01|2020-01-31,苹果取卡针,10229,405897,25942,-,-31.38%,0.01%,-31.79%,39.68,15.65
2020-01-01|2020-01-31,微波炉面板,7537,384286,14069,-,-34.06%,0.01%,-32.72%,50.99,27.31
2020-01-01|2020-01-31,摄影台/静物台,1094,384071,9625,-,-40.61%,-,-36.03%,351.07,39.90
2020-01-01|2020-01-31,USB电话机/网络电话机,2082,378777,20354,-,-34.17%,-,-21.60%,181.93,18.61
2020-01-01|2020-01-31,耳塞保护套,4791,373921,50814,-,1348.74%,-,963.43%,78.05,7.36
2020-01-01|2020-01-31,USB迷你冰箱,364,373339,16816,-,86.59%,-,99.14%,1025.66,22.20
2020-01-01|2020-01-31,电子辞典/学习机配件,1951,365086,12078,-,-32.21%,-,11.24%,187.13,30.23
2020-01-01|2020-01-31,单反/单电充电器,2051,361275,10133,-,33.63%,-,25.04%,176.15,35.65
2020-01-01|2020-01-31,直播专用支架,1224,188852,5168,-,-,-,-,154.29,36.54
2020-01-01|2020-01-31,气吹,5472,136852,10224,-,-32.08%,-,-26.85%,25.01,13.39
2020-01-01|2020-01-31,说明书/使用指南,1212,136724,10109,-,-52.47%,-,-54.91%,112.81,13.52
2020-01-01|2020-01-31,相机专用遥控器,1794,123677,9994,-,-24.48%,-,-32.42%,68.94,12.38
2020-01-01|2020-01-31,BNC头,1898,121561,7373,-,-34.58%,-,-33.30%,64.05,16.49
2020-01-01|2020-01-31,USB摆设品/装饰品,509,116439,2376,-,7.72%,-,-59.86%,228.76,49.01
2020-01-01|2020-01-31,电池收纳盒,2987,106112,11813,-,-24.85%,-,-14.92%,35.52,8.98
2020-01-01|2020-01-31,MSN聊天伴侣,1165,103427,8557,-,21.61%,-,-85.18%,88.78,12.09
2020-01-01|2020-01-31,RCA头,2110,103131,10114,-,-35.59%,-,-34.01%,48.88,10.20
2020-01-01|2020-01-31,相机挂绳,2069,96033,11149,-,37.23%,-,-9.14%,46.42,8.61
2020-01-01|2020-01-31,USB食品加热包/保温盒,680,86560,5085,-,22.71%,-,-8.62%,127.29,17.02
2020-01-01|2020-01-31,点读机/点读笔配件,1988,86413,9810,-,-48.01%,-,-39.53%,43.47,8.81
2020-01-01|2020-01-31,高压气罐,1791,86090,5907,-,-24.32%,-,12.41%,48.07,14.57
2020-01-01|2020-01-31,平板电脑数据线,681,85277,6916,-,-33.96%,-,-36.48%,125.22,12.33
2020-01-01|2020-01-31,广角镜,54,83429,2120,-,-42.16%,-,-28.43%,1544.98,39.35
2020-01-01|2020-01-31,相机/摄像机专用充电套装,681,80332,3632,-,-31.32%,-,-33.58%,117.96,22.12
2020-01-01|2020-01-31,USB暖手套/暖脚鞋,1735,79994,10318,-,-35.86%,-,-38.39%,46.11,7.75
2020-01-01|2020-01-31,相机眼罩,2107,79554,9317,-,-33.33%,-,-31.36%,37.76,8.54
2020-01-01|2020-01-31,脚架接环,652,74241,2473,-,-21.61%,-,-28.86%,113.87,30.02
2020-01-01|2020-01-31,FM/MP3发射器,682,73861,7403,-,-32.16%,-,-23.29%,108.30,9.98
2020-01-01|2020-01-31,机顶盒共享器,682,72087,8429,-,-46.57%,-,-17.99%,105.70,8.55
2020-01-01|2020-01-31,AV切换器,1200,70023,6675,-,-27.01%,-,-32.81%,58.35,10.49
2020-01-01|2020-01-31,笔记本保护壳,1205,69905,9263,-,-,-,-,58.01,7.55
2020-01-01|2020-01-31,USB Humping Dog,165,66691,2127,-,-52.54%,-,-37.94%,404.19,31.35
2020-01-01|2020-01-31,照片夹子,2647,65360,13463,-,-52.31%,-,-52.52%,24.69,4.85
2020-01-01|2020-01-31,热靴水平仪,2129,65065,10643,-,49.76%,-,25.49%,30.56,6.11
2020-01-01|2020-01-31,电纸书屏幕贴膜,1741,65033,10635,-,-24.12%,-,-32.10%,37.35,6.11
2020-01-01|2020-01-31,单反/单电适配器,679,64738,3150,-,22.65%,-,29.54%,95.34,20.55
2020-01-01|2020-01-31,键盘刷,2107,63830,9824,-,21.18%,-,-31.42%,30.29,6.50
2020-01-01|2020-01-31,电纸书数据线,861,62905,13009,-,-36.38%,-,-35.35%,73.06,4.84
2020-01-01|2020-01-31,USB烟灰缸,1516,60328,2996,-,33.39%,-,0.53%,39.79,20.14
2020-01-01|2020-01-31,KVM,55,60266,2110,-,-32.46%,-,-33.04%,1095.75,28.56
2020-01-01|2020-01-31,SIM 剪卡钳,2131,59209,9802,-,-64.21%,-,-47.53%,27.78,6.04
2020-01-01|2020-01-31,cmos清洁,690,57630,2283,-,1.58%,-,-34.80%,83.52,25.24
2020-01-01|2020-01-31,镜头袋/镜头筒,679,54017,4374,-,7.95%,-,-24.47%,79.55,12.35
2020-01-01|2020-01-31,电子书手写笔/电磁笔,683,53326,9133,-,-34.68%,-,-94.28%,78.08,5.84
2020-01-01|2020-01-31,数码相机适配器,679,52376,4557,-,-51.37%,-,-41.57%,77.14,11.49
2020-01-01|2020-01-31,灰板,842,52229,2129,-,-21.82%,-,-34.04%,62.03,24.53
2020-01-01|2020-01-31,相机色卡,505,52229,2505,-,-19.49%,-,-34.22%,103.42,20.85
2020-01-01|2020-01-31,数码望远镜,6,51697,2134,-,108.47%,-,-49.09%,8616.17,24.23
2020-01-01|2020-01-31,手机直播补光灯,489,51660,2046,-,-,-,-,105.64,25.25
2020-01-01|2020-01-31,MP3/MP4连接线,197,51368,2838,-,-55.27%,-,-47.99%,260.75,18.10
2020-01-01|2020-01-31,单反机身盖,2050,50740,5497,-,-50.01%,-,-31.29%,24.75,9.23
2020-01-01|2020-01-31,线缆收纳器/集线器,779,49706,3933,-,-66.49%,-,-50.95%,63.81,12.64
2020-01-01|2020-01-31,镜头笔,982,49220,2734,-,-31.36%,-,-33.90%,50.12,18.00
2020-01-01|2020-01-31,电纸书充电器,679,48950,2105,-,-36.48%,-,-43.69%,72.09,23.25
2020-01-01|2020-01-31,网络切换器,975,48732,2679,-,-32.12%,-,-9.02%,49.98,18.19
2020-01-01|2020-01-31,相片角贴,2269,46264,9781,-,-35.58%,-,-42.16%,20.39,4.73
2020-01-01|2020-01-31,毛刷,1620,45434,5556,-,52.03%,-,1.75%,28.05,8.18
2020-01-01|2020-01-31,户外电源,6,44438,941,-,-,-,-,7406.33,47.22
2020-01-01|2020-01-31,保护箱,20,42063,2111,-,-24.98%,-,-34.26%,2103.15,19.93
2020-01-01|2020-01-31,液晶屏保护膜,921,24937,5378,-,-35.84%,-,-34.87%,27.08,4.64
2020-01-01|2020-01-31,对焦屏,35,22859,2081,-,-36.32%,-,-33.74%,653.11,10.98
2020-01-01|2020-01-31,包/箱配件,181,17632,4269,-,-32.86%,-,-24.86%,97.41,4.13
2020-01-01|2020-01-31,自拍镜头,1897,16040,8813,-,-14.00%,-,5.79%,8.46,1.82
2020-01-01|2020-01-31,MP3/MP4充电器,77,12413,2033,-,-49.10%,-,-50.35%,161.21,6.11
2020-01-01|2020-01-31,Lomo相机包,27,11900,1696,-,49.61%,-,11.69%,440.74,7.02
2020-01-01|2020-01-31,耳机线夹,675,11563,2147,-,-64.59%,-,-43.20%,17.13,5.39
2020-01-01|2020-01-31,手机智能按键,534,9903,8242,-,-94.03%,-,-92.05%,18.54,1.20
2020-01-01|2020-01-31,送话器,54,9659,800,-,-,-,-,178.87,12.07
2020-01-01|2020-01-31,数码伴侣,36,8721,2108,-,-34.89%,-,11.86%,242.25,4.14
2020-01-01|2020-01-31,USB氧吧/空气清新器,21,8655,1998,-,144.91%,-,11.77%,412.14,4.33
2020-01-01|2020-01-31,电纸书防护包,597,5017,5892,-,-49.15%,-,-38.80%,8.40,0.85
2020-01-01|2020-01-31,USB保暖坐垫/靠垫,25,4970,1703,-,-51.82%,-,-51.94%,198.80,2.92
2020-01-01|2020-01-31,MP3/MP4支架,10,4313,1295,-,-34.58%,-,-72.59%,431.30,3.33
2020-01-01|2020-01-31,专业摄影背心,10,4252,1199,-,-55.33%,-,-35.17%,425.20,3.55
2020-01-01|2020-01-31,MP4屏幕保护膜,22,4195,1008,-,-94.94%,-,-48.76%,190.68,4.16
2020-01-01|2020-01-31,配件礼盒套装,5,3838,876,-,-,-,-,767.60,4.38
2020-01-01|2020-01-31,USB碎纸机,16,3251,1735,-,-19.29%,-,-34.24%,203.19,1.87
2020-01-01|2020-01-31,摄影梯,1,2753,364,-,0.44%,-,-,2753.00,7.56
2020-01-01|2020-01-31,手机红外遥控器/发射器,3,2628,580,-,-,-,-,876.00,4.53
2020-01-01|2020-01-31,白平衡镜,1,2435,215,-,-64.16%,-,-34.72%,2435.00,11.33
2020-01-01|2020-01-31,USB暖手鼠标套,35,2350,570,-,-,-,-,67.14,4.12
2020-01-01|2020-01-31,背夹电源,0,303,0,-,-,-,-,0,0
2020-01-01|2020-01-31,Lomo潜水盒,1,279,55,-,-32.46%,-,-24.70%,279.00,5.07
2020-01-01|2020-01-31,手机屏幕放大器,6,258,164,-,-,-,-,43.00,1.57
2020-01-01|2020-01-31,Lomo闪光灯,1,50,58,-,-96.12%,-,-52.30%,50.00,0.86
2020-01-01|2020-01-31,分压盒,0,1,25,-,-93.64%,-,-91.75%,0,0.04
2020-01-01|2020-01-31,手机同屏器,0,0,1,-,-,-,-,0,0
2020-01-01|2020-01-31,移动支付终端机,0,0,4,-,-99.95%,-,-99.95%,0,0
2020-01-01|2020-01-31,苹果卡贴,0,0,22,-,-99.95%,-,-99.95%,0,0
