日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2019-07-01|2019-07-31,笔记本电脑包,430043,33892288,1884948,0.71%,17.67%,0.45%,21.84%,78.81,17.98
2019-07-01|2019-07-31,影室灯,42974,33728959,242958,0.67%,11.74%,0.02%,-8.48%,784.87,138.83
2019-07-01|2019-07-31,普通干电池,784170,32358585,1397344,0.62%,17.38%,1.59%,25.64%,41.26,23.16
2019-07-01|2019-07-31,手写笔,110383,30772334,603580,0.50%,162.82%,0.11%,87.41%,278.78,50.98
2019-07-01|2019-07-31,背景布类,299509,29230288,1142609,0.47%,23.69%,0.32%,20.03%,97.59,25.58
2019-07-01|2019-07-31,自拍杆/架,443837,27994699,1141143,0.46%,-16.60%,0.46%,-26.75%,63.07,24.53
2019-07-01|2019-07-31,手机镜头,208210,27586923,811906,0.46%,-25.19%,0.21%,-16.84%,132.50,33.98
2019-07-01|2019-07-31,USB HUB/转换器,297262,24512428,749540,0.40%,22.80%,0.31%,25.11%,82.46,32.70
2019-07-01|2019-07-31,笔记本电池,68520,22447908,329980,0.40%,48.18%,0.05%,40.77%,327.61,68.03
2019-07-01|2019-07-31,脚架,51577,17913322,365792,0.32%,-6.97%,0.03%,17.72%,347.31,48.97
2019-07-01|2019-07-31,纽扣电池,553820,17408457,888549,0.30%,25.46%,0.84%,26.52%,31.43,19.59
2019-07-01|2019-07-31,笔记本电源,97611,17325034,449537,0.30%,7.91%,0.09%,19.57%,177.49,38.54
2019-07-01|2019-07-31,笔记本炫彩贴,294801,16641219,1376624,0.30%,37.58%,0.31%,46.55%,56.45,12.09
2019-07-01|2019-07-31,手机挂件/手机链,575917,14533539,2107183,0.27%,26.89%,0.85%,34.32%,25.24,6.90
2019-07-01|2019-07-31,USB电脑锁/防盗器,50629,14495991,249873,0.27%,48.41%,0.03%,65.51%,286.32,58.01
2019-07-01|2019-07-31,摄像机配件,25354,14038242,330655,0.21%,-17.07%,0.02%,-24.20%,553.69,42.46
2019-07-01|2019-07-31,笔记本多功能支架/桌,101557,12987781,480173,0.12%,60.05%,0.11%,84.18%,127.89,27.05
2019-07-01|2019-07-31,数码相机包,54005,12329661,366805,0.12%,-11.99%,0.04%,-3.45%,228.31,33.61
2019-07-01|2019-07-31,通用电池充电套装,108213,12329167,411347,0.12%,4.98%,0.11%,-8.63%,113.93,29.97
2019-07-01|2019-07-31,摄影棚,26523,11745774,97649,0.12%,23.75%,0.02%,11.10%,442.85,120.29
2019-07-01|2019-07-31,数码收纳整理包,360134,11369348,1140794,0.11%,11.34%,0.36%,55.10%,31.57,9.97
2019-07-01|2019-07-31,笔记本散热器/降温卡,101877,11034249,568996,0.11%,8.37%,0.11%,0.03%,108.31,19.39
2019-07-01|2019-07-31,苹果视频线/转换线,66320,9939402,447581,0.09%,-3.43%,0.05%,11.40%,149.87,22.21
2019-07-01|2019-07-31,数码维修工具,54201,9914269,394769,0.09%,87.23%,0.04%,38.98%,182.92,25.11
2019-07-01|2019-07-31,涂鸦笔,50928,9798856,360154,0.09%,100.46%,0.03%,143.81%,192.41,27.21
2019-07-01|2019-07-31,平板电脑零部件,43750,9529889,304343,0.09%,-21.09%,0.03%,-10.34%,217.83,31.31
2019-07-01|2019-07-31,滤镜,43147,8212427,103058,0.08%,-0.26%,0.03%,7.75%,190.34,79.69
2019-07-01|2019-07-31,耳机绕线器,472658,7795872,1847535,0.08%,60.59%,0.53%,25.06%,16.49,4.22
2019-07-01|2019-07-31,笔记本膝上桌,193003,7496078,867188,0.08%,34.13%,0.13%,17.45%,38.84,8.64
2019-07-01|2019-07-31,读卡器,96165,7418840,413217,0.08%,14.32%,0.08%,-6.99%,77.15,17.95
2019-07-01|2019-07-31,平板电脑屏幕贴膜,192885,7108710,452183,0.08%,14.91%,0.13%,-8.51%,36.85,15.72
2019-07-01|2019-07-31,数码相机电池,47078,6984624,101518,0.07%,11.72%,0.03%,11.17%,148.36,68.80
2019-07-01|2019-07-31,USB加湿器,96885,6878712,598110,0.07%,-24.64%,0.08%,-20.77%,71.00,11.50
2019-07-01|2019-07-31,分配器/分频器/分支器,24455,6795947,95012,0.07%,-51.10%,0.02%,-16.44%,277.90,71.53
2019-07-01|2019-07-31,笔记本屏幕贴膜,68956,6502838,365195,0.06%,39.67%,0.05%,25.60%,94.30,17.81
2019-07-01|2019-07-31,笔记本键盘保护膜,316015,6374139,709725,0.06%,23.06%,0.33%,17.76%,20.17,8.98
2019-07-01|2019-07-31,防潮箱,10428,6262518,52379,0.06%,23.20%,0.01%,13.90%,600.55,119.56
2019-07-01|2019-07-31,外拍灯,5904,6224034,53367,0.06%,87.69%,-,160.26%,1054.21,116.63
2019-07-01|2019-07-31,转接环,9305,5990800,51139,0.05%,22.80%,-,31.18%,643.83,117.15
2019-07-01|2019-07-31,数码显微镜,9991,5921045,77604,0.05%,41.58%,0.01%,83.34%,592.64,76.30
2019-07-01|2019-07-31,相机闪光灯,5851,5917217,49088,0.05%,8.18%,-,-9.04%,1011.32,120.54
2019-07-01|2019-07-31,快显胶片,27498,5805458,95552,0.04%,-7.65%,0.02%,12.65%,211.12,60.76
2019-07-01|2019-07-31,视频线/音频线/AV线,223942,5752517,499894,0.04%,-0.28%,0.26%,22.94%,25.69,11.51
2019-07-01|2019-07-31,车载充电器,50470,5660808,451877,0.04%,37.48%,0.03%,12.83%,112.16,12.53
2019-07-01|2019-07-31,胶卷,18624,5239362,54134,0.04%,31.15%,0.01%,41.58%,281.32,96.79
2019-07-01|2019-07-31,平板电脑外接键盘,18208,4648325,446327,0.04%,168.46%,0.01%,313.74%,255.29,10.41
2019-07-01|2019-07-31,USB驱蚊器,48852,4544632,449798,0.04%,99.34%,0.03%,138.67%,93.03,10.10
2019-07-01|2019-07-31,灯附件,14986,4304553,52555,0.04%,22.29%,0.01%,19.48%,287.24,81.91
2019-07-01|2019-07-31,手机贴纸,109820,4224662,696709,0.04%,13.52%,0.11%,27.49%,38.47,6.06
2019-07-01|2019-07-31,PDA/掌上电脑,6618,3821230,49315,0.03%,-2.93%,-,67.25%,577.40,77.49
2019-07-01|2019-07-31,手机防尘塞,66326,3610178,664483,0.03%,0.71%,0.05%,11.33%,54.43,5.43
2019-07-01|2019-07-31,USB翻页激光笔,43123,3368042,68904,0.03%,12.82%,0.02%,19.64%,78.10,48.88
2019-07-01|2019-07-31,辅助道具类,43141,3061324,274920,0.03%,-19.72%,0.03%,-22.83%,70.96,11.14
2019-07-01|2019-07-31,清洁套装,97945,2962728,349573,0.03%,8.28%,0.09%,18.57%,30.25,8.48
2019-07-01|2019-07-31,射频器/转换器,11180,2850455,69526,0.03%,-20.57%,0.01%,11.07%,254.96,41.00
2019-07-01|2019-07-31,摄影包,7726,2783915,66698,0.03%,63.77%,-,67.89%,360.33,41.74
2019-07-01|2019-07-31,18650电池,10194,2333133,54254,0.02%,22.09%,0.01%,7.28%,228.87,43.00
2019-07-01|2019-07-31,平板电脑支架,20159,2138096,96711,0.02%,-13.09%,0.01%,-0.54%,106.06,22.11
2019-07-01|2019-07-31,相机背带,18642,2080529,72206,0.02%,20.95%,0.01%,31.12%,111.60,28.81
2019-07-01|2019-07-31,数码相框,2071,2045744,43102,0.02%,-6.99%,-,-8.46%,987.80,47.46
2019-07-01|2019-07-31,苹果卡槽,51651,1998117,301569,0.02%,-26.91%,0.03%,-32.38%,38.68,6.63
2019-07-01|2019-07-31,USB延长线,49470,1975466,84913,0.02%,19.52%,0.03%,25.02%,39.93,23.26
2019-07-01|2019-07-31,笔记本个性小贴纸,54228,1870939,506461,0.02%,7.73%,0.04%,11.34%,34.50,3.69
2019-07-01|2019-07-31,USB灯,50851,1752372,305903,0.02%,15.65%,0.03%,11.78%,34.46,5.73
2019-07-01|2019-07-31,快装板,11014,1749039,52789,0.02%,99.77%,0.01%,90.25%,158.80,33.13
2019-07-01|2019-07-31,触摸屏手套,54002,1553071,209365,0.02%,44.50%,0.04%,290.85%,28.76,7.42
2019-07-01|2019-07-31,闪光灯配件,8897,1434151,43086,0.01%,-7.69%,-,-1.81%,161.19,33.29
2019-07-01|2019-07-31,电子书保护套,43141,1430905,97505,0.01%,-33.26%,0.03%,-24.69%,33.17,14.68
2019-07-01|2019-07-31,节电器/省电器,13484,1429084,77067,0.01%,-41.40%,0.01%,-33.19%,105.98,18.54
2019-07-01|2019-07-31,单反/单电电池,7502,1392632,45607,0.01%,100.28%,-,240.08%,185.63,30.54
2019-07-01|2019-07-31,校色仪,1295,1336361,10080,0.01%,48.58%,-,66.10%,1031.94,132.58
2019-07-01|2019-07-31,柔光器具,6125,1335393,27011,0.01%,27.68%,-,11.03%,218.02,49.44
2019-07-01|2019-07-31,数码相机充电器,17162,1278603,51508,0.01%,-8.48%,0.01%,-8.55%,74.50,24.82
2019-07-01|2019-07-31,USB吸尘器,24975,1270416,72925,0.01%,87.50%,0.02%,71.99%,50.87,17.42
2019-07-01|2019-07-31,镜头纸/镜头布,16359,1251939,43649,0.01%,11.45%,0.01%,17.33%,76.53,28.68
2019-07-01|2019-07-31,单反手柄,2097,1236853,35118,0.01%,10.83%,-,14.45%,589.82,35.22
2019-07-01|2019-07-31,Lomo镜头,392,1234073,2071,0.01%,1059.25%,-,452.71%,3148.15,595.88
2019-07-01|2019-07-31,清洁液,15399,1221164,44957,0.01%,23.66%,0.01%,25.10%,79.30,27.16
2019-07-01|2019-07-31,USB多功能数码宝,4317,1216298,45721,0.01%,-17.07%,-,38.70%,281.75,26.60
2019-07-01|2019-07-31,插头/接口,16106,1207530,78177,0.01%,0.01%,0.01%,8.59%,74.97,15.45
2019-07-01|2019-07-31,18650电池盒,10675,1168998,51156,0.01%,45.50%,0.01%,59.13%,109.51,22.85
2019-07-01|2019-07-31,快门线,8778,1031693,41893,0.01%,-23.32%,-,-8.62%,117.53,24.63
2019-07-01|2019-07-31,电视高压包,18091,1023613,43141,0.01%,-32.53%,0.01%,-19.23%,56.58,23.73
2019-07-01|2019-07-31,反光器具,10036,1017766,43131,0.01%,0.01%,0.01%,0.02%,101.41,23.60
2019-07-01|2019-07-31,遮光罩,10060,994255,43279,0.01%,-3.49%,0.01%,0.41%,98.83,22.97
2019-07-01|2019-07-31,脚架配件,3167,918209,26774,0.01%,62.74%,-,66.97%,289.93,34.29
2019-07-01|2019-07-31,3G无线上网卡设备,1937,894598,27439,0.01%,-54.68%,-,-64.24%,461.85,32.60
2019-07-01|2019-07-31,USB迷你冰箱,2114,892667,62250,0.01%,195.46%,-,408.24%,422.26,14.34
2019-07-01|2019-07-31,擦屏布,15063,890304,48283,0.01%,-8.44%,0.01%,11.19%,59.11,18.44
2019-07-01|2019-07-31,平板电脑充电器,8587,870752,43932,0.01%,28.00%,-,69.97%,101.40,19.82
2019-07-01|2019-07-31,遥控器,16462,870502,63415,0.01%,21.92%,0.01%,32.66%,52.88,13.73
2019-07-01|2019-07-31,脚架包,2156,869334,13945,0.01%,64.69%,-,31.87%,403.22,62.34
2019-07-01|2019-07-31,镜头盖,17173,852493,44044,0.01%,7.56%,0.01%,-0.36%,49.64,19.36
2019-07-01|2019-07-31,USB电话机/网络电话机,2367,846543,20574,0.01%,64.74%,-,-41.86%,357.64,41.15
2019-07-01|2019-07-31,MP3/MP4保护套,9886,844107,43940,0.01%,49.77%,0.01%,445.64%,85.38,19.21
2019-07-01|2019-07-31,屏幕保护膜,10368,817940,45371,0.01%,193.84%,0.01%,212.88%,78.89,18.03
2019-07-01|2019-07-31,相机腕带,8561,796082,41804,-,21.13%,-,24.43%,92.99,19.04
2019-07-01|2019-07-31,隔离器/耦合器,2064,781083,11536,-,61.43%,-,42.03%,378.43,67.71
2019-07-01|2019-07-31,平板电脑包,10046,776909,100721,-,47.51%,0.01%,145.58%,77.34,7.71
2019-07-01|2019-07-31,无线传输设备,682,768846,10466,-,89.64%,-,51.30%,1127.34,73.46
2019-07-01|2019-07-31,摄影台/静物台,2105,758311,16619,-,-8.11%,-,-11.91%,360.24,45.63
2019-07-01|2019-07-31,3D立体眼镜,1987,730186,24914,-,-8.44%,-,-22.83%,367.48,29.31
2019-07-01|2019-07-31,VGA切换器,8523,684822,37578,-,0.09%,-,-4.70%,80.35,18.22
2019-07-01|2019-07-31,增距镜,681,640115,9145,-,124.99%,-,68.39%,939.96,70.00
2019-07-01|2019-07-31,平板电脑底座,1986,602562,44545,-,-25.52%,-,52.87%,303.40,13.53
2019-07-01|2019-07-31,微波炉面板,8552,573799,15786,-,60.68%,-,48.34%,67.10,36.35
2019-07-01|2019-07-31,取景器,1835,559624,15447,-,0.88%,-,67.17%,304.97,36.23
2019-07-01|2019-07-31,RF头,2006,557321,13355,-,13.44%,-,0.99%,277.83,41.73
2019-07-01|2019-07-31,点读机/点读笔配件,6208,555520,25306,-,-2.45%,-,-14.24%,89.48,21.95
2019-07-01|2019-07-31,数码设备外接键盘,1801,553420,43072,-,-31.72%,-,-35.87%,307.28,12.85
2019-07-01|2019-07-31,显示器/打印机色彩校正仪,677,527010,10032,-,22.00%,-,55.92%,778.45,52.53
2019-07-01|2019-07-31,闪存卡转接套,10121,524034,84575,-,5.22%,0.01%,6.53%,51.78,6.20
2019-07-01|2019-07-31,数据连接线,2537,504304,22188,-,99.70%,-,311.11%,198.78,22.73
2019-07-01|2019-07-31,USB烟灰缸,1194,488027,4370,-,962.66%,-,34.03%,408.73,111.68
2019-07-01|2019-07-31,F头,4193,487980,16612,-,-32.86%,-,-15.90%,116.38,29.38
2019-07-01|2019-07-31,电子辞典/学习机配件,2105,479775,20503,-,-17.14%,-,-32.02%,227.92,23.40
2019-07-01|2019-07-31,测光表,55,479162,4020,-,-33.02%,-,-24.84%,8712.04,119.19
2019-07-01|2019-07-31,BNC头,2190,477578,10173,-,22.31%,-,67.35%,218.07,46.95
2019-07-01|2019-07-31,说明书/使用指南,5785,472651,52671,-,-50.08%,-,-32.90%,81.70,8.97
2019-07-01|2019-07-31,防寒设备,2066,470522,10098,-,11.70%,-,1.55%,227.75,46.60
2019-07-01|2019-07-31,MSN聊天伴侣,10504,449812,27572,-,0.12%,0.01%,-45.02%,42.82,16.31
2019-07-01|2019-07-31,电子书灯,8932,442861,47255,-,-33.32%,-,-33.11%,49.58,9.37
2019-07-01|2019-07-31,苹果取卡针,25390,435451,43694,-,-1.91%,0.02%,27.53%,17.15,9.97
2019-07-01|2019-07-31,气吹,9631,432125,19801,-,22.80%,0.01%,27.79%,44.87,21.82
2019-07-01|2019-07-31,USB暖手鼠标垫,7537,425311,51858,-,82.53%,-,284.80%,56.43,8.20
2019-07-01|2019-07-31,广角镜,324,424374,3925,-,11.72%,-,-17.92%,1309.80,108.12
2019-07-01|2019-07-31,机顶盒共享器,681,419894,7536,-,-33.49%,-,-2.36%,616.58,55.72
2019-07-01|2019-07-31,一次成像相机专用包,6915,418566,43139,-,25.57%,-,64.18%,60.53,9.70
2019-07-01|2019-07-31,USB按摩器,1027,406679,11024,-,422.16%,-,11.14%,395.99,36.89
2019-07-01|2019-07-31,一次成像相册,4369,406388,25857,-,-4.68%,-,14.65%,93.02,15.72
2019-07-01|2019-07-31,电纸书数据线,1507,379613,25071,-,899.46%,-,551.59%,251.90,15.14
2019-07-01|2019-07-31,单反/单电充电器,2108,373812,10571,-,61.78%,-,68.41%,177.33,35.36
2019-07-01|2019-07-31,相机专用遥控器,2009,373297,10539,-,-24.59%,-,-32.08%,185.81,35.42
2019-07-01|2019-07-31,USB食品加热包/保温盒,684,372181,5857,-,70.51%,-,149.25%,544.12,63.54
2019-07-01|2019-07-31,音乐枕,2047,369298,26291,-,-24.68%,-,-8.20%,180.41,14.05
2019-07-01|2019-07-31,电池收纳盒,5500,336772,24474,-,47.97%,-,21.49%,61.23,13.76
2019-07-01|2019-07-31,照片夹子,9128,248132,43258,-,-35.88%,-,-47.22%,27.18,5.74
2019-07-01|2019-07-31,USB摆设品/装饰品,679,203671,8318,-,71.56%,-,-32.95%,299.96,24.49
2019-07-01|2019-07-31,RCA头,2471,203671,10602,-,-3.43%,-,-9.05%,82.42,19.21
2019-07-01|2019-07-31,高压气罐,2020,161082,7929,-,-11.60%,-,42.63%,79.74,20.32
2019-07-01|2019-07-31,FM/MP3发射器,956,144408,9346,-,21.46%,-,25.10%,151.05,15.45
2019-07-01|2019-07-31,相机眼罩,3026,139719,9998,-,11.90%,-,11.28%,46.17,13.97
2019-07-01|2019-07-31,USB Humping Dog,681,127794,4320,-,-48.75%,-,19.35%,187.66,29.58
2019-07-01|2019-07-31,USB暖手宝/暖手袋,1235,126415,25270,-,298.67%,-,321.27%,102.36,5.00
2019-07-01|2019-07-31,KVM,496,121173,3114,-,-34.13%,-,0.41%,244.30,38.91
2019-07-01|2019-07-31,SIM 剪卡钳,5311,121161,10634,-,-36.85%,-,-35.84%,22.81,11.39
2019-07-01|2019-07-31,数码相机适配器,870,117728,6902,-,-32.13%,-,0.45%,135.32,17.06
2019-07-01|2019-07-31,平板电脑数据线,749,114899,8787,-,19.59%,-,-10.87%,153.40,13.08
2019-07-01|2019-07-31,相机色卡,682,112404,6045,-,22.17%,-,22.83%,164.82,18.59
2019-07-01|2019-07-31,相机挂绳,4127,107449,19606,-,31.86%,-,75.78%,26.04,5.48
2019-07-01|2019-07-31,电子书手写笔/电磁笔,9600,94907,44360,-,-35.20%,0.01%,-22.69%,9.89,2.14
2019-07-01|2019-07-31,相机/摄像机专用充电套装,684,91432,5176,-,-32.38%,-,-35.21%,133.67,17.66
2019-07-01|2019-07-31,线缆收纳器/集线器,1801,89793,26244,-,-33.67%,-,-24.18%,49.86,3.42
2019-07-01|2019-07-31,AV切换器,1276,87750,8384,-,12.86%,-,-9.08%,68.77,10.47
2019-07-01|2019-07-31,脚架接环,681,83532,3814,-,-27.74%,-,18.71%,122.66,21.90
2019-07-01|2019-07-31,单反/单电适配器,678,82832,3930,-,68.26%,-,11.72%,122.17,21.08
2019-07-01|2019-07-31,单反机身盖,2184,78222,7406,-,-7.58%,-,22.57%,35.82,10.56
2019-07-01|2019-07-31,灰板,1328,71686,3060,-,-8.46%,-,-2.27%,53.98,23.43
2019-07-01|2019-07-31,键盘刷,4091,71534,12934,-,25.57%,-,-16.99%,17.49,5.53
2019-07-01|2019-07-31,USB保温碟/保温垫,846,70197,17999,-,449.85%,-,257.36%,82.98,3.90
2019-07-01|2019-07-31,相片角贴,5558,65465,11074,-,-32.60%,-,-35.29%,11.78,5.91
2019-07-01|2019-07-31,电纸书屏幕贴膜,1515,64669,14859,-,-32.81%,-,-34.55%,42.69,4.35
2019-07-01|2019-07-31,MP3/MP4连接线,682,64135,2581,-,20.90%,-,65.10%,94.04,24.85
2019-07-01|2019-07-31,镜头笔,1363,63707,3942,-,-13.81%,-,-32.67%,46.74,16.16
2019-07-01|2019-07-31,热靴水平仪,2145,62325,10280,-,38.47%,-,27.52%,29.06,6.06
2019-07-01|2019-07-31,网络切换器,1328,61579,2643,-,-35.62%,-,23.72%,46.37,23.30
2019-07-01|2019-07-31,cmos清洁,1249,60043,3520,-,16.40%,-,-18.75%,48.07,17.06
2019-07-01|2019-07-31,手机智能按键,819,56662,9766,-,-55.72%,-,-35.33%,69.18,5.80
2019-07-01|2019-07-31,保护箱,27,53126,2640,-,0.40%,-,0.37%,1967.63,20.12
2019-07-01|2019-07-31,数码伴侣,327,52310,5379,-,68.34%,-,-47.97%,159.97,9.72
2019-07-01|2019-07-31,液晶屏保护膜,1716,52295,9321,-,-37.11%,-,-34.19%,30.47,5.61
2019-07-01|2019-07-31,镜头袋/镜头筒,683,51031,6806,-,-20.51%,-,74.32%,74.72,7.50
2019-07-01|2019-07-31,包/箱配件,496,50660,6635,-,-22.83%,-,0.94%,102.14,7.64
2019-07-01|2019-07-31,耳机线夹,869,49904,5857,-,93.71%,-,168.46%,57.43,8.52
2019-07-01|2019-07-31,对焦屏,255,49845,2119,-,-18.90%,-,23.73%,195.47,23.52
2019-07-01|2019-07-31,耳塞保护套,687,49780,6938,-,718.51%,-,84.81%,72.46,7.17
2019-07-01|2019-07-31,毛刷,1976,46100,7537,-,86.52%,-,52.52%,23.33,6.12
2019-07-01|2019-07-31,MP3/MP4充电器,678,45553,3693,-,-2.94%,-,-4.35%,67.19,12.33
2019-07-01|2019-07-31,电纸书充电器,679,19060,2068,-,-50.04%,-,-36.23%,28.07,9.22
2019-07-01|2019-07-31,USB暖手套/暖脚鞋,683,18097,2839,-,-4.79%,-,196.77%,26.50,6.37
2019-07-01|2019-07-31,自拍镜头,1799,17631,8952,-,-14.80%,-,18.61%,9.80,1.97
2019-07-01|2019-07-31,USB氧吧/空气清新器,54,14943,2097,-,42.17%,-,-35.35%,276.72,7.13
2019-07-01|2019-07-31,电纸书防护包,932,13039,7519,-,-22.84%,-,-33.64%,13.99,1.73
2019-07-01|2019-07-31,专业摄影背心,18,10998,1797,-,-8.49%,-,-32.63%,611.00,6.12
2019-07-01|2019-07-31,Lomo相机包,25,7634,1379,-,32.83%,-,40.30%,305.36,5.54
2019-07-01|2019-07-31,数码望远镜,24,6621,3804,-,-77.37%,-,42.19%,275.88,1.74
2019-07-01|2019-07-31,MP3/MP4支架,27,6462,1939,-,36.16%,-,-34.06%,239.33,3.33
2019-07-01|2019-07-31,摄影梯,4,4735,678,-,58.19%,-,36.77%,1183.75,6.98
2019-07-01|2019-07-31,USB保暖坐垫/靠垫,21,4687,2026,-,-83.76%,-,-95.37%,223.19,2.31
2019-07-01|2019-07-31,MP4屏幕保护膜,22,4436,1024,-,-24.70%,-,-20.97%,201.64,4.33
2019-07-01|2019-07-31,USB碎纸机,34,4233,2104,-,-35.90%,-,-34.13%,124.50,2.01
2019-07-01|2019-07-31,白平衡镜,3,4205,351,-,-48.34%,-,-50.96%,1401.67,11.98
2019-07-01|2019-07-31,Lomo闪光灯,1,2567,364,-,-65.18%,-,-49.52%,2567.00,7.05
2019-07-01|2019-07-31,Lomo潜水盒,3,1100,196,-,-,-,-,366.67,5.61
2019-07-01|2019-07-31,分压盒,3,126,24,-,-24.03%,-,-35.60%,42.00,5.25
2019-07-01|2019-07-31,苹果卡贴,0,2,45,-,-98.89%,-,-87.36%,0,0.04
2019-07-01|2019-07-31,移动支付终端机,0,0,14,-,-99.95%,-,-99.95%,0,0
