日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2020-04-01|2020-04-30,手机保护套/壳,25792327,407460010,36857428,25.11%,14.10%,48.12%,12.41%,15.80,11.06
2020-04-01|2020-04-30,手机贴膜,18870629,212561253,21108254,12.15%,4.82%,26.65%,17.56%,11.26,10.07
2020-04-01|2020-04-30,手机零部件,1599929,192177852,6249097,11.66%,24.82%,3.12%,7.80%,120.12,30.75
2020-04-01|2020-04-30,手机支架/手机座,4126592,174384425,10535391,8.47%,221.84%,11.18%,99.75%,42.26,16.55
2020-04-01|2020-04-30,移动电源,1995234,174204479,5348935,8.40%,-32.92%,5.06%,-33.64%,87.31,32.57
2020-04-01|2020-04-30,手机数据线,6209395,156174593,9667385,7.73%,11.24%,11.82%,25.55%,25.15,16.15
2020-04-01|2020-04-30,平板电脑保护套/壳,2024863,122990093,4011818,4.96%,59.71%,5.28%,61.40%,60.74,30.66
2020-04-01|2020-04-30,手机充电器,2218479,119320449,5732007,4.80%,14.74%,6.33%,23.77%,53.78,20.82
2020-04-01|2020-04-30,影室灯,66083,93882390,485166,2.89%,87.29%,0.05%,100.66%,1420.67,193.51
2020-04-01|2020-04-30,笔记本零部件,213366,80014619,2084471,1.65%,21.41%,0.21%,71.04%,375.01,38.39
2020-04-01|2020-04-30,云台,91801,78889831,723337,1.65%,64.88%,0.08%,144.64%,859.36,109.06
2020-04-01|2020-04-30,数据线,3634984,77144309,5576548,1.58%,0.40%,10.39%,28.13%,21.22,13.83
2020-04-01|2020-04-30,手机电池,596117,72725726,2911383,1.50%,18.85%,0.88%,11.74%,122.00,24.98
2020-04-01|2020-04-30,USB风扇,1418477,70329872,3018975,1.19%,-34.31%,3.00%,-35.60%,49.58,23.30
2020-04-01|2020-04-30,其它配件,297101,64492232,2042099,0.99%,18.86%,0.31%,8.04%,217.07,31.58
2020-04-01|2020-04-30,手写笔,446898,52432731,1762387,0.89%,84.91%,0.46%,219.46%,117.33,29.75
2020-04-01|2020-04-30,背景布类,447277,46010874,2036702,0.81%,40.26%,0.47%,63.79%,102.87,22.59
2020-04-01|2020-04-30,普通干电池,1233279,45459538,1782603,0.81%,49.77%,2.90%,71.99%,36.86,25.50
2020-04-01|2020-04-30,耳机保护套,908909,36559980,3274483,0.72%,7.28%,2.53%,36.41%,40.22,11.17
2020-04-01|2020-04-30,手机镜头,367444,33855759,1765826,0.66%,35.01%,0.38%,65.65%,92.14,19.17
2020-04-01|2020-04-30,笔记本电脑包,450624,32932164,1884186,0.66%,12.65%,0.47%,25.49%,73.08,17.48
2020-04-01|2020-04-30,自拍杆/架,452608,27962170,1565857,0.45%,-8.66%,0.47%,-8.34%,61.78,17.86
2020-04-01|2020-04-30,笔记本电池,83284,27803973,421788,0.45%,25.13%,0.07%,38.97%,333.85,65.92
2020-04-01|2020-04-30,USB HUB/转换器,318361,27693045,1069300,0.44%,22.65%,0.33%,23.53%,86.99,25.90
2020-04-01|2020-04-30,涂鸦笔,107271,20306869,598270,0.35%,371.32%,0.11%,406.76%,189.30,33.94
2020-04-01|2020-04-30,遥控设备,661297,19650145,1422357,0.35%,-5.62%,0.92%,11.37%,29.71,13.82
2020-04-01|2020-04-30,笔记本多功能支架/桌,297176,19095735,677497,0.33%,87.33%,0.31%,101.46%,64.26,28.19
