日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-03-01|2018-03-31,手机保护套/壳,26138988,413741691,41537188,28.17%,14.09%,60.30%,-10.32%,15.83,9.96
2018-03-01|2018-03-31,手机贴膜,17317043,209321537,22943897,13.67%,40.47%,29.20%,0.50%,12.09,9.12
2018-03-01|2018-03-31,移动电源,3059726,191466369,10081815,11.77%,11.55%,8.37%,1.56%,62.58,18.99
2018-03-01|2018-03-31,手机零部件,1376366,189642757,6989616,11.71%,11.43%,3.79%,-32.96%,137.79,27.13
2018-03-01|2018-03-31,手机数据线,4079085,152002796,7684837,7.80%,27.94%,11.32%,7.57%,37.26,19.78
2018-03-01|2018-03-31,手机充电器,2026175,108794530,6187152,5.08%,102.78%,6.30%,67.65%,53.69,17.58
2018-03-01|2018-03-31,手机电池,705026,84927648,3225650,2.87%,40.80%,1.62%,-8.44%,120.46,26.33
2018-03-01|2018-03-31,笔记本零部件,87703,84615668,608281,2.86%,-8.49%,0.08%,-36.03%,964.80,139.11
2018-03-01|2018-03-31,平板电脑保护套/壳,1154075,83126103,2976373,2.84%,3.76%,3.05%,-4.33%,72.03,27.93
2018-03-01|2018-03-31,数据线,3064870,74615124,5468440,2.32%,11.38%,8.37%,0.03%,24.35,13.64
2018-03-01|2018-03-31,手机支架/手机座,2070578,67975159,5181544,1.65%,11.85%,6.50%,-28.76%,32.83,13.12
2018-03-01|2018-03-31,其它配件,312098,50400716,2442773,0.95%,322.27%,0.37%,340.52%,161.49,20.63
2018-03-01|2018-03-31,笔记本电脑包,454035,41821707,1884172,0.87%,14.48%,0.54%,23.61%,92.11,22.20
2018-03-01|2018-03-31,影室灯,43657,32610581,298248,0.77%,31.11%,0.03%,15.72%,746.97,109.34
2018-03-01|2018-03-31,自拍杆/架,429853,28072342,1868421,0.50%,20.07%,0.49%,-8.12%,65.31,15.02
2018-03-01|2018-03-31,云台,24298,27686056,336399,0.48%,452.79%,0.02%,326.44%,1139.44,82.30
