日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2017-11-01|2017-11-30,保护箱,210,369536,2312,-,-7.79%,-,-32.87%,1759.70,159.83
2017-11-01|2017-11-30,KVM,331,369284,2119,-,11.12%,-,-39.65%,1115.66,174.27
2017-11-01|2017-11-30,数据连接线,1071,205693,8283,-,203.77%,-,-8.48%,192.06,24.83
2017-11-01|2017-11-30,相机/摄像机专用充电套装,1253,201689,7638,-,-11.99%,-,-10.41%,160.96,26.41
2017-11-01|2017-11-30,手机智能按键,681,187471,8892,-,779.36%,-,56.56%,275.29,21.08
2017-11-01|2017-11-30,相机眼罩,3112,178505,9849,-,-2.96%,-,-9.61%,57.36,18.12
2017-11-01|2017-11-30,电纸书屏幕贴膜,2480,158103,10179,-,-35.55%,-,-2.54%,63.75,15.53
2017-11-01|2017-11-30,USB Humping Dog,678,152096,1999,-,306.53%,-,377.58%,224.33,76.09
2017-11-01|2017-11-30,液晶屏保护膜,3450,149919,11077,-,-49.43%,-,-52.50%,43.45,13.53
2017-11-01|2017-11-30,相片角贴,11144,139058,48008,-,18.25%,0.01%,7.83%,12.48,2.90
2017-11-01|2017-11-30,电池收纳盒,5086,127338,10216,-,11.81%,-,-17.99%,25.04,12.46
2017-11-01|2017-11-30,相机色卡,681,126798,2129,-,71.77%,-,107.87%,186.19,59.56
2017-11-01|2017-11-30,电纸书充电器,1637,125991,3229,-,-11.56%,-,-24.32%,76.96,39.02
2017-11-01|2017-11-30,单反/单电充电器,1947,120744,5816,-,-25.17%,-,35.49%,62.02,20.76
2017-11-01|2017-11-30,耳机线夹,801,118218,5751,-,169.84%,-,66.46%,147.59,20.56
2017-11-01|2017-11-30,高压气罐,1029,96855,4365,-,4.88%,-,-3.57%,94.13,22.19
2017-11-01|2017-11-30,电子书手写笔/电磁笔,2027,95834,11938,-,378.17%,-,659.84%,47.28,8.03
2017-11-01|2017-11-30,键盘刷,5852,92425,14305,-,-0.12%,-,-34.72%,15.79,6.46
2017-11-01|2017-11-30,专业摄影背心,24,90892,2098,-,150.20%,-,-32.56%,3787.17,43.32
2017-11-01|2017-11-30,AV切换器,1875,88018,9728,-,-18.51%,-,-32.90%,46.94,9.05
2017-11-01|2017-11-30,数码相机适配器,694,85081,4041,-,-8.36%,-,41.93%,122.60,21.05
2017-11-01|2017-11-30,镜头袋/镜头筒,678,81550,9289,-,70.28%,-,-32.17%,120.28,8.78
2017-11-01|2017-11-30,脚架接环,677,74611,2108,-,42.60%,-,-22.17%,110.21,35.39
2017-11-01|2017-11-30,包/箱配件,679,73851,5730,-,33.59%,-,13.53%,108.76,12.89
2017-11-01|2017-11-30,平板电脑数据线,1013,70335,9541,-,-46.38%,-,-36.64%,69.43,7.37
2017-11-01|2017-11-30,灰板,1651,65446,2360,-,-5.67%,-,-9.32%,39.64,27.73
2017-11-01|2017-11-30,单反机身盖,2116,65427,5909,-,13.05%,-,9.79%,30.92,11.07
2017-11-01|2017-11-30,MSN聊天伴侣,1791,65290,8955,-,419.07%,-,781.16%,36.45,7.29
2017-11-01|2017-11-30,单反/单电适配器,679,53851,2107,-,40.18%,-,28.74%,79.31,25.56
2017-11-01|2017-11-30,USB摆设品/装饰品,331,52272,2405,-,450.85%,-,457.54%,157.92,21.73
2017-11-01|2017-11-30,USB食品加热包/保温盒,326,52243,4149,-,409.71%,-,278.96%,160.25,12.59
2017-11-01|2017-11-30,USB按摩器,951,52128,8448,-,322.15%,-,287.76%,54.81,6.17
2017-11-01|2017-11-30,网络切换器,1087,51603,2130,-,11.36%,-,4.33%,47.47,24.23
2017-11-01|2017-11-30,相机挂绳,1991,51531,9859,-,42.99%,-,56.37%,25.88,5.23
2017-11-01|2017-11-30,对焦屏,56,51268,2118,-,-8.57%,-,-31.36%,915.50,24.21
2017-11-01|2017-11-30,cmos清洁,1987,50900,2786,-,275.78%,-,378.34%,25.62,18.27
2017-11-01|2017-11-30,MP3/MP4充电器,677,50891,2346,-,18.64%,-,-32.93%,75.17,21.69
2017-11-01|2017-11-30,数码伴侣,21,48905,1988,-,-87.19%,-,-58.75%,2328.81,24.60
2017-11-01|2017-11-30,热靴水平仪,2107,46015,9778,-,17.92%,-,0.81%,21.84,4.71
2017-11-01|2017-11-30,自拍镜头,2049,45022,10101,-,-31.33%,-,-16.85%,21.97,4.46
2017-11-01|2017-11-30,MP3/MP4连接线,435,39958,2069,-,35.43%,-,-31.78%,91.86,19.31
2017-11-01|2017-11-30,USB驱蚊器,682,26249,6207,-,83.34%,-,-8.48%,38.49,4.23
2017-11-01|2017-11-30,USB保温碟/保温垫,1165,24024,20419,-,-30.28%,-,-32.08%,20.62,1.18
2017-11-01|2017-11-30,毛刷,1284,21654,2122,-,11.86%,-,-24.96%,16.86,10.20
2017-11-01|2017-11-30,MP4屏幕保护膜,358,16879,2057,-,183.53%,-,-26.87%,47.15,8.21
2017-11-01|2017-11-30,数码望远镜,5,15094,2124,-,-54.40%,-,-34.07%,3018.80,7.11
2017-11-01|2017-11-30,耳塞保护套,469,14481,2069,-,13.74%,-,-32.88%,30.88,7.00
2017-11-01|2017-11-30,USB保暖坐垫/靠垫,678,12934,2535,-,-47.37%,-,19.21%,19.08,5.10
2017-11-01|2017-11-30,USB碎纸机,678,12199,8683,-,415.81%,-,453.50%,17.99,1.40
2017-11-01|2017-11-30,USB迷你冰箱,22,9194,3726,-,-17.13%,-,0.52%,417.91,2.47
2017-11-01|2017-11-30,Lomo闪光灯,1,8612,46,-,1547.45%,-,26.52%,8612.00,187.22
2017-11-01|2017-11-30,摄影梯,6,7426,192,-,-31.83%,-,-32.39%,1237.67,38.68
2017-11-01|2017-11-30,Lomo相机包,22,6941,1214,-,-6.99%,-,55.45%,315.50,5.72
2017-11-01|2017-11-30,移动支付终端机,6,6412,679,-,-98.78%,-,-98.80%,1068.67,9.44
2017-11-01|2017-11-30,电纸书数据线,26,5005,1249,-,-95.71%,-,-97.86%,192.50,4.01
2017-11-01|2017-11-30,USB烟灰缸,509,4896,2430,-,453.15%,-,205.76%,9.62,2.01
2017-11-01|2017-11-30,USB氧吧/空气清新器,25,4893,1996,-,-43.11%,-,-33.30%,195.72,2.45
2017-11-01|2017-11-30,白平衡镜,327,4863,682,-,-52.35%,-,311.94%,14.87,7.13
2017-11-01|2017-11-30,苹果卡贴,1,4735,686,-,-55.80%,-,-87.52%,4735.00,6.90
2017-11-01|2017-11-30,MP3/MP4支架,48,4381,2116,-,-54.52%,-,-35.59%,91.27,2.07
2017-11-01|2017-11-30,电纸书防护包,380,4235,2585,-,-49.93%,-,-8.27%,11.14,1.64
2017-11-01|2017-11-30,Lomo镜头,5,2635,1720,-,-86.91%,-,94.72%,527.00,1.53
2017-11-01|2017-11-30,分压盒,5,137,364,-,-73.19%,-,89.48%,27.40,0.38
2017-11-01|2017-11-30,Lomo潜水盒,0,0,1,-,-,-,-,0,0
