日期,类目名称,买家数,成交金额,搜索人数,成交金额占比,成交金额同比,成交人数占比,成交人数同比,客单价,UV价值
2018-05-01|2018-05-31,手机保护套/壳,24343796,374651137,37000785,26.67%,5.44%,53.45%,-18.88%,15.39,10.13
2018-05-01|2018-05-31,手机贴膜,16391737,192901159,21277331,12.67%,19.32%,27.77%,-8.48%,11.77,9.07
2018-05-01|2018-05-31,移动电源,2311566,188596228,9109805,11.71%,11.20%,7.95%,-0.80%,81.59,20.70
2018-05-01|2018-05-31,手机零部件,1348414,187852108,6257574,11.70%,-1.23%,3.97%,-33.98%,139.31,30.02
2018-05-01|2018-05-31,手机数据线,4076329,143342915,7156545,7.80%,-10.02%,11.38%,17.58%,35.16,20.03
2018-05-01|2018-05-31,USB风扇,3210606,132951654,13455904,7.51%,302.74%,9.29%,121.82%,41.41,9.88
2018-05-01|2018-05-31,手机充电器,2028874,105202736,5583289,5.06%,87.78%,6.64%,68.39%,51.85,18.84
2018-05-01|2018-05-31,手机支架/手机座,2079156,75572701,5466913,2.84%,23.69%,7.17%,-9.08%,36.35,13.82
2018-05-01|2018-05-31,数据线,2965306,68146704,5382864,2.26%,5.06%,8.40%,-1.87%,22.98,12.66
2018-05-01|2018-05-31,笔记本零部件,78218,67657589,596108,2.17%,-3.04%,0.08%,-35.62%,864.99,113.50
2018-05-01|2018-05-31,手机电池,593975,67174354,2312820,2.16%,29.34%,1.12%,-9.51%,113.09,29.04
2018-05-01|2018-05-31,平板电脑保护套/壳,748008,53954007,2220424,1.56%,-12.47%,2.53%,-19.15%,72.13,24.30
2018-05-01|2018-05-31,其它配件,277624,49384847,2231193,0.99%,-10.88%,0.33%,-33.17%,177.88,22.13
2018-05-01|2018-05-31,影室灯,43128,31040172,275249,0.67%,46.29%,0.03%,36.79%,719.72,112.77
2018-05-01|2018-05-31,笔记本电脑包,325833,29089328,1226516,0.57%,4.82%,0.40%,9.10%,89.28,23.72
2018-05-01|2018-05-31,遥控设备,836682,28854147,1941513,0.54%,66.73%,2.92%,65.02%,34.49,14.86
2018-05-01|2018-05-31,云台,25019,28046323,307027,0.53%,199.43%,0.02%,92.68%,1121.00,91.35
2018-05-01|2018-05-31,普通干电池,548304,27519754,1107707,0.51%,52.63%,0.92%,36.74%,50.19,24.84
2018-05-01|2018-05-31,手机镜头,217329,26880724,1362675,0.50%,123.12%,0.31%,101.74%,123.69,19.73
2018-05-01|2018-05-31,自拍杆/架,422620,23851427,1181910,0.47%,-8.11%,0.49%,-22.74%,56.44,20.18
2018-05-01|2018-05-31,背景布类,242086,23714427,1337523,0.47%,64.97%,0.32%,36.64%,97.96,17.73
2018-05-01|2018-05-31,USB HUB/转换器,200657,18756918,589097,0.39%,53.33%,0.30%,13.39%,93.48,31.84
2018-05-01|2018-05-31,脚架,50714,18569983,325246,0.37%,-14.40%,0.04%,-26.38%,366.17,57.10
2018-05-01|2018-05-31,摄像机配件,26529,18020931,401179,0.35%,-10.23%,0.02%,-8.01%,679.29,44.92
2018-05-01|2018-05-31,笔记本电池,52056,17410498,230204,0.33%,24.34%,0.04%,-0.26%,334.46,75.63
2018-05-01|2018-05-31,笔记本电源,74086,12342868,359507,0.27%,-10.34%,0.08%,-8.50%,166.60,34.33
2018-05-01|2018-05-31,数码相机包,52928,12276863,337748,0.26%,-18.43%,0.04%,-24.45%,231.95,36.35
2018-05-01|2018-05-31,纽扣电池,462917,12169055,724018,0.26%,18.45%,0.71%,22.75%,26.29,16.81
2018-05-01|2018-05-31,通用电池充电套装,188189,11770009,401823,0.21%,-8.14%,0.30%,8.40%,62.54,29.29
2018-05-01|2018-05-31,手写笔,54683,11381476,418840,0.21%,222.54%,0.05%,67.42%,208.14,27.17
2018-05-01|2018-05-31,分配器/分频器/分支器,25325,10915612,88791,0.13%,302.46%,0.02%,36.89%,431.02,122.94
2018-05-01|2018-05-31,耳机保护套,273175,10510597,753854,0.12%,77.51%,0.33%,40.81%,38.48,13.94
2018-05-01|2018-05-31,数码收纳整理包,198021,10227202,727703,0.12%,38.43%,0.30%,-8.19%,51.65,14.05
2018-05-01|2018-05-31,平板电脑零部件,43181,9899656,349087,0.12%,21.56%,0.03%,-32.02%,229.26,28.36
2018-05-01|2018-05-31,摄影棚,25919,9850254,101680,0.12%,21.62%,0.02%,17.10%,380.04,96.88
2018-05-01|2018-05-31,笔记本散热器/降温卡,132139,9712233,500729,0.12%,-11.28%,0.21%,-31.77%,73.50,19.40
2018-05-01|2018-05-31,手机挂件/手机链,452205,9480806,1902789,0.12%,40.55%,0.66%,25.49%,20.97,4.98
2018-05-01|2018-05-31,笔记本炫彩贴,100039,8562815,703036,0.11%,25.10%,0.12%,11.40%,85.59,12.18
2018-05-01|2018-05-31,USB电脑锁/防盗器,25656,7928537,97293,0.11%,308.10%,0.02%,120.02%,309.03,81.49
2018-05-01|2018-05-31,苹果视频线/转换线,52324,7450924,425267,0.09%,36.70%,0.04%,25.49%,142.40,17.52
2018-05-01|2018-05-31,滤镜,42908,7434364,100683,0.09%,-16.75%,0.03%,-17.11%,173.26,73.84
2018-05-01|2018-05-31,读卡器,94758,6718514,421238,0.08%,19.81%,0.11%,-0.33%,70.90,15.95
2018-05-01|2018-05-31,笔记本多功能支架/桌,54157,6489950,366594,0.08%,65.36%,0.05%,68.12%,119.84,17.70
2018-05-01|2018-05-31,数码相机电池,43956,6483302,96885,0.08%,7.21%,0.03%,-3.86%,147.50,66.92
2018-05-01|2018-05-31,快显胶片,36037,6277238,97782,0.07%,-13.27%,0.03%,-23.21%,174.19,64.20
2018-05-01|2018-05-31,相机闪光灯,7537,6208430,53361,0.06%,-4.25%,-,-3.82%,823.73,116.35
2018-05-01|2018-05-31,平板电脑屏幕贴膜,178233,6208357,367662,0.06%,-19.23%,0.30%,-32.30%,34.83,16.89
2018-05-01|2018-05-31,USB加湿器,67028,6093537,587033,0.06%,1557.03%,0.06%,2167.84%,90.91,10.38
2018-05-01|2018-05-31,转接环,7914,5762224,49955,0.06%,-9.13%,-,-23.32%,728.11,115.35
2018-05-01|2018-05-31,防潮箱,9883,5753543,48236,0.06%,11.77%,0.01%,13.41%,582.17,119.28
2018-05-01|2018-05-31,笔记本键盘保护膜,274914,5725070,557091,0.06%,7.72%,0.33%,-9.51%,20.82,10.28
2018-05-01|2018-05-31,涂鸦笔,22785,5674501,74113,0.05%,107.33%,0.02%,268.00%,249.05,76.57
2018-05-01|2018-05-31,辅助道具类,50811,5593143,401157,0.05%,-25.43%,0.04%,-24.13%,110.08,13.94
2018-05-01|2018-05-31,耳机绕线器,393085,5504195,709580,0.05%,-18.68%,0.47%,-32.66%,14.00,7.76
