日期,类目名,交易金额,交易增长幅度,支付金额较父行业占比,支付子订单数较父行业占比,卖家数,父行业卖家数占比,有交易卖家数,父行业有交易卖家数占比
2018-01-01|2018-01-31,手机配件,980364580,11.81%,67.34%,79.28%,519293,69.24%,96421,58.12%
2018-01-01|2018-01-31,移动电源,191252918,10.04%,12.03%,3.37%,124826,16.64%,10452,6.30%
2018-01-01|2018-01-31,笔记本电脑配件,162417353,8.25%,8.94%,2.32%,190667,25.42%,16221,9.78%
2018-01-01|2018-01-31,单反/单电相机配件,156835099,-3.43%,8.59%,1.75%,174397,23.25%,13033,7.86%
2018-01-01|2018-01-31,平板电脑配件,102297242,11.23%,4.89%,2.13%,147014,19.60%,10320,6.22%
2018-01-01|2018-01-31,数码周边,100981732,4.60%,4.70%,3.66%,182961,24.39%,18126,10.93%
2018-01-01|2018-01-31,干电池/充电电池/套装,79465614,1.55%,2.92%,2.21%,106485,14.20%,11922,7.19%
2018-01-01|2018-01-31,家电影音周边配件,52581304,17.56%,1.56%,1.53%,128684,17.16%,11245,6.78%
2018-01-01|2018-01-31,USB数码周边,50631466,-14.07%,1.26%,0.85%,211144,28.15%,11013,6.64%
2018-01-01|2018-01-31,其它配件,45981881,0.44%,0.92%,0.43%,116760,15.57%,11562,6.97%
2018-01-01|2018-01-31,数码相机配件,22017469,4.70%,0.46%,0.24%,56660,7.55%,3555,2.14%
2018-01-01|2018-01-31,数码包/收纳/整理,17909499,8.00%,0.35%,1.16%,124799,16.64%,7129,4.30%
2018-01-01|2018-01-31,胶片相机配件,17585093,5.62%,0.34%,0.24%,53530,7.14%,1636,0.99%
2018-01-01|2018-01-31,摄像机配件,17577899,-3.51%,0.34%,0.06%,25006,3.33%,2223,1.34%
2018-01-01|2018-01-31,MP3/MP4配件,9844752,7.72%,0.12%,0.34%,62046,8.27%,4256,2.57%
2018-01-01|2018-01-31,车载手机配件,7570931,-6.73%,0.11%,0.26%,113457,15.13%,5564,3.35%
2018-01-01|2018-01-31,电子书配件,3763702,11.69%,0.04%,0.15%,22150,2.95%,1188,0.72%
2018-01-01|2018-01-31,数码相框,2732876,-31.41%,0.03%,0.00,8179,1.09%,154,0.09%
2018-01-01|2018-01-31,3G无线上网卡设备,2353027,-4.20%,0.03%,0.01%,2945,0.39%,247,0.15%
2018-01-01|2018-01-31,电教产品配件,853096,11.03%,0.01%,0.01%,6394,0.85%,449,0.27%
